t strain*1e23
-21.20523 1.5
-21.20499 1.5
-21.20474 1.4
-21.2045 1.3
-21.20425 1.3
-21.20401 1.2
-21.20377 1.1
-21.20352 1.1
-21.20328 1.0
-21.20303 0.9
-21.20279 0.8
-21.20255 0.8
-21.2023 0.7
-21.20206 0.6
-21.20181 0.5
-21.20157 0.4
-21.20132 0.3
-21.20108 0.3
-21.20084 0.2
-21.20059 0.0
-21.20035 0.0
-21.2001 0.0
-21.19986 -0.2
-21.19962 -0.2
-21.19937 -0.3
-21.19913 -0.4
-21.19888 -0.5
-21.19864 -0.6
-21.19839 -0.7
-21.19815 -0.7
-21.19791 -0.8
-21.19766 -0.9
-21.19742 -1.0
-21.19717 -1.0
-21.19693 -1.1
-21.19669 -1.2
-21.19644 -1.3
-21.1962 -1.3
-21.19595 -1.4
-21.19571 -1.5
-21.19547 -1.5
-21.19522 -1.6
-21.19498 -1.6
-21.19473 -1.7
-21.19449 -1.7
-21.19424 -1.8
-21.194 -1.8
-21.19376 -1.9
-21.19351 -1.9
-21.19327 -2.0
-21.19302 -2.0
-21.19278 -2.0
-21.19254 -2.1
-21.19229 -2.1
-21.19205 -2.1
-21.1918 -2.1
-21.19156 -2.1
-21.19131 -2.2
-21.19107 -2.2
-21.19083 -2.2
-21.19058 -2.2
-21.19034 -2.2
-21.19009 -2.2
-21.18985 -2.2
-21.18961 -2.2
-21.18936 -2.1
-21.18912 -2.1
-21.18887 -2.1
-21.18863 -2.1
-21.18839 -2.1
-21.18814 -2.0
-21.1879 -2.0
-21.18765 -2.0
-21.18741 -1.9
-21.18716 -1.9
-21.18692 -1.8
-21.18668 -1.8
-21.18643 -1.7
-21.18619 -1.7
-21.18594 -1.6
-21.1857 -1.6
-21.18546 -1.5
-21.18521 -1.5
-21.18497 -1.4
-21.18472 -1.3
-21.18448 -1.3
-21.18423 -1.2
-21.18399 -1.1
-21.18375 -1.0
-21.1835 -1.0
-21.18326 -0.9
-21.18301 -0.8
-21.18277 -0.7
-21.18253 -0.6
-21.18228 -0.6
-21.18204 -0.5
-21.18179 -0.4
-21.18155 -0.3
-21.1813 -0.2
-21.18106 -0.1
-21.18082 0.0
-21.18057 0.0
-21.18033 0.1
-21.18008 0.2
-21.17984 0.3
-21.1796 0.4
-21.17935 0.4
-21.17911 0.5
-21.17886 0.6
-21.17862 0.7
-21.17838 0.8
-21.17813 0.8
-21.17789 0.9
-21.17764 1.0
-21.1774 1.1
-21.17715 1.1
-21.17691 1.2
-21.17667 1.3
-21.17642 1.4
-21.17618 1.4
-21.17593 1.5
-21.17569 1.5
-21.17545 1.6
-21.1752 1.7
-21.17496 1.7
-21.17471 1.8
-21.17447 1.8
-21.17422 1.9
-21.17398 1.9
-21.17374 1.9
-21.17349 2.0
-21.17325 2.0
-21.173 2.0
-21.17276 2.1
-21.17252 2.1
-21.17227 2.1
-21.17203 2.1
-21.17178 2.2
-21.17154 2.2
-21.1713 2.2
-21.17105 2.2
-21.17081 2.2
-21.17056 2.2
-21.17032 2.2
-21.17007 2.2
-21.16983 2.2
-21.16959 2.1
-21.16934 2.1
-21.1691 2.1
-21.16885 2.1
-21.16861 2.0
-21.16837 2.0
-21.16812 2.0
-21.16788 1.9
-21.16763 1.9
-21.16739 1.9
-21.16714 1.8
-21.1669 1.8
-21.16666 1.7
-21.16641 1.7
-21.16617 1.6
-21.16592 1.6
-21.16568 1.5
-21.16544 1.4
-21.16519 1.4
-21.16495 1.3
-21.1647 1.2
-21.16446 1.2
-21.16422 1.1
-21.16397 1.0
-21.16373 0.9
-21.16348 0.9
-21.16324 0.8
-21.16299 0.7
-21.16275 0.6
-21.16251 0.5
-21.16226 0.5
-21.16202 0.4
-21.16177 0.3
-21.16153 0.2
-21.16129 0.1
-21.16104 0.0
-21.1608 0.0
-21.16055 -0.1
-21.16031 -0.2
-21.16006 -0.3
-21.15982 -0.4
-21.15958 -0.5
-21.15933 -0.6
-21.15909 -0.6
-21.15884 -0.7
-21.1586 -0.8
-21.15836 -0.9
-21.15811 -1.0
-21.15787 -1.0
-21.15762 -1.1
-21.15738 -1.2
-21.15714 -1.2
-21.15689 -1.3
-21.15665 -1.4
-21.1564 -1.4
-21.15616 -1.5
-21.15591 -1.6
-21.15567 -1.6
-21.15543 -1.7
-21.15518 -1.7
-21.15494 -1.8
-21.15469 -1.8
-21.15445 -1.9
-21.15421 -1.9
-21.15396 -2.0
-21.15372 -2.0
-21.15347 -2.0
-21.15323 -2.1
-21.15298 -2.1
-21.15274 -2.1
-21.1525 -2.1
-21.15225 -2.1
-21.15201 -2.2
-21.15176 -2.2
-21.15152 -2.2
-21.15128 -2.2
-21.15103 -2.2
-21.15079 -2.2
-21.15054 -2.2
-21.1503 -2.2
-21.15005 -2.1
-21.14981 -2.1
-21.14957 -2.1
-21.14932 -2.1
-21.14908 -2.1
-21.14883 -2.0
-21.14859 -2.0
-21.14835 -2.0
-21.1481 -1.9
-21.14786 -1.9
-21.14761 -1.8
-21.14737 -1.8
-21.14713 -1.8
-21.14688 -1.7
-21.14664 -1.6
-21.14639 -1.6
-21.14615 -1.5
-21.1459 -1.5
-21.14566 -1.4
-21.14542 -1.3
-21.14517 -1.3
-21.14493 -1.2
-21.14468 -1.1
-21.14444 -1.1
-21.1442 -1.0
-21.14395 -0.9
-21.14371 -0.8
-21.14346 -0.7
-21.14322 -0.7
-21.14297 -0.6
-21.14273 -0.5
-21.14249 -0.4
-21.14224 -0.3
-21.142 -0.3
-21.14175 -0.2
-21.14151 0.0
-21.14127 0.0
-21.14102 0.0
-21.14078 0.2
-21.14053 0.3
-21.14029 0.3
-21.14005 0.4
-21.1398 0.5
-21.13956 0.6
-21.13931 0.7
-21.13907 0.8
-21.13882 0.8
-21.13858 0.9
-21.13834 1.0
-21.13809 1.1
-21.13785 1.1
-21.1376 1.2
-21.13736 1.3
-21.13712 1.3
-21.13687 1.4
-21.13663 1.5
-21.13638 1.5
-21.13614 1.6
-21.13589 1.7
-21.13565 1.7
-21.13541 1.8
-21.13516 1.8
-21.13492 1.9
-21.13467 1.9
-21.13443 1.9
-21.13419 2.0
-21.13394 2.0
-21.1337 2.0
-21.13345 2.1
-21.13321 2.1
-21.13297 2.1
-21.13272 2.1
-21.13248 2.1
-21.13223 2.2
-21.13199 2.2
-21.13174 2.2
-21.1315 2.2
-21.13126 2.2
-21.13101 2.2
-21.13077 2.2
-21.13052 2.2
-21.13028 2.1
-21.13004 2.1
-21.12979 2.1
-21.12955 2.1
-21.1293 2.1
-21.12906 2.0
-21.12881 2.0
-21.12857 2.0
-21.12833 1.9
-21.12808 1.9
-21.12784 1.8
-21.12759 1.8
-21.12735 1.7
-21.12711 1.7
-21.12686 1.6
-21.12662 1.6
-21.12637 1.5
-21.12613 1.4
-21.12589 1.4
-21.12564 1.3
-21.1254 1.2
-21.12515 1.2
-21.12491 1.1
-21.12466 1.0
-21.12442 0.9
-21.12418 0.9
-21.12393 0.8
-21.12369 0.7
-21.12344 0.6
-21.1232 0.5
-21.12296 0.5
-21.12271 0.4
-21.12247 0.3
-21.12222 0.2
-21.12198 0.1
-21.12173 0.0
-21.12149 0.0
-21.12125 -0.1
-21.121 -0.2
-21.12076 -0.3
-21.12051 -0.4
-21.12027 -0.5
-21.12003 -0.5
-21.11978 -0.6
-21.11954 -0.7
-21.11929 -0.8
-21.11905 -0.9
-21.1188 -0.9
-21.11856 -1.0
-21.11832 -1.1
-21.11807 -1.2
-21.11783 -1.2
-21.11758 -1.3
-21.11734 -1.4
-21.1171 -1.4
-21.11685 -1.5
-21.11661 -1.6
-21.11636 -1.6
-21.11612 -1.7
-21.11588 -1.7
-21.11563 -1.8
-21.11539 -1.8
-21.11514 -1.9
-21.1149 -1.9
-21.11465 -2.0
-21.11441 -2.0
-21.11417 -2.0
-21.11392 -2.1
-21.11368 -2.1
-21.11343 -2.1
-21.11319 -2.1
-21.11295 -2.1
-21.1127 -2.2
-21.11246 -2.2
-21.11221 -2.2
-21.11197 -2.2
-21.11172 -2.2
-21.11148 -2.2
-21.11124 -2.2
-21.11099 -2.2
-21.11075 -2.2
-21.1105 -2.1
-21.11026 -2.1
-21.11002 -2.1
-21.10977 -2.1
-21.10953 -2.0
-21.10928 -2.0
-21.10904 -2.0
-21.1088 -1.9
-21.10855 -1.9
-21.10831 -1.9
-21.10806 -1.8
-21.10782 -1.8
-21.10757 -1.7
-21.10733 -1.7
-21.10709 -1.6
-21.10684 -1.5
-21.1066 -1.5
-21.10635 -1.4
-21.10611 -1.3
-21.10587 -1.3
-21.10562 -1.2
-21.10538 -1.1
-21.10513 -1.1
-21.10489 -1.0
-21.10464 -0.9
-21.1044 -0.8
-21.10416 -0.8
-21.10391 -0.7
-21.10367 -0.6
-21.10342 -0.5
-21.10318 -0.4
-21.10294 -0.3
-21.10269 -0.3
-21.10245 -0.2
-21.1022 0.0
-21.10196 0.0
-21.10172 0.0
-21.10147 0.2
-21.10123 0.3
-21.10098 0.3
-21.10074 0.4
-21.10049 0.5
-21.10025 0.6
-21.10001 0.7
-21.09976 0.7
-21.09952 0.8
-21.09927 0.9
-21.09903 1.0
-21.09879 1.1
-21.09854 1.1
-21.0983 1.2
-21.09805 1.3
-21.09781 1.3
-21.09756 1.4
-21.09732 1.5
-21.09708 1.5
-21.09683 1.6
-21.09659 1.6
-21.09634 1.7
-21.0961 1.8
-21.09586 1.8
-21.09561 1.8
-21.09537 1.9
-21.09512 1.9
-21.09488 2.0
-21.09464 2.0
-21.09439 2.0
-21.09415 2.1
-21.0939 2.1
-21.09366 2.1
-21.09341 2.1
-21.09317 2.1
-21.09293 2.2
-21.09268 2.2
-21.09244 2.2
-21.09219 2.2
-21.09195 2.2
-21.09171 2.2
-21.09146 2.2
-21.09122 2.2
-21.09097 2.1
-21.09073 2.1
-21.09048 2.1
-21.09024 2.1
-21.09 2.1
-21.08975 2.0
-21.08951 2.0
-21.08926 2.0
-21.08902 1.9
-21.08878 1.9
-21.08853 1.8
-21.08829 1.8
-21.08804 1.7
-21.0878 1.7
-21.08755 1.6
-21.08731 1.6
-21.08707 1.5
-21.08682 1.4
-21.08658 1.4
-21.08633 1.3
-21.08609 1.2
-21.08585 1.2
-21.0856 1.1
-21.08536 1.0
-21.08511 1.0
-21.08487 0.9
-21.08463 0.8
-21.08438 0.7
-21.08414 0.6
-21.08389 0.6
-21.08365 0.5
-21.0834 0.4
-21.08316 0.3
-21.08292 0.2
-21.08267 0.1
-21.08243 0.0
-21.08218 0.0
-21.08194 -0.1
-21.0817 -0.2
-21.08145 -0.3
-21.08121 -0.4
-21.08096 -0.5
-21.08072 -0.5
-21.08047 -0.6
-21.08023 -0.7
-21.07999 -0.8
-21.07974 -0.9
-21.0795 -0.9
-21.07925 -1.0
-21.07901 -1.1
-21.07877 -1.2
-21.07852 -1.2
-21.07828 -1.3
-21.07803 -1.4
-21.07779 -1.4
-21.07755 -1.5
-21.0773 -1.6
-21.07706 -1.6
-21.07681 -1.7
-21.07657 -1.7
-21.07632 -1.8
-21.07608 -1.8
-21.07584 -1.9
-21.07559 -1.9
-21.07535 -2.0
-21.0751 -2.0
-21.07486 -2.0
-21.07462 -2.1
-21.07437 -2.1
-21.07413 -2.1
-21.07388 -2.1
-21.07364 -2.1
-21.07339 -2.2
-21.07315 -2.2
-21.07291 -2.2
-21.07266 -2.2
-21.07242 -2.2
-21.07217 -2.2
-21.07193 -2.2
-21.07169 -2.2
-21.07144 -2.2
-21.0712 -2.1
-21.07095 -2.1
-21.07071 -2.1
-21.07047 -2.1
-21.07022 -2.0
-21.06998 -2.0
-21.06973 -2.0
-21.06949 -1.9
-21.06924 -1.9
-21.069 -1.9
-21.06876 -1.8
-21.06851 -1.8
-21.06827 -1.7
-21.06802 -1.7
-21.06778 -1.6
-21.06754 -1.5
