t strain*1e23
-1.27375 -5.7
-1.2735 -5.7
-1.27326 -5.6
-1.27301 -5.6
-1.27277 -5.5
-1.27253 -5.4
-1.27228 -5.3
-1.27204 -5.2
-1.27179 -5.1
-1.27155 -5.0
-1.27131 -4.9
-1.27106 -4.8
-1.27082 -4.7
-1.27057 -4.5
-1.27033 -4.4
-1.27008 -4.3
-1.26984 -4.1
-1.2696 -3.9
-1.26935 -3.8
-1.26911 -3.6
-1.26886 -3.4
-1.26862 -3.2
-1.26838 -3.1
-1.26813 -2.9
-1.26789 -2.7
-1.26764 -2.5
-1.2674 -2.3
-1.26715 -2.1
-1.26691 -1.8
-1.26667 -1.6
-1.26642 -1.4
-1.26618 -1.2
-1.26593 -1.0
-1.26569 -0.8
-1.26545 -0.5
-1.2652 -0.3
-1.26496 0.0
-1.26471 0.1
-1.26447 0.3
-1.26423 0.6
-1.26398 0.8
-1.26374 1.0
-1.26349 1.2
-1.26325 1.4
-1.263 1.7
-1.26276 1.9
-1.26252 2.1
-1.26227 2.3
-1.26203 2.5
-1.26178 2.7
-1.26154 2.9
-1.2613 3.1
-1.26105 3.3
-1.26081 3.5
-1.26056 3.6
-1.26032 3.8
-1.26007 4.0
-1.25983 4.1
-1.25959 4.3
-1.25934 4.4
-1.2591 4.6
-1.25885 4.7
-1.25861 4.8
-1.25837 5.0
-1.25812 5.1
-1.25788 5.2
-1.25763 5.3
-1.25739 5.4
-1.25714 5.4
-1.2569 5.5
-1.25666 5.6
-1.25641 5.6
-1.25617 5.7
-1.25592 5.7
-1.25568 5.8
-1.25544 5.8
-1.25519 5.8
-1.25495 5.8
-1.2547 5.8
-1.25446 5.8
-1.25422 5.8
-1.25397 5.7
-1.25373 5.7
-1.25348 5.7
-1.25324 5.6
-1.25299 5.6
-1.25275 5.5
-1.25251 5.4
-1.25226 5.3
-1.25202 5.2
-1.25177 5.1
-1.25153 5.0
-1.25129 4.9
-1.25104 4.8
-1.2508 4.6
-1.25055 4.5
-1.25031 4.4
-1.25006 4.2
-1.24982 4.0
-1.24958 3.9
-1.24933 3.7
-1.24909 3.5
-1.24884 3.4
-1.2486 3.2
-1.24836 3.0
-1.24811 2.8
-1.24787 2.6
-1.24762 2.4
-1.24738 2.2
-1.24714 2.0
-1.24689 1.8
-1.24665 1.5
-1.2464 1.3
-1.24616 1.1
-1.24591 0.9
-1.24567 0.7
-1.24543 0.4
-1.24518 0.2
-1.24494 0.0
-1.24469 -0.2
-1.24445 -0.5
-1.24421 -0.7
-1.24396 -0.9
-1.24372 -1.1
-1.24347 -1.4
-1.24323 -1.6
-1.24298 -1.8
-1.24274 -2.0
-1.2425 -2.2
-1.24225 -2.4
-1.24201 -2.6
-1.24176 -2.8
-1.24152 -3.0
-1.24128 -3.2
-1.24103 -3.4
-1.24079 -3.6
-1.24054 -3.8
-1.2403 -3.9
-1.24006 -4.1
-1.23981 -4.2
-1.23957 -4.4
-1.23932 -4.5
-1.23908 -4.7
-1.23883 -4.8
-1.23859 -4.9
-1.23835 -5.0
-1.2381 -5.2
-1.23786 -5.3
-1.23761 -5.4
-1.23737 -5.4
-1.23713 -5.5
-1.23688 -5.6
-1.23664 -5.6
-1.23639 -5.7
-1.23615 -5.7
-1.2359 -5.8
-1.23566 -5.8
-1.23542 -5.8
-1.23517 -5.8
-1.23493 -5.8
-1.23468 -5.8
-1.23444 -5.8
-1.2342 -5.8
-1.23395 -5.7
-1.23371 -5.7
-1.23346 -5.6
-1.23322 -5.6
-1.23298 -5.5
-1.23273 -5.4
-1.23249 -5.4
-1.23224 -5.3
-1.232 -5.2
-1.23175 -5.0
-1.23151 -4.9
-1.23127 -4.8
-1.23102 -4.7
-1.23078 -4.5
-1.23053 -4.4
-1.23029 -4.2
-1.23005 -4.1
-1.2298 -3.9
-1.22956 -3.7
-1.22931 -3.6
-1.22907 -3.4
-1.22882 -3.2
-1.22858 -3.0
-1.22834 -2.8
-1.22809 -2.6
-1.22785 -2.4
-1.2276 -2.2
-1.22736 -2.0
-1.22712 -1.8
-1.22687 -1.6
-1.22663 -1.3
-1.22638 -1.1
-1.22614 -0.9
-1.22589 -0.7
-1.22565 -0.4
-1.22541 -0.2
-1.22516 0.0
-1.22492 0.2
-1.22467 0.5
-1.22443 0.7
-1.22419 0.9
-1.22394 1.1
-1.2237 1.4
-1.22345 1.6
-1.22321 1.8
-1.22297 2.0
-1.22272 2.2
-1.22248 2.4
-1.22223 2.6
-1.22199 2.8
-1.22174 3.0
-1.2215 3.2
-1.22126 3.4
-1.22101 3.6
-1.22077 3.8
-1.22052 4.0
-1.22028 4.1
-1.22004 4.3
-1.21979 4.4
-1.21955 4.6
-1.2193 4.7
-1.21906 4.8
-1.21881 5.0
-1.21857 5.1
-1.21833 5.2
-1.21808 5.3
-1.21784 5.4
