t strain*1e23
-1.47314 -4.0
-1.4729 -3.9
-1.47265 -3.9
-1.47241 -3.9
-1.47216 -3.8
-1.47192 -3.8
-1.47168 -3.7
-1.47143 -3.7
-1.47119 -3.6
-1.47094 -3.5
-1.4707 -3.4
-1.47046 -3.4
-1.47021 -3.3
-1.46997 -3.2
-1.46972 -3.1
-1.46948 -3.0
-1.46923 -2.9
-1.46899 -2.8
-1.46875 -2.7
-1.4685 -2.5
-1.46826 -2.4
-1.46801 -2.3
-1.46777 -2.2
-1.46753 -2.0
-1.46728 -1.9
-1.46704 -1.8
-1.46679 -1.6
-1.46655 -1.5
-1.4663 -1.3
-1.46606 -1.2
-1.46582 -1.0
-1.46557 -0.9
-1.46533 -0.7
-1.46508 -0.6
-1.46484 -0.4
-1.4646 -0.3
-1.46435 -0.1
-1.46411 0.0
-1.46386 0.2
-1.46362 0.3
-1.46338 0.5
-1.46313 0.7
-1.46289 0.8
-1.46264 1.0
-1.4624 1.1
-1.46215 1.3
-1.46191 1.4
-1.46167 1.5
-1.46142 1.7
-1.46118 1.8
-1.46093 2.0
-1.46069 2.1
-1.46045 2.2
-1.4602 2.4
-1.45996 2.5
-1.45971 2.6
-1.45947 2.7
-1.45922 2.8
-1.45898 2.9
-1.45874 3.0
-1.45849 3.1
-1.45825 3.2
-1.458 3.3
-1.45776 3.4
-1.45752 3.5
-1.45727 3.6
-1.45703 3.6
-1.45678 3.7
-1.45654 3.8
-1.4563 3.8
-1.45605 3.9
-1.45581 3.9
-1.45556 3.9
-1.45532 4.0
-1.45507 4.0
-1.45483 4.0
-1.45459 4.0
-1.45434 4.0
-1.4541 4.0
-1.45385 4.0
-1.45361 4.0
-1.45337 4.0
-1.45312 4.0
-1.45288 3.9
-1.45263 3.9
-1.45239 3.9
-1.45214 3.8
-1.4519 3.8
-1.45166 3.7
-1.45141 3.6
-1.45117 3.6
-1.45092 3.5
-1.45068 3.4
-1.45044 3.3
-1.45019 3.2
-1.44995 3.2
-1.4497 3.1
-1.44946 3.0
-1.44921 2.8
-1.44897 2.7
-1.44873 2.6
-1.44848 2.5
-1.44824 2.4
-1.44799 2.2
-1.44775 2.1
-1.44751 2.0
-1.44726 1.8
-1.44702 1.7
-1.44677 1.6
-1.44653 1.4
-1.44629 1.3
-1.44604 1.1
-1.4458 1.0
-1.44555 0.8
-1.44531 0.7
-1.44506 0.5
-1.44482 0.4
-1.44458 0.2
-1.44433 0.0
-1.44409 -0.1
-1.44384 -0.3
-1.4436 -0.4
-1.44336 -0.6
-1.44311 -0.7
-1.44287 -0.9
-1.44262 -1.0
-1.44238 -1.2
-1.44213 -1.3
-1.44189 -1.5
-1.44165 -1.6
-1.4414 -1.8
-1.44116 -1.9
-1.44091 -2.0
-1.44067 -2.2
-1.44043 -2.3
-1.44018 -2.4
-1.43994 -2.6
-1.43969 -2.7
-1.43945 -2.8
-1.43921 -2.9
-1.43896 -3.0
-1.43872 -3.1
-1.43847 -3.2
-1.43823 -3.3
-1.43798 -3.4
-1.43774 -3.5
-1.4375 -3.5
-1.43725 -3.6
-1.43701 -3.7
-1.43676 -3.7
