t strain*1e23
-0.33039 6.9
-0.33015 6.9
-0.3299 6.9
-0.32966 6.9
-0.32941 7.0
-0.32917 7.0
-0.32893 6.9
-0.32868 6.9
-0.32844 6.9
-0.32819 6.9
-0.32795 6.8
-0.32771 6.8
-0.32746 6.7
-0.32722 6.7
-0.32697 6.6
-0.32673 6.5
-0.32648 6.4
-0.32624 6.3
-0.326 6.2
-0.32575 6.1
-0.32551 6.0
-0.32526 5.9
-0.32502 5.7
-0.32478 5.6
-0.32453 5.4
-0.32429 5.3
-0.32404 5.1
-0.3238 5.0
-0.32355 4.8
-0.32331 4.6
-0.32307 4.4
-0.32282 4.3
-0.32258 4.1
-0.32233 3.9
-0.32209 3.7
-0.32185 3.5
-0.3216 3.3
-0.32136 3.0
-0.32111 2.8
-0.32087 2.6
-0.32063 2.4
-0.32038 2.2
-0.32014 1.9
-0.31989 1.7
-0.31965 1.5
-0.3194 1.2
-0.31916 1.0
-0.31892 0.7
-0.31867 0.5
-0.31843 0.3
-0.31818 0.0
-0.31794 -0.2
-0.3177 -0.5
-0.31745 -0.7
-0.31721 -0.9
-0.31696 -1.2
-0.31672 -1.4
-0.31647 -1.7
-0.31623 -1.9
-0.31599 -2.1
-0.31574 -2.3
-0.3155 -2.6
-0.31525 -2.8
-0.31501 -3.0
-0.31477 -3.2
-0.31452 -3.5
-0.31428 -3.7
-0.31403 -3.9
-0.31379 -4.1
-0.31355 -4.3
-0.3133 -4.5
-0.31306 -4.6
-0.31281 -4.8
-0.31257 -5.0
-0.31232 -5.2
-0.31208 -5.3
-0.31184 -5.5
-0.31159 -5.6
-0.31135 -5.8
-0.3111 -5.9
-0.31086 -6.1
-0.31062 -6.2
-0.31037 -6.3
-0.31013 -6.4
-0.30988 -6.5
-0.30964 -6.6
-0.30939 -6.7
-0.30915 -6.7
-0.30891 -6.8
-0.30866 -6.9
-0.30842 -6.9
-0.30817 -7.0
-0.30793 -7.0
-0.30769 -7.0
-0.30744 -7.1
-0.3072 -7.1
-0.30695 -7.1
-0.30671 -7.1
-0.30647 -7.0
-0.30622 -7.0
-0.30598 -7.0
-0.30573 -6.9
-0.30549 -6.9
-0.30524 -6.8
-0.305 -6.8
-0.30476 -6.7
-0.30451 -6.6
-0.30427 -6.5
-0.30402 -6.4
-0.30378 -6.3
-0.30354 -6.2
-0.30329 -6.1
-0.30305 -5.9
-0.3028 -5.8
-0.30256 -5.7
-0.30231 -5.5
-0.30207 -5.3
-0.30183 -5.2
-0.30158 -5.0
-0.30134 -4.8
-0.30109 -4.6
-0.30085 -4.5
-0.30061 -4.3
-0.30036 -4.1
-0.30012 -3.9
-0.29987 -3.6
-0.29963 -3.4
-0.29939 -3.2
-0.29914 -3.0
-0.2989 -2.8
-0.29865 -2.5
-0.29841 -2.3
-0.29816 -2.0
-0.29792 -1.8
-0.29768 -1.6
-0.29743 -1.3
-0.29719 -1.1
-0.29694 -0.8
-0.2967 -0.6
-0.29646 -0.3
-0.29621 0.0
-0.29597 0.2
-0.29572 0.4
-0.29548 0.7
-0.29523 0.9
-0.29499 1.2
-0.29475 1.4
-0.2945 1.7
-0.29426 1.9
-0.29401 2.2
-0.29377 2.4
-0.29353 2.6
-0.29328 2.9
-0.29304 3.1
-0.29279 3.3
-0.29255 3.5
-0.2923 3.8
-0.29206 4.0
-0.29182 4.2
-0.29157 4.4
-0.29133 4.6
-0.29108 4.8
-0.29084 5.0
-0.2906 5.1
-0.29035 5.3
-0.29011 5.5
-0.28986 5.6
-0.28962 5.8
-0.28938 5.9
-0.28913 6.1
-0.28889 6.2
-0.28864 6.3
-0.2884 6.5
-0.28815 6.6
-0.28791 6.7
-0.28767 6.8
-0.28742 6.8
