t strain*1e23
-0.37064 -6.2
-0.3704 -6.1
-0.37016 -6.0
-0.36991 -5.9
-0.36967 -5.8
-0.36942 -5.7
-0.36918 -5.6
-0.36893 -5.5
-0.36869 -5.4
-0.36845 -5.2
-0.3682 -5.1
-0.36796 -5.0
-0.36771 -4.8
-0.36747 -4.6
-0.36723 -4.5
-0.36698 -4.3
-0.36674 -4.1
-0.36649 -3.9
-0.36625 -3.7
-0.366 -3.5
-0.36576 -3.3
-0.36552 -3.1
-0.36527 -2.9
-0.36503 -2.6
-0.36478 -2.4
-0.36454 -2.2
-0.3643 -1.9
-0.36405 -1.7
-0.36381 -1.5
-0.36356 -1.2
-0.36332 -1.0
-0.36308 -0.7
-0.36283 -0.5
-0.36259 -0.3
-0.36234 0.0
-0.3621 0.2
-0.36185 0.5
-0.36161 0.7
-0.36137 1.0
-0.36112 1.2
-0.36088 1.5
-0.36063 1.7
-0.36039 1.9
-0.36015 2.2
-0.3599 2.4
-0.35966 2.6
-0.35941 2.9
-0.35917 3.1
-0.35892 3.3
-0.35868 3.5
-0.35844 3.7
-0.35819 3.9
-0.35795 4.1
-0.3577 4.3
-0.35746 4.5
-0.35722 4.7
-0.35697 4.8
-0.35673 5.0
-0.35648 5.2
-0.35624 5.3
-0.356 5.4
-0.35575 5.6
-0.35551 5.7
-0.35526 5.8
-0.35502 5.9
-0.35477 6.0
-0.35453 6.1
-0.35429 6.2
-0.35404 6.2
-0.3538 6.3
-0.35355 6.3
-0.35331 6.4
-0.35307 6.4
-0.35282 6.4
-0.35258 6.4
-0.35233 6.4
-0.35209 6.4
-0.35184 6.4
-0.3516 6.4
-0.35136 6.3
-0.35111 6.3
-0.35087 6.2
-0.35062 6.2
-0.35038 6.1
-0.35014 6.0
-0.34989 5.9
-0.34965 5.8
-0.3494 5.7
-0.34916 5.6
-0.34892 5.4
-0.34867 5.3
-0.34843 5.2
-0.34818 5.0
-0.34794 4.8
-0.34769 4.7
-0.34745 4.5
-0.34721 4.3
-0.34696 4.1
-0.34672 3.9
-0.34647 3.7
-0.34623 3.5
-0.34599 3.3
-0.34574 3.1
-0.3455 2.8
-0.34525 2.6
-0.34501 2.4
-0.34476 2.1
-0.34452 1.9
-0.34428 1.6
-0.34403 1.4
-0.34379 1.1
-0.34354 0.9
-0.3433 0.6
-0.34306 0.4
-0.34281 0.1
-0.34257 -0.1
-0.34232 -0.4
-0.34208 -0.6
-0.34184 -0.9
-0.34159 -1.1
-0.34135 -1.4
-0.3411 -1.6
-0.34086 -1.9
-0.34061 -2.1
-0.34037 -2.4
-0.34013 -2.6
-0.33988 -2.8
-0.33964 -3.1
-0.33939 -3.3
-0.33915 -3.5
-0.33891 -3.7
-0.33866 -3.9
-0.33842 -4.1
-0.33817 -4.3
-0.33793 -4.5
-0.33768 -4.7
-0.33744 -4.9
-0.3372 -5.0
-0.33695 -5.2
-0.33671 -5.4
-0.33646 -5.5
-0.33622 -5.6
-0.33598 -5.8
-0.33573 -5.9
-0.33549 -6.0
-0.33524 -6.1
-0.335 -6.2
-0.33475 -6.2
-0.33451 -6.3
-0.33427 -6.4
-0.33402 -6.4
-0.33378 -6.5
-0.33353 -6.5
-0.33329 -6.5
-0.33305 -6.5
-0.3328 -6.5
-0.33256 -6.5
-0.33231 -6.5
-0.33207 -6.4
-0.33183 -6.4
-0.33158 -6.4
-0.33134 -6.3
-0.33109 -6.2
-0.33085 -6.1
-0.3306 -6.0
-0.33036 -5.9
-0.33012 -5.8
-0.32987 -5.7
-0.32963 -5.6
-0.32938 -5.4
-0.32914 -5.3
-0.3289 -5.1
-0.32865 -5.0
-0.32841 -4.8
-0.32816 -4.6
-0.32792 -4.4
-0.32767 -4.2
-0.32743 -4.0
-0.32719 -3.8
-0.32694 -3.6
-0.3267 -3.4
-0.32645 -3.1
-0.32621 -2.9
-0.32597 -2.7
-0.32572 -2.4
-0.32548 -2.2
-0.32523 -1.9
-0.32499 -1.7
-0.32475 -1.4
-0.3245 -1.2
-0.32426 -0.9
-0.32401 -0.7
-0.32377 -0.4
-0.32352 -0.1
-0.32328 0.1
-0.32304 0.4
-0.32279 0.7
-0.32255 0.9
-0.3223 1.2
-0.32206 1.4
-0.32182 1.7
-0.32157 1.9
-0.32133 2.2
-0.32108 2.4
-0.32084 2.7
-0.32059 2.9
-0.32035 3.2
-0.32011 3.4
