t strain*1e23
-0.41206 2.5
-0.41182 2.3
-0.41157 2.1
-0.41133 1.9
-0.41108 1.7
-0.41084 1.5
-0.41059 1.3
-0.41035 1.1
-0.41011 0.9
-0.40986 0.7
-0.40962 0.4
-0.40937 0.2
-0.40913 0.0
-0.40889 -0.2
-0.40864 -0.4
-0.4084 -0.6
-0.40815 -0.8
-0.40791 -1.0
-0.40767 -1.2
-0.40742 -1.4
-0.40718 -1.6
-0.40693 -1.8
-0.40669 -2.0
-0.40644 -2.2
-0.4062 -2.4
-0.40596 -2.6
-0.40571 -2.8
-0.40547 -3.0
-0.40522 -3.1
-0.40498 -3.3
-0.40474 -3.5
-0.40449 -3.7
-0.40425 -3.8
-0.404 -4.0
-0.40376 -4.1
-0.40351 -4.3
-0.40327 -4.4
-0.40303 -4.6
-0.40278 -4.7
-0.40254 -4.8
-0.40229 -5.0
-0.40205 -5.1
-0.40181 -5.2
-0.40156 -5.3
-0.40132 -5.4
-0.40107 -5.5
-0.40083 -5.6
-0.40059 -5.7
-0.40034 -5.7
-0.4001 -5.8
-0.39985 -5.8
-0.39961 -5.9
-0.39936 -5.9
-0.39912 -6.0
-0.39888 -6.0
-0.39863 -6.0
-0.39839 -6.0
-0.39814 -6.0
-0.3979 -6.0
-0.39766 -6.0
-0.39741 -6.0
-0.39717 -6.0
-0.39692 -6.0
-0.39668 -5.9
-0.39643 -5.9
-0.39619 -5.8
-0.39595 -5.8
-0.3957 -5.7
-0.39546 -5.6
-0.39521 -5.6
-0.39497 -5.5
-0.39473 -5.4
-0.39448 -5.3
-0.39424 -5.2
-0.39399 -5.1
-0.39375 -4.9
-0.39351 -4.8
-0.39326 -4.7
-0.39302 -4.5
-0.39277 -4.4
-0.39253 -4.2
-0.39228 -4.1
-0.39204 -3.9
-0.3918 -3.8
-0.39155 -3.6
-0.39131 -3.4
-0.39106 -3.2
-0.39082 -3.1
-0.39058 -2.9
-0.39033 -2.7
-0.39009 -2.5
-0.38984 -2.3
-0.3896 -2.1
-0.38935 -1.9
-0.38911 -1.7
-0.38887 -1.5
-0.38862 -1.3
-0.38838 -1.1
-0.38813 -0.9
-0.38789 -0.6
-0.38765 -0.4
-0.3874 -0.2
-0.38716 0.0
-0.38691 0.2
-0.38667 0.4
-0.38643 0.6
-0.38618 0.9
-0.38594 1.1
-0.38569 1.3
-0.38545 1.5
-0.3852 1.7
