t strain*1e23
-0.53959 -5.4
-0.53934 -5.4
-0.5391 -5.3
-0.53885 -5.2
-0.53861 -5.2
-0.53836 -5.1
-0.53812 -5.0
-0.53788 -4.9
-0.53763 -4.8
-0.53739 -4.7
-0.53714 -4.6
-0.5369 -4.4
-0.53666 -4.3
-0.53641 -4.2
-0.53617 -4.0
-0.53592 -3.9
-0.53568 -3.7
-0.53543 -3.5
-0.53519 -3.4
-0.53495 -3.2
-0.5347 -3.0
-0.53446 -2.8
-0.53421 -2.7
-0.53397 -2.5
-0.53373 -2.3
-0.53348 -2.1
-0.53324 -1.9
-0.53299 -1.7
-0.53275 -1.5
-0.53251 -1.3
-0.53226 -1.0
-0.53202 -0.8
-0.53177 -0.6
-0.53153 -0.4
-0.53128 -0.2
-0.53104 0.0
-0.5308 0.2
-0.53055 0.5
-0.53031 0.7
-0.53006 0.9
-0.52982 1.1
-0.52958 1.3
-0.52933 1.5
-0.52909 1.7
-0.52884 1.9
-0.5286 2.1
-0.52835 2.3
-0.52811 2.5
-0.52787 2.7
-0.52762 2.9
-0.52738 3.1
-0.52713 3.3
-0.52689 3.4
-0.52665 3.6
-0.5264 3.8
-0.52616 3.9
-0.52591 4.1
-0.52567 4.2
-0.52542 4.4
-0.52518 4.5
-0.52494 4.6
-0.52469 4.8
-0.52445 4.9
-0.5242 5.0
-0.52396 5.1
-0.52372 5.2
-0.52347 5.2
-0.52323 5.3
-0.52298 5.4
-0.52274 5.4
-0.5225 5.5
-0.52225 5.5
-0.52201 5.6
-0.52176 5.6
-0.52152 5.6
-0.52127 5.6
-0.52103 5.6
-0.52079 5.6
-0.52054 5.6
-0.5203 5.6
-0.52005 5.5
-0.51981 5.5
-0.51957 5.4
-0.51932 5.4
-0.51908 5.3
-0.51883 5.2
-0.51859 5.2
-0.51834 5.1
-0.5181 5.0
-0.51786 4.9
-0.51761 4.8
-0.51737 4.6
-0.51712 4.5
-0.51688 4.4
-0.51664 4.2
-0.51639 4.1
-0.51615 3.9
-0.5159 3.8
-0.51566 3.6
-0.51542 3.4
-0.51517 3.3
-0.51493 3.1
-0.51468 2.9
-0.51444 2.7
-0.51419 2.5
-0.51395 2.3
-0.51371 2.1
-0.51346 1.9
-0.51322 1.7
-0.51297 1.5
-0.51273 1.3
-0.51249 1.0
-0.51224 0.8
-0.512 0.6
-0.51175 0.4
-0.51151 0.2
-0.51126 0.0
-0.51102 -0.3
-0.51078 -0.5
-0.51053 -0.7
-0.51029 -0.9
-0.51004 -1.1
-0.5098 -1.4
-0.50956 -1.6
-0.50931 -1.8
-0.50907 -2.0
-0.50882 -2.2
-0.50858 -2.4
-0.50834 -2.6
-0.50809 -2.8
-0.50785 -3.0
-0.5076 -3.2
-0.50736 -3.4
-0.50711 -3.5
-0.50687 -3.7
-0.50663 -3.9
-0.50638 -4.0
-0.50614 -4.2
-0.50589 -4.3
-0.50565 -4.5
-0.50541 -4.6
-0.50516 -4.7
-0.50492 -4.8
-0.50467 -5.0
-0.50443 -5.1
-0.50418 -5.2
-0.50394 -5.2
-0.5037 -5.3
-0.50345 -5.4
-0.50321 -5.5
-0.50296 -5.5
-0.50272 -5.6
-0.50248 -5.6
-0.50223 -5.6
-0.50199 -5.7
-0.50174 -5.7
-0.5015 -5.7
-0.50126 -5.7
-0.50101 -5.6
-0.50077 -5.6
-0.50052 -5.6
-0.50028 -5.6
-0.50003 -5.5
-0.49979 -5.4
-0.49955 -5.4
-0.4993 -5.3
-0.49906 -5.2
-0.49881 -5.1
-0.49857 -5.0
-0.49833 -4.9
-0.49808 -4.8
-0.49784 -4.7
-0.49759 -4.6
-0.49735 -4.4
-0.4971 -4.3
-0.49686 -4.1
-0.49662 -4.0
-0.49637 -3.8
-0.49613 -3.6
-0.49588 -3.5
-0.49564 -3.3
-0.4954 -3.1
-0.49515 -2.9
-0.49491 -2.7
-0.49466 -2.5
-0.49442 -2.3
-0.49417 -2.1
-0.49393 -1.9
-0.49369 -1.7
-0.49344 -1.5
-0.4932 -1.3
-0.49295 -1.0
-0.49271 -0.8
-0.49247 -0.6
-0.49222 -0.4
-0.49198 -0.1
-0.49173 0.0
-0.49149 0.3
-0.49125 0.5
-0.491 0.8
-0.49076 1.0
-0.49051 1.2
-0.49027 1.4
-0.49002 1.6
-0.48978 1.9
-0.48954 2.1
-0.48929 2.3
-0.48905 2.5
-0.4888 2.7
-0.48856 2.9
-0.48832 3.1
-0.48807 3.3
-0.48783 3.4
-0.48758 3.6
-0.48734 3.8
-0.48709 4.0
-0.48685 4.1
-0.48661 4.3
-0.48636 4.4
-0.48612 4.6
-0.48587 4.7
-0.48563 4.8
-0.48539 4.9
-0.48514 5.0
-0.4849 5.2
-0.48465 5.2
-0.48441 5.3
-0.48417 5.4
-0.48392 5.5
-0.48368 5.5
-0.48343 5.6
-0.48319 5.6
-0.48294 5.7
-0.4827 5.7
-0.48246 5.7
-0.48221 5.7
-0.48197 5.7
-0.48172 5.7
-0.48148 5.7
-0.48124 5.7
-0.48099 5.6
-0.48075 5.6
-0.4805 5.5
-0.48026 5.4
-0.48001 5.4
-0.47977 5.3
-0.47953 5.2
-0.47928 5.1
-0.47904 5.0
-0.47879 4.9
-0.47855 4.8
-0.47831 4.6
-0.47806 4.5
-0.47782 4.3
-0.47757 4.2
-0.47733 4.0
-0.47709 3.9
-0.47684 3.7
-0.4766 3.5
-0.47635 3.3
-0.47611 3.1
-0.47586 2.9
-0.47562 2.7
-0.47538 2.5
-0.47513 2.3
-0.47489 2.1
-0.47464 1.9
-0.4744 1.7
-0.47416 1.5
-0.47391 1.2
