t strain*1e23
-3.42819 -2.5
-3.42794 -2.5
-3.4277 -2.5
-3.42745 -2.4
-3.42721 -2.4
-3.42697 -2.4
-3.42672 -2.4
-3.42648 -2.3
-3.42623 -2.3
-3.42599 -2.2
-3.42575 -2.2
-3.4255 -2.1
-3.42526 -2.1
-3.42501 -2.0
-3.42477 -2.0
-3.42452 -1.9
-3.42428 -1.9
-3.42404 -1.8
-3.42379 -1.7
-3.42355 -1.7
-3.4233 -1.6
-3.42306 -1.5
-3.42282 -1.4
-3.42257 -1.4
-3.42233 -1.3
-3.42208 -1.2
-3.42184 -1.1
-3.42159 -1.0
-3.42135 -0.9
-3.42111 -0.8
-3.42086 -0.8
-3.42062 -0.7
-3.42037 -0.6
-3.42013 -0.5
-3.41989 -0.4
-3.41964 -0.3
-3.4194 -0.2
-3.41915 0.0
-3.41891 0.0
-3.41866 0.1
-3.41842 0.2
-3.41818 0.3
-3.41793 0.4
-3.41769 0.5
-3.41744 0.6
-3.4172 0.7
-3.41696 0.8
-3.41671 0.9
-3.41647 0.9
-3.41622 1.0
-3.41598 1.1
-3.41574 1.2
-3.41549 1.3
-3.41525 1.4
-3.415 1.4
-3.41476 1.5
-3.41451 1.6
-3.41427 1.7
-3.41403 1.7
-3.41378 1.8
-3.41354 1.9
-3.41329 1.9
-3.41305 2.0
-3.41281 2.1
-3.41256 2.1
-3.41232 2.2
-3.41207 2.2
-3.41183 2.2
-3.41158 2.3
-3.41134 2.3
-3.4111 2.4
-3.41085 2.4
-3.41061 2.4
-3.41036 2.4
-3.41012 2.5
-3.40988 2.5
-3.40963 2.5
-3.40939 2.5
-3.40914 2.5
-3.4089 2.5
-3.40866 2.5
-3.40841 2.5
-3.40817 2.5
-3.40792 2.5
-3.40768 2.5
-3.40743 2.4
-3.40719 2.4
-3.40695 2.4
-3.4067 2.3
-3.40646 2.3
-3.40621 2.3
-3.40597 2.2
-3.40573 2.2
-3.40548 2.1
-3.40524 2.1
-3.40499 2.0
-3.40475 2.0
-3.4045 1.9
-3.40426 1.9
-3.40402 1.8
-3.40377 1.7
-3.40353 1.6
-3.40328 1.6
-3.40304 1.5
-3.4028 1.4
-3.40255 1.3
-3.40231 1.3
-3.40206 1.2
-3.40182 1.1
-3.40158 1.0
-3.40133 0.9
-3.40109 0.8
-3.40084 0.7
-3.4006 0.6
-3.40035 0.5
-3.40011 0.4
-3.39987 0.4
-3.39962 0.3
-3.39938 0.2
-3.39913 0.0
-3.39889 0.0
-3.39865 -0.1
-3.3984 -0.2
-3.39816 -0.3
-3.39791 -0.4
-3.39767 -0.5
-3.39742 -0.6
-3.39718 -0.7
-3.39694 -0.8
-3.39669 -0.9
-3.39645 -1.0
-3.3962 -1.1
-3.39596 -1.1
-3.39572 -1.2
-3.39547 -1.3
-3.39523 -1.4
-3.39498 -1.5
-3.39474 -1.5
-3.3945 -1.6
-3.39425 -1.7
-3.39401 -1.8
-3.39376 -1.8
-3.39352 -1.9
-3.39327 -2.0
-3.39303 -2.0
-3.39279 -2.1
-3.39254 -2.1
-3.3923 -2.2
-3.39205 -2.2
-3.39181 -2.3
-3.39157 -2.3
-3.39132 -2.3
-3.39108 -2.4
-3.39083 -2.4
-3.39059 -2.4
-3.39034 -2.4
-3.3901 -2.5
-3.38986 -2.5
-3.38961 -2.5
-3.38937 -2.5
-3.38912 -2.5
-3.38888 -2.5
-3.38864 -2.5
-3.38839 -2.5
-3.38815 -2.5
-3.3879 -2.5
-3.38766 -2.4
-3.38741 -2.4
-3.38717 -2.4
-3.38693 -2.4
-3.38668 -2.3
-3.38644 -2.3
-3.38619 -2.3
-3.38595 -2.2
-3.38571 -2.2
-3.38546 -2.1
-3.38522 -2.1
-3.38497 -2.0
-3.38473 -2.0
-3.38449 -1.9
-3.38424 -1.8
-3.384 -1.8
-3.38375 -1.7
-3.38351 -1.6
-3.38326 -1.5
-3.38302 -1.5
-3.38278 -1.4
-3.38253 -1.3
-3.38229 -1.2
-3.38204 -1.1
-3.3818 -1.1
-3.38156 -1.0
-3.38131 -0.9
-3.38107 -0.8
-3.38082 -0.7
-3.38058 -0.6
-3.38033 -0.5
-3.38009 -0.4
-3.37985 -0.3
-3.3796 -0.2
-3.37936 -0.1
-3.37911 0.0
-3.37887 0.0
-3.37863 0.2
-3.37838 0.3
-3.37814 0.4
-3.37789 0.5
-3.37765 0.6
-3.37741 0.6
-3.37716 0.7
-3.37692 0.8
-3.37667 0.9
-3.37643 1.0
-3.37618 1.1
-3.37594 1.2
-3.3757 1.3
-3.37545 1.4
-3.37521 1.4
-3.37496 1.5
-3.37472 1.6
-3.37448 1.7
-3.37423 1.7
-3.37399 1.8
-3.37374 1.9
-3.3735 1.9
-3.37325 2.0
-3.37301 2.0
-3.37277 2.1
-3.37252 2.2
-3.37228 2.2
-3.37203 2.2
-3.37179 2.3
-3.37155 2.3
-3.3713 2.4
-3.37106 2.4
-3.37081 2.4
-3.37057 2.4
-3.37033 2.5
-3.37008 2.5
-3.36984 2.5
-3.36959 2.5
-3.36935 2.5
-3.3691 2.5
-3.36886 2.5
-3.36862 2.5
-3.36837 2.5
-3.36813 2.5
-3.36788 2.5
-3.36764 2.4
-3.3674 2.4
-3.36715 2.4
-3.36691 2.4
-3.36666 2.3
-3.36642 2.3
-3.36617 2.2
-3.36593 2.2
-3.36569 2.2
-3.36544 2.1
-3.3652 2.0
-3.36495 2.0
-3.36471 1.9
-3.36447 1.9
-3.36422 1.8
-3.36398 1.7
-3.36373 1.7
-3.36349 1.6
-3.36325 1.5
-3.363 1.4
-3.36276 1.3
-3.36251 1.3
-3.36227 1.2
-3.36202 1.1
-3.36178 1.0
-3.36154 0.9
-3.36129 0.8
-3.36105 0.7
-3.3608 0.6
-3.36056 0.5
-3.36032 0.4
-3.36007 0.4
-3.35983 0.3
-3.35958 0.2
-3.35934 0.0
-3.35909 0.0
-3.35885 -0.1
-3.35861 -0.2
-3.35836 -0.3
-3.35812 -0.4
-3.35787 -0.5
-3.35763 -0.6
-3.35739 -0.7
-3.35714 -0.8
-3.3569 -0.9
-3.35665 -1.0
-3.35641 -1.1
-3.35616 -1.2
-3.35592 -1.2
-3.35568 -1.3
-3.35543 -1.4
-3.35519 -1.5
-3.35494 -1.6
-3.3547 -1.6
-3.35446 -1.7
-3.35421 -1.8
-3.35397 -1.8
-3.35372 -1.9
-3.35348 -2.0
-3.35324 -2.0
-3.35299 -2.1
-3.35275 -2.1
-3.3525 -2.2
-3.35226 -2.2
-3.35201 -2.3
-3.35177 -2.3
-3.35153 -2.4
-3.35128 -2.4
-3.35104 -2.4
-3.35079 -2.4
-3.35055 -2.5
-3.35031 -2.5
-3.35006 -2.5
-3.34982 -2.5
-3.34957 -2.5
-3.34933 -2.5
-3.34908 -2.5
-3.34884 -2.5
-3.3486 -2.5
-3.34835 -2.5
-3.34811 -2.5
-3.34786 -2.5
-3.34762 -2.4
-3.34738 -2.4
-3.34713 -2.4
-3.34689 -2.3
-3.34664 -2.3
-3.3464 -2.3
-3.34616 -2.2
-3.34591 -2.2
-3.34567 -2.1
-3.34542 -2.1
-3.34518 -2.0
-3.34493 -1.9
-3.34469 -1.9
-3.34445 -1.8
-3.3442 -1.7
-3.34396 -1.7
-3.34371 -1.6
-3.34347 -1.5
-3.34323 -1.4
-3.34298 -1.4
-3.34274 -1.3
-3.34249 -1.2
-3.34225 -1.1
-3.342 -1.0
-3.34176 -0.9
-3.34152 -0.8
-3.34127 -0.8
-3.34103 -0.7
-3.34078 -0.6
-3.34054 -0.5
-3.3403 -0.4
-3.34005 -0.3
-3.33981 -0.2
-3.33956 0.0
-3.33932 0.0
-3.33908 0.1
-3.33883 0.2
-3.33859 0.3
-3.33834 0.4
-3.3381 0.5
-3.33785 0.6
-3.33761 0.7
-3.33737 0.8
-3.33712 0.9
-3.33688 1.0
-3.33663 1.1
-3.33639 1.1
-3.33615 1.2
-3.3359 1.3
-3.33566 1.4
-3.33541 1.5
-3.33517 1.5
-3.33492 1.6
-3.33468 1.7
-3.33444 1.8
-3.33419 1.8
-3.33395 1.9
-3.3337 2.0
-3.33346 2.0
-3.33322 2.1
-3.33297 2.1
-3.33273 2.2
-3.33248 2.2
-3.33224 2.3
-3.332 2.3
-3.33175 2.3
-3.33151 2.4
-3.33126 2.4
-3.33102 2.4
-3.33077 2.5
-3.33053 2.5
-3.33029 2.5
-3.33004 2.5
-3.3298 2.5
-3.32955 2.5
-3.32931 2.5
-3.32907 2.5
-3.32882 2.5
-3.32858 2.5
-3.32833 2.5
-3.32809 2.5
-3.32784 2.4
-3.3276 2.4
-3.32736 2.4
-3.32711 2.3
-3.32687 2.3
-3.32662 2.3
-3.32638 2.2
-3.32614 2.2
-3.32589 2.1
-3.32565 2.1
-3.3254 2.0
-3.32516 2.0
-3.32491 1.9
-3.32467 1.8
-3.32443 1.8
-3.32418 1.7
-3.32394 1.6
-3.32369 1.5
-3.32345 1.5
-3.32321 1.4
-3.32296 1.3
-3.32272 1.2
-3.32247 1.1
-3.32223 1.0
-3.32199 0.9
-3.32174 0.9
-3.3215 0.8
-3.32125 0.7
-3.32101 0.6
-3.32076 0.5
-3.32052 0.4
-3.32028 0.3
-3.32003 0.2
-3.31979 0.0
-3.31954 0.0
-3.3193 -0.1
-3.31906 -0.2
-3.31881 -0.3
-3.31857 -0.4
-3.31832 -0.5
-3.31808 -0.6
-3.31783 -0.7
-3.31759 -0.8
-3.31735 -0.9
-3.3171 -1.0
-3.31686 -1.0
-3.31661 -1.1
-3.31637 -1.2
-3.31613 -1.3
-3.31588 -1.4
-3.31564 -1.5
-3.31539 -1.5
-3.31515 -1.6
-3.31491 -1.7
-3.31466 -1.8
-3.31442 -1.8
-3.31417 -1.9
-3.31393 -2.0
-3.31368 -2.0
-3.31344 -2.1
-3.3132 -2.1
-3.31295 -2.2
-3.31271 -2.2
-3.31246 -2.3
-3.31222 -2.3
-3.31198 -2.4
-3.31173 -2.4
-3.31149 -2.4
-3.31124 -2.4
-3.311 -2.5
-3.31075 -2.5
-3.31051 -2.5
-3.31027 -2.5
-3.31002 -2.5
-3.30978 -2.5
-3.30953 -2.5
-3.30929 -2.5
-3.30905 -2.5
-3.3088 -2.5
-3.30856 -2.5
-3.30831 -2.5
-3.30807 -2.4
-3.30783 -2.4
-3.30758 -2.4
-3.30734 -2.3
-3.30709 -2.3
-3.30685 -2.3
-3.3066 -2.2
-3.30636 -2.2
-3.30612 -2.1
-3.30587 -2.1
-3.30563 -2.0
-3.30538 -2.0
-3.30514 -1.9
-3.3049 -1.8
-3.30465 -1.8
-3.30441 -1.7
-3.30416 -1.6
