t strain*1e23
-4.23128 0.8
-4.23103 0.9
-4.23079 1.0
-4.23054 1.1
-4.2303 1.2
-4.23006 1.3
-4.22981 1.4
-4.22957 1.4
-4.22932 1.5
-4.22908 1.6
-4.22884 1.7
-4.22859 1.8
-4.22835 1.8
-4.2281 1.9
-4.22786 2.0
-4.22761 2.1
-4.22737 2.1
-4.22713 2.2
-4.22688 2.2
-4.22664 2.3
-4.22639 2.3
-4.22615 2.4
-4.22591 2.4
-4.22566 2.5
-4.22542 2.5
-4.22517 2.5
-4.22493 2.6
-4.22468 2.6
-4.22444 2.6
-4.2242 2.6
-4.22395 2.7
-4.22371 2.7
-4.22346 2.7
-4.22322 2.7
-4.22298 2.7
-4.22273 2.7
-4.22249 2.7
-4.22224 2.6
-4.222 2.6
-4.22176 2.6
-4.22151 2.6
-4.22127 2.6
-4.22102 2.5
-4.22078 2.5
-4.22053 2.4
-4.22029 2.4
-4.22005 2.4
-4.2198 2.3
-4.21956 2.2
-4.21931 2.2
-4.21907 2.1
-4.21883 2.1
-4.21858 2.0
-4.21834 1.9
-4.21809 1.9
-4.21785 1.8
-4.2176 1.7
-4.21736 1.6
-4.21712 1.5
-4.21687 1.5
-4.21663 1.4
-4.21638 1.3
-4.21614 1.2
-4.2159 1.1
-4.21565 1.0
-4.21541 0.9
-4.21516 0.8
-4.21492 0.7
-4.21467 0.6
-4.21443 0.5
-4.21419 0.4
-4.21394 0.3
-4.2137 0.2
-4.21345 0.1
-4.21321 0.0
-4.21297 -0.1
-4.21272 -0.2
-4.21248 -0.3
-4.21223 -0.4
-4.21199 -0.5
-4.21175 -0.6
-4.2115 -0.7
-4.21126 -0.8
-4.21101 -0.9
-4.21077 -1.0
-4.21052 -1.1
-4.21028 -1.2
-4.21004 -1.3
-4.20979 -1.4
-4.20955 -1.5
-4.2093 -1.5
-4.20906 -1.6
-4.20882 -1.7
-4.20857 -1.8
-4.20833 -1.9
-4.20808 -1.9
-4.20784 -2.0
-4.20759 -2.1
-4.20735 -2.1
-4.20711 -2.2
-4.20686 -2.3
-4.20662 -2.3
-4.20637 -2.4
-4.20613 -2.4
-4.20589 -2.4
-4.20564 -2.5
-4.2054 -2.5
-4.20515 -2.6
-4.20491 -2.6
-4.20467 -2.6
-4.20442 -2.6
-4.20418 -2.6
