t strain*1e23
-3.61926 -2.6
-3.61901 -2.6
-3.61877 -2.6
-3.61852 -2.5
-3.61828 -2.5
-3.61804 -2.5
-3.61779 -2.5
-3.61755 -2.4
-3.6173 -2.4
-3.61706 -2.3
-3.61682 -2.3
-3.61657 -2.2
-3.61633 -2.2
-3.61608 -2.1
-3.61584 -2.1
-3.61559 -2.0
-3.61535 -2.0
-3.61511 -1.9
-3.61486 -1.8
-3.61462 -1.7
-3.61437 -1.7
-3.61413 -1.6
-3.61389 -1.5
-3.61364 -1.4
-3.6134 -1.3
-3.61315 -1.3
-3.61291 -1.2
-3.61267 -1.1
-3.61242 -1.0
-3.61218 -0.9
-3.61193 -0.8
-3.61169 -0.7
-3.61144 -0.6
-3.6112 -0.5
-3.61096 -0.4
-3.61071 -0.3
-3.61047 -0.2
-3.61022 -0.1
-3.60998 0.0
-3.60974 0.0
-3.60949 0.2
-3.60925 0.3
-3.609 0.4
-3.60876 0.5
-3.60851 0.6
-3.60827 0.7
-3.60803 0.8
-3.60778 0.9
-3.60754 1.0
-3.60729 1.1
-3.60705 1.2
-3.60681 1.2
-3.60656 1.3
-3.60632 1.4
-3.60607 1.5
-3.60583 1.6
-3.60559 1.7
-3.60534 1.7
-3.6051 1.8
-3.60485 1.9
-3.60461 2.0
-3.60436 2.0
-3.60412 2.1
-3.60388 2.1
-3.60363 2.2
-3.60339 2.2
-3.60314 2.3
-3.6029 2.3
-3.60266 2.4
-3.60241 2.4
-3.60217 2.5
-3.60192 2.5
-3.60168 2.5
-3.60143 2.5
-3.60119 2.6
-3.60095 2.6
-3.6007 2.6
-3.60046 2.6
-3.60021 2.6
-3.59997 2.6
-3.59973 2.6
-3.59948 2.6
-3.59924 2.6
-3.59899 2.6
-3.59875 2.6
-3.59851 2.5
-3.59826 2.5
-3.59802 2.5
-3.59777 2.5
-3.59753 2.4
-3.59728 2.4
-3.59704 2.3
-3.5968 2.3
-3.59655 2.2
-3.59631 2.2
-3.59606 2.1
-3.59582 2.1
-3.59558 2.0
-3.59533 1.9
-3.59509 1.9
-3.59484 1.8
-3.5946 1.7
-3.59435 1.7
-3.59411 1.6
-3.59387 1.5
-3.59362 1.4
-3.59338 1.3
-3.59313 1.2
-3.59289 1.1
-3.59265 1.1
-3.5924 1.0
-3.59216 0.9
-3.59191 0.8
-3.59167 0.7
-3.59142 0.6
-3.59118 0.5
-3.59094 0.4
-3.59069 0.3
-3.59045 0.2
-3.5902 0.0
-3.58996 0.0
-3.58972 -0.1
-3.58947 -0.2
-3.58923 -0.3
-3.58898 -0.4
-3.58874 -0.5
-3.5885 -0.6
-3.58825 -0.7
-3.58801 -0.8
-3.58776 -0.9
-3.58752 -1.0
-3.58727 -1.1
-3.58703 -1.2
-3.58679 -1.3
-3.58654 -1.4
-3.5863 -1.4
-3.58605 -1.5
-3.58581 -1.6
-3.58557 -1.7
-3.58532 -1.8
-3.58508 -1.8
-3.58483 -1.9
-3.58459 -2.0
-3.58434 -2.0
-3.5841 -2.1
-3.58386 -2.2
-3.58361 -2.2
-3.58337 -2.3
-3.58312 -2.3
-3.58288 -2.4
-3.58264 -2.4
-3.58239 -2.4
-3.58215 -2.5
-3.5819 -2.5
-3.58166 -2.5
-3.58142 -2.6
-3.58117 -2.6
-3.58093 -2.6
-3.58068 -2.6
-3.58044 -2.6
-3.58019 -2.6
-3.57995 -2.6
-3.57971 -2.6
-3.57946 -2.6
-3.57922 -2.6
-3.57897 -2.6
-3.57873 -2.6
-3.57849 -2.5
-3.57824 -2.5
-3.578 -2.5
-3.57775 -2.4
-3.57751 -2.4
-3.57726 -2.4
-3.57702 -2.3
-3.57678 -2.3
-3.57653 -2.2
-3.57629 -2.2
-3.57604 -2.1
-3.5758 -2.1
-3.57556 -2.0
-3.57531 -1.9
-3.57507 -1.9
-3.57482 -1.8
-3.57458 -1.7
-3.57434 -1.6
-3.57409 -1.5
-3.57385 -1.5
-3.5736 -1.4
-3.57336 -1.3
-3.57311 -1.2
-3.57287 -1.1
-3.57263 -1.0
-3.57238 -0.9
-3.57214 -0.8
-3.57189 -0.7
-3.57165 -0.6
-3.57141 -0.5
-3.57116 -0.4
-3.57092 -0.3
-3.57067 -0.2
-3.57043 -0.1
-3.57018 0.0
-3.56994 0.0
-3.5697 0.2
-3.56945 0.3
-3.56921 0.4
-3.56896 0.5
-3.56872 0.6
-3.56848 0.7
-3.56823 0.8
-3.56799 0.9
-3.56774 0.9
-3.5675 1.0
-3.56726 1.1
-3.56701 1.2
-3.56677 1.3
-3.56652 1.4
-3.56628 1.5
-3.56603 1.6
-3.56579 1.6
-3.56555 1.7
-3.5653 1.8
-3.56506 1.9
-3.56481 1.9
-3.56457 2.0
-3.56433 2.1
-3.56408 2.1
-3.56384 2.2
-3.56359 2.2
-3.56335 2.3
-3.5631 2.3
-3.56286 2.4
-3.56262 2.4
-3.56237 2.5
-3.56213 2.5
-3.56188 2.5
-3.56164 2.5
-3.5614 2.6
-3.56115 2.6
-3.56091 2.6
-3.56066 2.6
-3.56042 2.6
-3.56017 2.6
-3.55993 2.6
-3.55969 2.6
-3.55944 2.6
-3.5592 2.6
-3.55895 2.6
-3.55871 2.6
-3.55847 2.5
-3.55822 2.5
-3.55798 2.5
-3.55773 2.4
-3.55749 2.4
-3.55725 2.4
-3.557 2.3
-3.55676 2.3
-3.55651 2.2
-3.55627 2.1
-3.55602 2.1
-3.55578 2.0
-3.55554 2.0
-3.55529 1.9
-3.55505 1.8
-3.5548 1.7
-3.55456 1.7
-3.55432 1.6
-3.55407 1.5
-3.55383 1.4
-3.55358 1.3
-3.55334 1.2
-3.55309 1.2
-3.55285 1.1
-3.55261 1.0
-3.55236 0.9
-3.55212 0.8
-3.55187 0.7
-3.55163 0.6
-3.55139 0.5
-3.55114 0.4
-3.5509 0.3
-3.55065 0.2
-3.55041 0.0
-3.55017 0.0
-3.54992 -0.1
-3.54968 -0.2
-3.54943 -0.3
-3.54919 -0.4
-3.54894 -0.5
-3.5487 -0.6
-3.54846 -0.7
-3.54821 -0.8
-3.54797 -0.9
-3.54772 -1.0
-3.54748 -1.1
-3.54724 -1.2
-3.54699 -1.3
-3.54675 -1.4
-3.5465 -1.5
-3.54626 -1.5
-3.54601 -1.6
-3.54577 -1.7
-3.54553 -1.8
-3.54528 -1.8
-3.54504 -1.9
-3.54479 -2.0
-3.54455 -2.0
-3.54431 -2.1
-3.54406 -2.2
-3.54382 -2.2
-3.54357 -2.3
-3.54333 -2.3
-3.54309 -2.4
-3.54284 -2.4
-3.5426 -2.5
-3.54235 -2.5
-3.54211 -2.5
-3.54186 -2.5
-3.54162 -2.6
-3.54138 -2.6
-3.54113 -2.6
-3.54089 -2.6
-3.54064 -2.6
-3.5404 -2.6
-3.54016 -2.6
-3.53991 -2.6
-3.53967 -2.6
-3.53942 -2.6
-3.53918 -2.6
-3.53893 -2.6
-3.53869 -2.5
-3.53845 -2.5
-3.5382 -2.5
-3.53796 -2.4
-3.53771 -2.4
-3.53747 -2.4
-3.53723 -2.3
-3.53698 -2.3
-3.53674 -2.2
-3.53649 -2.2
-3.53625 -2.1
-3.53601 -2.0
-3.53576 -2.0
-3.53552 -1.9
-3.53527 -1.8
-3.53503 -1.8
-3.53478 -1.7
-3.53454 -1.6
-3.5343 -1.5
-3.53405 -1.4
-3.53381 -1.4
-3.53356 -1.3
-3.53332 -1.2
-3.53308 -1.1
-3.53283 -1.0
-3.53259 -0.9
-3.53234 -0.8
-3.5321 -0.7
-3.53185 -0.6
-3.53161 -0.5
-3.53137 -0.4
-3.53112 -0.3
-3.53088 -0.2
-3.53063 -0.1
-3.53039 0.0
-3.53015 0.0
-3.5299 0.2
-3.52966 0.3
-3.52941 0.4
-3.52917 0.5
-3.52892 0.6
-3.52868 0.7
-3.52844 0.8
-3.52819 0.9
-3.52795 1.0
-3.5277 1.1
-3.52746 1.2
-3.52722 1.3
-3.52697 1.4
-3.52673 1.4
-3.52648 1.5
-3.52624 1.6
-3.526 1.7
-3.52575 1.8
-3.52551 1.8
-3.52526 1.9
-3.52502 2.0
-3.52477 2.0
-3.52453 2.1
-3.52429 2.2
-3.52404 2.2
-3.5238 2.3
-3.52355 2.3
-3.52331 2.4
-3.52307 2.4
-3.52282 2.4
-3.52258 2.5
-3.52233 2.5
-3.52209 2.5
-3.52184 2.6
-3.5216 2.6
-3.52136 2.6
-3.52111 2.6
-3.52087 2.6
-3.52062 2.6
-3.52038 2.6
-3.52014 2.6
-3.51989 2.6
-3.51965 2.6
-3.5194 2.6
-3.51916 2.6
-3.51892 2.5
-3.51867 2.5
-3.51843 2.5
-3.51818 2.5
-3.51794 2.4
-3.51769 2.4
-3.51745 2.3
-3.51721 2.3
-3.51696 2.2
-3.51672 2.2
-3.51647 2.1
-3.51623 2.1
-3.51599 2.0
-3.51574 1.9
-3.5155 1.9
-3.51525 1.8
-3.51501 1.7
-3.51476 1.6
-3.51452 1.5
-3.51428 1.5
-3.51403 1.4
-3.51379 1.3
-3.51354 1.2
-3.5133 1.1
-3.51306 1.0
-3.51281 0.9
-3.51257 0.8
-3.51232 0.7
-3.51208 0.6
-3.51184 0.5
-3.51159 0.4
-3.51135 0.3
-3.5111 0.2
-3.51086 0.1
-3.51061 0.0
-3.51037 0.0
-3.51013 -0.2
-3.50988 -0.3
-3.50964 -0.4
-3.50939 -0.5
-3.50915 -0.6
-3.50891 -0.7
-3.50866 -0.8
-3.50842 -0.9
-3.50817 -1.0
-3.50793 -1.1
-3.50768 -1.2
-3.50744 -1.3
-3.5072 -1.3
-3.50695 -1.4
-3.50671 -1.5
-3.50646 -1.6
-3.50622 -1.7
-3.50598 -1.8
-3.50573 -1.8
-3.50549 -1.9
-3.50524 -2.0
-3.505 -2.0
-3.50476 -2.1
-3.50451 -2.2
-3.50427 -2.2
-3.50402 -2.3
-3.50378 -2.3
-3.50353 -2.4
-3.50329 -2.4
-3.50305 -2.5
-3.5028 -2.5
-3.50256 -2.5
-3.50231 -2.5
-3.50207 -2.6
-3.50183 -2.6
-3.50158 -2.6
-3.50134 -2.6
-3.50109 -2.6
-3.50085 -2.6
-3.5006 -2.6
-3.50036 -2.6
-3.50012 -2.6
-3.49987 -2.6
-3.49963 -2.6
-3.49938 -2.6
-3.49914 -2.6
-3.4989 -2.5
-3.49865 -2.5
-3.49841 -2.5
-3.49816 -2.4
-3.49792 -2.4
-3.49767 -2.3
-3.49743 -2.3
-3.49719 -2.2
-3.49694 -2.2
-3.4967 -2.1
-3.49645 -2.1
-3.49621 -2.0
-3.49597 -1.9
-3.49572 -1.9
-3.49548 -1.8
-3.49523 -1.7
-3.49499 -1.6
-3.49475 -1.5
-3.4945 -1.5
-3.49426 -1.4
-3.49401 -1.3
-3.49377 -1.2
-3.49352 -1.1
-3.49328 -1.0
-3.49304 -0.9
-3.49279 -0.8
-3.49255 -0.7
-3.4923 -0.6
-3.49206 -0.5
-3.49182 -0.4
-3.49157 -0.3
-3.49133 -0.2
-3.49108 -0.1
-3.49084 0.0
-3.49059 0.0
-3.49035 0.2
-3.49011 0.3
-3.48986 0.4
-3.48962 0.5
-3.48937 0.6
-3.48913 0.7
-3.48889 0.8
-3.48864 0.9
-3.4884 1.0
-3.48815 1.1
-3.48791 1.2
-3.48767 1.3
-3.48742 1.4
-3.48718 1.4
-3.48693 1.5
-3.48669 1.6
-3.48644 1.7
-3.4862 1.8
-3.48596 1.8
-3.48571 1.9
-3.48547 2.0
-3.48522 2.0
-3.48498 2.1
-3.48474 2.2
-3.48449 2.2
-3.48425 2.3
-3.484 2.3
-3.48376 2.4
-3.48351 2.4
-3.48327 2.5
-3.48303 2.5
-3.48278 2.5
-3.48254 2.6
-3.48229 2.6
-3.48205 2.6
-3.48181 2.6
-3.48156 2.6
-3.48132 2.6
-3.48107 2.6
-3.48083 2.6
-3.48059 2.6
-3.48034 2.6
-3.4801 2.6
-3.47985 2.6
-3.47961 2.6
-3.47936 2.6
-3.47912 2.5
-3.47888 2.5
-3.47863 2.5
-3.47839 2.4
-3.47814 2.4
-3.4779 2.3
-3.47766 2.3
-3.47741 2.2
-3.47717 2.2
-3.47692 2.1
-3.47668 2.0
-3.47643 2.0
-3.47619 1.9
-3.47595 1.8
-3.4757 1.8
-3.47546 1.7
-3.47521 1.6
-3.47497 1.5
-3.47473 1.4
-3.47448 1.4
-3.47424 1.3
-3.47399 1.2
-3.47375 1.1
-3.47351 1.0
-3.47326 0.9
-3.47302 0.8
-3.47277 0.7
-3.47253 0.6
-3.47228 0.5
-3.47204 0.4
-3.4718 0.3
-3.47155 0.2
-3.47131 0.0
-3.47106 0.0
-3.47082 -0.1
-3.47058 -0.2
-3.47033 -0.3
-3.47009 -0.4
-3.46984 -0.5
-3.4696 -0.6
-3.46935 -0.7
-3.46911 -0.8
-3.46887 -0.9
-3.46862 -1.0
-3.46838 -1.1
-3.46813 -1.2
-3.46789 -1.3
-3.46765 -1.4
-3.4674 -1.5
-3.46716 -1.6
-3.46691 -1.6
-3.46667 -1.7
-3.46642 -1.8
-3.46618 -1.9
-3.46594 -1.9
-3.46569 -2.0
-3.46545 -2.1
-3.4652 -2.1
-3.46496 -2.2
-3.46472 -2.2
-3.46447 -2.3
-3.46423 -2.3
-3.46398 -2.4
-3.46374 -2.4
-3.4635 -2.5
-3.46325 -2.5
-3.46301 -2.5
-3.46276 -2.6
-3.46252 -2.6
-3.46227 -2.6
-3.46203 -2.6
-3.46179 -2.6
-3.46154 -2.6
-3.4613 -2.6
-3.46105 -2.6
-3.46081 -2.6
-3.46057 -2.6
-3.46032 -2.6
-3.46008 -2.6
-3.45983 -2.6
-3.45959 -2.5
-3.45934 -2.5
-3.4591 -2.5
-3.45886 -2.4
-3.45861 -2.4
-3.45837 -2.4
-3.45812 -2.3
-3.45788 -2.3
-3.45764 -2.2
-3.45739 -2.2
-3.45715 -2.1
-3.4569 -2.0
-3.45666 -2.0
-3.45642 -1.9
-3.45617 -1.8
-3.45593 -1.7
-3.45568 -1.7
-3.45544 -1.6
-3.45519 -1.5
-3.45495 -1.4
-3.45471 -1.3
-3.45446 -1.2
-3.45422 -1.1
-3.45397 -1.0
-3.45373 -0.9
-3.45349 -0.9
-3.45324 -0.8
-3.453 -0.7
-3.45275 -0.6
-3.45251 -0.5
-3.45226 -0.4
-3.45202 -0.2
-3.45178 -0.1
-3.45153 0.0
-3.45129 0.0
-3.45104 0.2
-3.4508 0.3
-3.45056 0.4
-3.45031 0.5
-3.45007 0.6
-3.44982 0.7
-3.44958 0.8
-3.44934 0.9
-3.44909 1.0
-3.44885 1.1
-3.4486 1.2
-3.44836 1.2
-3.44811 1.3
-3.44787 1.4
-3.44763 1.5
-3.44738 1.6
-3.44714 1.7
-3.44689 1.8
-3.44665 1.8
-3.44641 1.9
-3.44616 2.0
-3.44592 2.0
-3.44567 2.1
-3.44543 2.2
-3.44518 2.2
-3.44494 2.3
-3.4447 2.3
-3.44445 2.4
-3.44421 2.4
-3.44396 2.5
-3.44372 2.5
-3.44348 2.5
-3.44323 2.6
-3.44299 2.6
-3.44274 2.6
-3.4425 2.6
-3.44226 2.6
-3.44201 2.6
-3.44177 2.6
-3.44152 2.6
-3.44128 2.6
-3.44103 2.6
-3.44079 2.6
-3.44055 2.6
-3.4403 2.6
-3.44006 2.6
-3.43981 2.5
-3.43957 2.5
-3.43933 2.5
-3.43908 2.4
-3.43884 2.4
-3.43859 2.3
-3.43835 2.3
-3.4381 2.2
-3.43786 2.2
-3.43762 2.1
-3.43737 2.1
-3.43713 2.0
-3.43688 1.9
-3.43664 1.9
-3.4364 1.8
-3.43615 1.7
-3.43591 1.6
-3.43566 1.5
-3.43542 1.4
-3.43517 1.4
-3.43493 1.3
-3.43469 1.2
-3.43444 1.1
-3.4342 1.0
-3.43395 0.9
-3.43371 0.8
-3.43347 0.7
-3.43322 0.6
-3.43298 0.5
-3.43273 0.4
-3.43249 0.3
-3.43225 0.2
-3.432 0.0
-3.43176 0.0
-3.43151 -0.1
-3.43127 -0.2
-3.43102 -0.3
-3.43078 -0.4
-3.43054 -0.5
-3.43029 -0.6
-3.43005 -0.7
-3.4298 -0.8
-3.42956 -0.9
-3.42932 -1.0
-3.42907 -1.1
-3.42883 -1.2
-3.42858 -1.3
-3.42834 -1.4
-3.42809 -1.5
-3.42785 -1.6
-3.42761 -1.6
-3.42736 -1.7
-3.42712 -1.8
-3.42687 -1.9
-3.42663 -1.9
-3.42639 -2.0
-3.42614 -2.1
-3.4259 -2.1
-3.42565 -2.2
-3.42541 -2.3
-3.42517 -2.3
-3.42492 -2.4
-3.42468 -2.4
-3.42443 -2.4
-3.42419 -2.5
-3.42394 -2.5
-3.4237 -2.5
-3.42346 -2.6
-3.42321 -2.6
-3.42297 -2.6
-3.42272 -2.6
-3.42248 -2.6
-3.42224 -2.6
-3.42199 -2.6
-3.42175 -2.6
-3.4215 -2.6
-3.42126 -2.6
-3.42101 -2.6
-3.42077 -2.6
-3.42053 -2.6
