t strain*1e23
-3.33555 -5.3
-3.3353 -5.3
-3.33506 -5.3
-3.33481 -5.2
-3.33457 -5.2
-3.33433 -5.1
-3.33408 -5.0
-3.33384 -5.0
-3.33359 -4.9
-3.33335 -4.8
-3.33311 -4.7
-3.33286 -4.6
-3.33262 -4.5
-3.33237 -4.4
-3.33213 -4.3
-3.33188 -4.1
-3.33164 -4.0
-3.3314 -3.9
-3.33115 -3.7
-3.33091 -3.6
-3.33066 -3.4
-3.33042 -3.3
-3.33018 -3.1
-3.32993 -2.9
-3.32969 -2.7
-3.32944 -2.6
-3.3292 -2.4
-3.32895 -2.2
-3.32871 -2.0
-3.32847 -1.8
-3.32822 -1.6
-3.32798 -1.4
-3.32773 -1.2
-3.32749 -1.0
-3.32725 -0.8
-3.327 -0.6
-3.32676 -0.4
-3.32651 -0.2
-3.32627 0.0
-3.32603 0.2
-3.32578 0.4
-3.32554 0.6
-3.32529 0.8
-3.32505 1.0
-3.3248 1.2
-3.32456 1.4
-3.32432 1.6
-3.32407 1.8
-3.32383 2.0
-3.32358 2.2
-3.32334 2.4
-3.3231 2.6
-3.32285 2.8
-3.32261 2.9
-3.32236 3.1
-3.32212 3.3
-3.32187 3.4
-3.32163 3.6
-3.32139 3.7
-3.32114 3.9
-3.3209 4.0
-3.32065 4.2
-3.32041 4.3
-3.32017 4.4
-3.31992 4.5
-3.31968 4.6
-3.31943 4.7
-3.31919 4.8
-3.31894 4.9
-3.3187 5.0
-3.31846 5.1
-3.31821 5.1
-3.31797 5.2
-3.31772 5.2
-3.31748 5.3
-3.31724 5.3
-3.31699 5.3
-3.31675 5.4
-3.3165 5.4
-3.31626 5.4
-3.31602 5.4
-3.31577 5.3
-3.31553 5.3
-3.31528 5.3
-3.31504 5.3
-3.31479 5.2
-3.31455 5.2
-3.31431 5.1
-3.31406 5.0
-3.31382 5.0
-3.31357 4.9
-3.31333 4.8
-3.31309 4.7
-3.31284 4.6
-3.3126 4.5
-3.31235 4.4
-3.31211 4.2
-3.31186 4.1
-3.31162 4.0
-3.31138 3.8
-3.31113 3.7
-3.31089 3.5
-3.31064 3.4
-3.3104 3.2
-3.31016 3.1
-3.30991 2.9
-3.30967 2.7
-3.30942 2.5
-3.30918 2.3
-3.30894 2.2
-3.30869 2.0
-3.30845 1.8
-3.3082 1.6
-3.30796 1.4
-3.30771 1.2
-3.30747 1.0
-3.30723 0.8
-3.30698 0.6
-3.30674 0.4
-3.30649 0.1
-3.30625 0.0
-3.30601 -0.3
-3.30576 -0.5
-3.30552 -0.7
-3.30527 -0.9
-3.30503 -1.1
-3.30478 -1.3
-3.30454 -1.5
-3.3043 -1.7
-3.30405 -1.9
-3.30381 -2.1
-3.30356 -2.3
-3.30332 -2.4
-3.30308 -2.6
-3.30283 -2.8
-3.30259 -3.0
-3.30234 -3.2
-3.3021 -3.3
-3.30186 -3.5
-3.30161 -3.6
-3.30137 -3.8
-3.30112 -3.9
-3.30088 -4.1
-3.30063 -4.2
-3.30039 -4.3
-3.30015 -4.4
-3.2999 -4.6
-3.29966 -4.7
-3.29941 -4.8
-3.29917 -4.9
-3.29893 -4.9
-3.29868 -5.0
-3.29844 -5.1
-3.29819 -5.2
-3.29795 -5.2
-3.2977 -5.3
-3.29746 -5.3
-3.29722 -5.3
-3.29697 -5.3
-3.29673 -5.4
-3.29648 -5.4
-3.29624 -5.4
-3.296 -5.4
-3.29575 -5.4
-3.29551 -5.3
-3.29526 -5.3
-3.29502 -5.3
-3.29478 -5.2
-3.29453 -5.2
-3.29429 -5.1
-3.29404 -5.0
-3.2938 -4.9
-3.29355 -4.9
-3.29331 -4.8
-3.29307 -4.7
-3.29282 -4.6
-3.29258 -4.4
-3.29233 -4.3
-3.29209 -4.2
-3.29185 -4.1
-3.2916 -3.9
-3.29136 -3.8
-3.29111 -3.6
-3.29087 -3.5
-3.29062 -3.3
-3.29038 -3.2
-3.29014 -3.0
-3.28989 -2.8
-3.28965 -2.6
-3.2894 -2.5
-3.28916 -2.3
-3.28892 -2.1
-3.28867 -1.9
-3.28843 -1.7
-3.28818 -1.5
-3.28794 -1.3
-3.28769 -1.1
-3.28745 -0.9
-3.28721 -0.7
-3.28696 -0.5
-3.28672 -0.3
-3.28647 0.0
-3.28623 0.2
-3.28599 0.4
-3.28574 0.6
-3.2855 0.8
-3.28525 1.0
-3.28501 1.2
-3.28477 1.4
-3.28452 1.6
-3.28428 1.8
-3.28403 2.0
-3.28379 2.2
-3.28354 2.4
-3.2833 2.5
-3.28306 2.7
-3.28281 2.9
-3.28257 3.1
-3.28232 3.2
-3.28208 3.4
-3.28184 3.6
-3.28159 3.7
-3.28135 3.9
-3.2811 4.0
-3.28086 4.1
-3.28061 4.3
-3.28037 4.4
-3.28013 4.5
-3.27988 4.6
-3.27964 4.7
-3.27939 4.8
-3.27915 4.9
-3.27891 5.0
-3.27866 5.1
-3.27842 5.1
-3.27817 5.2
-3.27793 5.2
-3.27769 5.3
-3.27744 5.3
-3.2772 5.3
-3.27695 5.4
-3.27671 5.4
-3.27646 5.4
-3.27622 5.4
-3.27598 5.4
-3.27573 5.3
-3.27549 5.3
-3.27524 5.3
-3.275 5.2
-3.27476 5.2
-3.27451 5.1
-3.27427 5.1
-3.27402 5.0
-3.27378 4.9
-3.27353 4.8
-3.27329 4.7
-3.27305 4.6
-3.2728 4.5
-3.27256 4.4
-3.27231 4.3
-3.27207 4.1
-3.27183 4.0
-3.27158 3.9
-3.27134 3.7
-3.27109 3.6
-3.27085 3.4
-3.27061 3.2
-3.27036 3.1
-3.27012 2.9
-3.26987 2.7
-3.26963 2.5
-3.26938 2.3
-3.26914 2.2
-3.2689 2.0
-3.26865 1.8
-3.26841 1.6
-3.26816 1.4
-3.26792 1.2
-3.26768 1.0
-3.26743 0.8
-3.26719 0.6
-3.26694 0.3
-3.2667 0.1
-3.26645 0.0
-3.26621 -0.3
-3.26597 -0.5
-3.26572 -0.7
-3.26548 -0.9
-3.26523 -1.1
-3.26499 -1.3
-3.26475 -1.5
-3.2645 -1.7
-3.26426 -1.9
-3.26401 -2.1
-3.26377 -2.3
-3.26353 -2.5
-3.26328 -2.7
-3.26304 -2.8
-3.26279 -3.0
-3.26255 -3.2
-3.2623 -3.3
-3.26206 -3.5
-3.26182 -3.7
-3.26157 -3.8
-3.26133 -4.0
-3.26108 -4.1
-3.26084 -4.2
-3.2606 -4.4
-3.26035 -4.5
-3.26011 -4.6
-3.25986 -4.7
-3.25962 -4.8
-3.25937 -4.9
-3.25913 -5.0
-3.25889 -5.0
-3.25864 -5.1
-3.2584 -5.2
-3.25815 -5.2
-3.25791 -5.3
-3.25767 -5.3
-3.25742 -5.3
-3.25718 -5.4
-3.25693 -5.4
-3.25669 -5.4
-3.25644 -5.4
-3.2562 -5.4
-3.25596 -5.4
-3.25571 -5.3
-3.25547 -5.3
-3.25522 -5.3
-3.25498 -5.2
-3.25474 -5.2
-3.25449 -5.1
-3.25425 -5.0
-3.254 -4.9
-3.25376 -4.8
-3.25352 -4.8
-3.25327 -4.6
-3.25303 -4.5
-3.25278 -4.4
-3.25254 -4.3
-3.25229 -4.2
-3.25205 -4.0
-3.25181 -3.9
-3.25156 -3.7
-3.25132 -3.6
-3.25107 -3.4
-3.25083 -3.3
-3.25059 -3.1
-3.25034 -2.9
-3.2501 -2.8
-3.24985 -2.6
-3.24961 -2.4
-3.24936 -2.2
-3.24912 -2.0
-3.24888 -1.8
-3.24863 -1.6
-3.24839 -1.4
-3.24814 -1.2
-3.2479 -1.0
-3.24766 -0.8
-3.24741 -0.6
-3.24717 -0.4
-3.24692 -0.2
-3.24668 0.0
-3.24644 0.2
-3.24619 0.4
-3.24595 0.7
-3.2457 0.9
-3.24546 1.1
-3.24521 1.3
-3.24497 1.5
-3.24473 1.7
-3.24448 1.9
-3.24424 2.1
-3.24399 2.3
-3.24375 2.4
-3.24351 2.6
-3.24326 2.8
-3.24302 3.0
-3.24277 3.2
-3.24253 3.3
-3.24228 3.5
-3.24204 3.6
-3.2418 3.8
-3.24155 3.9
-3.24131 4.1
-3.24106 4.2
-3.24082 4.3
-3.24058 4.5
-3.24033 4.6
-3.24009 4.7
-3.23984 4.8
-3.2396 4.9
-3.23936 5.0
-3.23911 5.0
-3.23887 5.1
-3.23862 5.2
-3.23838 5.2
-3.23813 5.3
-3.23789 5.3
-3.23765 5.4
-3.2374 5.4
-3.23716 5.4
-3.23691 5.4
-3.23667 5.4
-3.23643 5.4
-3.23618 5.4
-3.23594 5.3
-3.23569 5.3
-3.23545 5.3
-3.2352 5.2
-3.23496 5.2
-3.23472 5.1
-3.23447 5.0
-3.23423 4.9
-3.23398 4.9
-3.23374 4.8
-3.2335 4.7
-3.23325 4.6
-3.23301 4.4
-3.23276 4.3
-3.23252 4.2
-3.23228 4.1
-3.23203 3.9
-3.23179 3.8
-3.23154 3.6
-3.2313 3.5
-3.23105 3.3
-3.23081 3.1
-3.23057 2.9
-3.23032 2.8
-3.23008 2.6
-3.22983 2.4
-3.22959 2.2
-3.22935 2.0
-3.2291 1.8
-3.22886 1.6
-3.22861 1.4
-3.22837 1.2
-3.22812 1.0
-3.22788 0.8
-3.22764 0.6
-3.22739 0.4
-3.22715 0.2
-3.2269 0.0
-3.22666 -0.2
-3.22642 -0.4
-3.22617 -0.7
-3.22593 -0.9
-3.22568 -1.1
-3.22544 -1.3
-3.22519 -1.5
-3.22495 -1.7
-3.22471 -1.9
-3.22446 -2.1
-3.22422 -2.3
-3.22397 -2.5
-3.22373 -2.6
-3.22349 -2.8
-3.22324 -3.0
-3.223 -3.2
-3.22275 -3.3
-3.22251 -3.5
-3.22227 -3.7
-3.22202 -3.8
-3.22178 -4.0
-3.22153 -4.1
-3.22129 -4.2
-3.22104 -4.4
-3.2208 -4.5
-3.22056 -4.6
-3.22031 -4.7
-3.22007 -4.8
-3.21982 -4.9
-3.21958 -5.0
-3.21934 -5.1
-3.21909 -5.1
-3.21885 -5.2
-3.2186 -5.2
-3.21836 -5.3
-3.21811 -5.3
