t strain*1e23
-0.59104 -6.3
-0.5908 -6.2
-0.59055 -6.2
-0.59031 -6.1
-0.59007 -6.0
-0.58982 -5.9
-0.58958 -5.8
-0.58933 -5.7
-0.58909 -5.6
-0.58884 -5.4
-0.5886 -5.3
-0.58836 -5.2
-0.58811 -5.0
-0.58787 -4.9
-0.58762 -4.7
-0.58738 -4.5
-0.58714 -4.3
-0.58689 -4.1
-0.58665 -3.9
-0.5864 -3.7
-0.58616 -3.5
-0.58591 -3.3
-0.58567 -3.1
-0.58543 -2.9
-0.58518 -2.7
-0.58494 -2.4
-0.58469 -2.2
-0.58445 -2.0
-0.58421 -1.7
-0.58396 -1.5
-0.58372 -1.2
-0.58347 -1.0
-0.58323 -0.7
-0.58298 -0.5
-0.58274 -0.3
-0.5825 0.0
-0.58225 0.2
-0.58201 0.5
-0.58176 0.7
-0.58152 1.0
-0.58128 1.2
-0.58103 1.5
-0.58079 1.7
-0.58054 2.0
-0.5803 2.2
-0.58006 2.4
-0.57981 2.7
-0.57957 2.9
-0.57932 3.1
-0.57908 3.3
-0.57883 3.6
-0.57859 3.8
-0.57835 4.0
-0.5781 4.2
-0.57786 4.4
-0.57761 4.5
-0.57737 4.7
-0.57713 4.9
-0.57688 5.0
-0.57664 5.2
-0.57639 5.3
-0.57615 5.5
-0.5759 5.6
-0.57566 5.7
-0.57542 5.9
-0.57517 6.0
-0.57493 6.1
-0.57468 6.1
-0.57444 6.2
-0.5742 6.3
-0.57395 6.4
-0.57371 6.4
-0.57346 6.4
-0.57322 6.5
-0.57298 6.5
-0.57273 6.5
-0.57249 6.5
-0.57224 6.5
-0.572 6.5
-0.57175 6.5
-0.57151 6.4
-0.57127 6.4
-0.57102 6.3
-0.57078 6.3
-0.57053 6.2
-0.57029 6.1
-0.57005 6.0
-0.5698 5.9
-0.56956 5.8
-0.56931 5.7
-0.56907 5.5
-0.56882 5.4
-0.56858 5.2
-0.56834 5.1
-0.56809 4.9
-0.56785 4.8
-0.5676 4.6
-0.56736 4.4
-0.56712 4.2
-0.56687 4.0
-0.56663 3.8
-0.56638 3.6
-0.56614 3.4
-0.5659 3.2
-0.56565 2.9
-0.56541 2.7
-0.56516 2.5
-0.56492 2.2
-0.56467 2.0
-0.56443 1.8
-0.56419 1.5
-0.56394 1.3
-0.5637 1.0
-0.56345 0.8
-0.56321 0.5
-0.56297 0.3
-0.56272 0.0
-0.56248 -0.3
-0.56223 -0.5
-0.56199 -0.8
-0.56174 -1.0
-0.5615 -1.3
-0.56126 -1.5
-0.56101 -1.8
-0.56077 -2.0
-0.56052 -2.3
-0.56028 -2.5
-0.56004 -2.7
-0.55979 -3.0
-0.55955 -3.2
-0.5593 -3.4
-0.55906 -3.6
-0.55882 -3.8
-0.55857 -4.0
-0.55833 -4.2
-0.55808 -4.4
-0.55784 -4.6
-0.55759 -4.8
-0.55735 -5.0
-0.55711 -5.1
-0.55686 -5.3
-0.55662 -5.4
-0.55637 -5.6
-0.55613 -5.7
-0.55589 -5.8
-0.55564 -5.9
-0.5554 -6.0
-0.55515 -6.1
-0.55491 -6.2
-0.55466 -6.3
-0.55442 -6.4
-0.55418 -6.4
-0.55393 -6.5
-0.55369 -6.5
-0.55344 -6.5
-0.5532 -6.6
-0.55296 -6.6
-0.55271 -6.6
-0.55247 -6.5
-0.55222 -6.5
-0.55198 -6.5
-0.55173 -6.4
-0.55149 -6.4
-0.55125 -6.3
-0.551 -6.3
-0.55076 -6.2
-0.55051 -6.1
-0.55027 -6.0
-0.55003 -5.9
-0.54978 -5.8
-0.54954 -5.6
-0.54929 -5.5
-0.54905 -5.3
-0.54881 -5.2
-0.54856 -5.0
-0.54832 -4.9
-0.54807 -4.7
-0.54783 -4.5
-0.54758 -4.3
-0.54734 -4.1
-0.5471 -3.9
-0.54685 -3.7
-0.54661 -3.5
-0.54636 -3.2
-0.54612 -3.0
-0.54588 -2.8
-0.54563 -2.5
-0.54539 -2.3
-0.54514 -2.1
-0.5449 -1.8
-0.54465 -1.6
-0.54441 -1.3
-0.54417 -1.0
-0.54392 -0.8
-0.54368 -0.5
-0.54343 -0.3
-0.54319 0.0
-0.54295 0.2
-0.5427 0.5
-0.54246 0.8
-0.54221 1.0
-0.54197 1.3
-0.54173 1.5
-0.54148 1.8
-0.54124 2.0
-0.54099 2.3
-0.54075 2.5
-0.5405 2.8
-0.54026 3.0
-0.54002 3.2
-0.53977 3.5
-0.53953 3.7
-0.53928 3.9
-0.53904 4.1
-0.5388 4.3
-0.53855 4.5
-0.53831 4.7
-0.53806 4.9
-0.53782 5.0
-0.53757 5.2
-0.53733 5.4
-0.53709 5.5
-0.53684 5.7
-0.5366 5.8
-0.53635 5.9
-0.53611 6.0
-0.53587 6.1
-0.53562 6.2
-0.53538 6.3
-0.53513 6.4
-0.53489 6.4
-0.53465 6.5
-0.5344 6.5
-0.53416 6.6
-0.53391 6.6
-0.53367 6.6
-0.53342 6.6
-0.53318 6.6
-0.53294 6.6
-0.53269 6.6
-0.53245 6.5
-0.5322 6.5
-0.53196 6.4
-0.53172 6.3
-0.53147 6.3
-0.53123 6.2
-0.53098 6.1
-0.53074 6.0
-0.53049 5.8
-0.53025 5.7
-0.53001 5.6
-0.52976 5.4
-0.52952 5.3
-0.52927 5.1
-0.52903 5.0
-0.52879 4.8
-0.52854 4.6
-0.5283 4.4
-0.52805 4.2
-0.52781 4.0
-0.52757 3.8
-0.52732 3.5
-0.52708 3.3
-0.52683 3.1
-0.52659 2.9
-0.52634 2.6
-0.5261 2.4
-0.52586 2.1
-0.52561 1.9
-0.52537 1.6
-0.52512 1.4
-0.52488 1.1
-0.52464 0.8
-0.52439 0.6
-0.52415 0.3
-0.5239 0.0
-0.52366 -0.2
-0.52341 -0.5
-0.52317 -0.8
-0.52293 -1.0
-0.52268 -1.3
-0.52244 -1.5
-0.52219 -1.8
-0.52195 -2.1
-0.52171 -2.3
-0.52146 -2.6
-0.52122 -2.8
-0.52097 -3.0
-0.52073 -3.3
-0.52048 -3.5
-0.52024 -3.7
-0.52 -3.9
-0.51975 -4.2
-0.51951 -4.4
-0.51926 -4.6
-0.51902 -4.8
-0.51878 -4.9
-0.51853 -5.1
-0.51829 -5.3
-0.51804 -5.4
-0.5178 -5.6
-0.51756 -5.7
-0.51731 -5.9
-0.51707 -6.0
-0.51682 -6.1
-0.51658 -6.2
-0.51633 -6.3
-0.51609 -6.4
-0.51585 -6.5
-0.5156 -6.5
-0.51536 -6.6
-0.51511 -6.6
-0.51487 -6.6
-0.51463 -6.7
-0.51438 -6.7
-0.51414 -6.7
-0.51389 -6.7
-0.51365 -6.6
-0.5134 -6.6
-0.51316 -6.6
-0.51292 -6.5
-0.51267 -6.4
-0.51243 -6.4
-0.51218 -6.3
-0.51194 -6.2
-0.5117 -6.1
-0.51145 -6.0
-0.51121 -5.8
-0.51096 -5.7
-0.51072 -5.5
-0.51048 -5.4
-0.51023 -5.2
-0.50999 -5.1
-0.50974 -4.9
-0.5095 -4.7
-0.50925 -4.5
-0.50901 -4.3
-0.50877 -4.1
-0.50852 -3.9
-0.50828 -3.6
-0.50803 -3.4
-0.50779 -3.2
-0.50755 -2.9
-0.5073 -2.7
-0.50706 -2.4
-0.50681 -2.2
-0.50657 -1.9
-0.50632 -1.7
-0.50608 -1.4
-0.50584 -1.1
-0.50559 -0.9
-0.50535 -0.6
-0.5051 -0.3
-0.50486 0.0
-0.50462 0.2
-0.50437 0.5
-0.50413 0.8
-0.50388 1.0
-0.50364 1.3
-0.5034 1.6
-0.50315 1.8
-0.50291 2.1
-0.50266 2.3
-0.50242 2.6
-0.50217 2.8
-0.50193 3.1
-0.50169 3.3
-0.50144 3.6
-0.5012 3.8
-0.50095 4.0
-0.50071 4.2
-0.50047 4.4
-0.50022 4.6
-0.49998 4.8
-0.49973 5.0
-0.49949 5.2
-0.49924 5.4
-0.499 5.5
-0.49876 5.7
-0.49851 5.8
-0.49827 5.9
-0.49802 6.1
-0.49778 6.2
-0.49754 6.3
-0.49729 6.4
-0.49705 6.5
-0.4968 6.5
-0.49656 6.6
-0.49632 6.6
-0.49607 6.7
-0.49583 6.7
-0.49558 6.7
-0.49534 6.7
-0.49509 6.7
-0.49485 6.7
-0.49461 6.7
-0.49436 6.6
-0.49412 6.6
-0.49387 6.5
-0.49363 6.5
-0.49339 6.4
-0.49314 6.3
-0.4929 6.2
-0.49265 6.1
-0.49241 5.9
-0.49216 5.8
-0.49192 5.6
-0.49168 5.5
-0.49143 5.3
-0.49119 5.2
-0.49094 5.0
-0.4907 4.8
-0.49046 4.6
-0.49021 4.4
-0.48997 4.2
-0.48972 4.0
-0.48948 3.7
-0.48923 3.5
-0.48899 3.3
-0.48875 3.0
-0.4885 2.8
-0.48826 2.5
-0.48801 2.2
-0.48777 2.0
-0.48753 1.7
-0.48728 1.5
-0.48704 1.2
-0.48679 0.9
-0.48655 0.6
-0.48631 0.4
-0.48606 0.0
-0.48582 -0.2
-0.48557 -0.5
-0.48533 -0.8
-0.48508 -1.0
-0.48484 -1.3
-0.4846 -1.6
-0.48435 -1.8
-0.48411 -2.1
-0.48386 -2.4
-0.48362 -2.6
-0.48338 -2.9
-0.48313 -3.1
-0.48289 -3.4
-0.48264 -3.6
-0.4824 -3.8
-0.48215 -4.1
-0.48191 -4.3
-0.48167 -4.5
-0.48142 -4.7
-0.48118 -4.9
-0.48093 -5.1
-0.48069 -5.3
-0.48045 -5.4
-0.4802 -5.6
-0.47996 -5.8
-0.47971 -5.9
-0.47947 -6.0
-0.47923 -6.2
-0.47898 -6.3
-0.47874 -6.4
-0.47849 -6.5
-0.47825 -6.5
-0.478 -6.6
-0.47776 -6.7
-0.47752 -6.7
-0.47727 -6.7
-0.47703 -6.8
-0.47678 -6.8
-0.47654 -6.8
-0.4763 -6.8
-0.47605 -6.7
-0.47581 -6.7
-0.47556 -6.7
-0.47532 -6.6
-0.47507 -6.5
-0.47483 -6.5
-0.47459 -6.4
-0.47434 -6.3
-0.4741 -6.2
-0.47385 -6.0
-0.47361 -5.9
-0.47337 -5.8
-0.47312 -5.6
-0.47288 -5.4
-0.47263 -5.3
-0.47239 -5.1
-0.47215 -4.9
-0.4719 -4.7
-0.47166 -4.5
-0.47141 -4.3
-0.47117 -4.0
-0.47092 -3.8
-0.47068 -3.6
-0.47044 -3.3
-0.47019 -3.1
-0.46995 -2.8
-0.4697 -2.6
-0.46946 -2.3
-0.46922 -2.0
-0.46897 -1.8
-0.46873 -1.5
-0.46848 -1.2
-0.46824 -0.9
-0.46799 -0.7
-0.46775 -0.4
-0.46751 0.0
-0.46726 0.2
-0.46702 0.5
-0.46677 0.8
-0.46653 1.0
-0.46629 1.3
-0.46604 1.6
-0.4658 1.9
-0.46555 2.1
