t strain*1e23
-1.6478 -3.0
-1.64755 -3.0
-1.64731 -3.0
-1.64707 -3.0
-1.64682 -2.9
-1.64658 -2.9
-1.64633 -2.9
-1.64609 -2.8
-1.64585 -2.8
-1.6456 -2.7
-1.64536 -2.6
-1.64511 -2.6
-1.64487 -2.5
-1.64462 -2.4
-1.64438 -2.4
-1.64414 -2.3
-1.64389 -2.2
-1.64365 -2.1
-1.6434 -2.0
-1.64316 -2.0
-1.64292 -1.9
-1.64267 -1.8
-1.64243 -1.7
-1.64218 -1.6
-1.64194 -1.5
-1.6417 -1.4
-1.64145 -1.2
-1.64121 -1.1
-1.64096 -1.0
-1.64072 -0.9
-1.64047 -0.8
-1.64023 -0.7
-1.63999 -0.6
-1.63974 -0.5
-1.6395 -0.3
-1.63925 -0.2
-1.63901 -0.1
-1.63877 0.0
-1.63852 0.1
-1.63828 0.3
-1.63803 0.4
-1.63779 0.5
-1.63754 0.6
-1.6373 0.7
-1.63706 0.8
-1.63681 0.9
-1.63657 1.1
-1.63632 1.2
-1.63608 1.3
-1.63584 1.4
-1.63559 1.5
-1.63535 1.6
-1.6351 1.7
-1.63486 1.8
-1.63461 1.9
-1.63437 2.0
-1.63413 2.1
-1.63388 2.2
-1.63364 2.2
-1.63339 2.3
-1.63315 2.4
-1.63291 2.5
-1.63266 2.5
-1.63242 2.6
-1.63217 2.7
-1.63193 2.7
-1.63169 2.8
-1.63144 2.8
-1.6312 2.9
-1.63095 2.9
-1.63071 3.0
-1.63046 3.0
-1.63022 3.0
-1.62998 3.0
-1.62973 3.1
-1.62949 3.1
-1.62924 3.1
-1.629 3.1
-1.62876 3.1
-1.62851 3.1
-1.62827 3.1
-1.62802 3.1
-1.62778 3.0
-1.62753 3.0
-1.62729 3.0
-1.62705 3.0
-1.6268 2.9
-1.62656 2.9
-1.62631 2.8
-1.62607 2.8
-1.62583 2.7
-1.62558 2.7
-1.62534 2.6
-1.62509 2.6
-1.62485 2.5
-1.62461 2.4
-1.62436 2.4
-1.62412 2.3
-1.62387 2.2
-1.62363 2.1
-1.62338 2.0
-1.62314 1.9
-1.6229 1.8
-1.62265 1.7
-1.62241 1.6
-1.62216 1.5
-1.62192 1.4
-1.62168 1.3
-1.62143 1.2
-1.62119 1.1
-1.62094 1.0
-1.6207 0.9
-1.62045 0.8
-1.62021 0.6
-1.61997 0.5
-1.61972 0.4
-1.61948 0.3
-1.61923 0.2
-1.61899 0.0
-1.61875 0.0
-1.6185 -0.2
-1.61826 -0.3
-1.61801 -0.4
-1.61777 -0.5
-1.61753 -0.7
-1.61728 -0.8
-1.61704 -0.9
-1.61679 -1.0
-1.61655 -1.1
-1.6163 -1.2
-1.61606 -1.3
-1.61582 -1.4
-1.61557 -1.5
-1.61533 -1.6
-1.61508 -1.7
-1.61484 -1.8
-1.6146 -1.9
-1.61435 -2.0
-1.61411 -2.1
-1.61386 -2.2
-1.61362 -2.3
-1.61337 -2.4
-1.61313 -2.4
-1.61289 -2.5
-1.61264 -2.6
-1.6124 -2.6
-1.61215 -2.7
-1.61191 -2.8
-1.61167 -2.8
-1.61142 -2.9
-1.61118 -2.9
-1.61093 -2.9
-1.61069 -3.0
-1.61045 -3.0
-1.6102 -3.0
-1.60996 -3.1
-1.60971 -3.1
-1.60947 -3.1
-1.60922 -3.1
-1.60898 -3.1
-1.60874 -3.1
-1.60849 -3.1
-1.60825 -3.1
-1.608 -3.1
-1.60776 -3.0
-1.60752 -3.0
-1.60727 -3.0
-1.60703 -3.0
-1.60678 -2.9
-1.60654 -2.9
-1.60629 -2.8
-1.60605 -2.8
-1.60581 -2.7
-1.60556 -2.7
-1.60532 -2.6
-1.60507 -2.5
-1.60483 -2.5
-1.60459 -2.4
-1.60434 -2.3
-1.6041 -2.2
-1.60385 -2.1
-1.60361 -2.0
-1.60336 -2.0
-1.60312 -1.9
-1.60288 -1.8
-1.60263 -1.7
-1.60239 -1.6
-1.60214 -1.5
-1.6019 -1.4
-1.60166 -1.2
