t strain*1e23
-0.42931 -5.7
-0.42906 -5.7
-0.42882 -5.6
-0.42857 -5.6
-0.42833 -5.5
-0.42809 -5.5
-0.42784 -5.4
-0.4276 -5.3
-0.42735 -5.2
-0.42711 -5.2
-0.42686 -5.1
-0.42662 -5.0
-0.42638 -4.8
-0.42613 -4.7
-0.42589 -4.6
-0.42564 -4.5
-0.4254 -4.4
-0.42516 -4.2
-0.42491 -4.1
-0.42467 -3.9
-0.42442 -3.8
-0.42418 -3.6
-0.42393 -3.5
-0.42369 -3.3
-0.42345 -3.1
-0.4232 -3.0
-0.42296 -2.8
-0.42271 -2.6
-0.42247 -2.4
-0.42223 -2.2
-0.42198 -2.0
-0.42174 -1.9
-0.42149 -1.7
-0.42125 -1.5
-0.42101 -1.3
-0.42076 -1.1
-0.42052 -0.9
-0.42027 -0.7
-0.42003 -0.5
-0.41978 -0.3
-0.41954 0.0
-0.4193 0.1
-0.41905 0.4
-0.41881 0.6
-0.41856 0.8
-0.41832 1.0
-0.41808 1.2
-0.41783 1.4
-0.41759 1.6
-0.41734 1.8
-0.4171 1.9
-0.41685 2.1
-0.41661 2.3
-0.41637 2.5
-0.41612 2.7
-0.41588 2.9
-0.41563 3.1
-0.41539 3.2
-0.41515 3.4
-0.4149 3.6
-0.41466 3.7
-0.41441 3.9
-0.41417 4.0
-0.41393 4.2
-0.41368 4.3
-0.41344 4.5
-0.41319 4.6
-0.41295 4.7
-0.4127 4.8
-0.41246 4.9
-0.41222 5.1
-0.41197 5.2
-0.41173 5.3
-0.41148 5.3
-0.41124 5.4
-0.411 5.5
-0.41075 5.6
-0.41051 5.6
-0.41026 5.7
-0.41002 5.7
-0.40977 5.8
-0.40953 5.8
-0.40929 5.8
-0.40904 5.8
-0.4088 5.9
-0.40855 5.9
-0.40831 5.9
-0.40807 5.9
-0.40782 5.8
-0.40758 5.8
-0.40733 5.8
-0.40709 5.7
-0.40685 5.7
-0.4066 5.6
-0.40636 5.6
-0.40611 5.5
-0.40587 5.4
-0.40562 5.4
-0.40538 5.3
-0.40514 5.2
-0.40489 5.1
-0.40465 5.0
-0.4044 4.8
-0.40416 4.7
-0.40392 4.6
-0.40367 4.5
-0.40343 4.3
-0.40318 4.2
-0.40294 4.0
-0.40269 3.9
-0.40245 3.7
-0.40221 3.6
-0.40196 3.4
-0.40172 3.2
-0.40147 3.0
-0.40123 2.9
-0.40099 2.7
-0.40074 2.5
-0.4005 2.3
-0.40025 2.1
-0.40001 1.9
-0.39977 1.7
-0.39952 1.5
