t strain*1e23
-0.47495 -4.1
-0.47471 -4.0
-0.47446 -4.0
-0.47422 -3.9
-0.47398 -3.9
-0.47373 -3.8
-0.47349 -3.7
-0.47324 -3.7
-0.473 -3.6
-0.47276 -3.5
-0.47251 -3.4
-0.47227 -3.3
-0.47202 -3.2
-0.47178 -3.1
-0.47153 -3.0
-0.47129 -2.9
-0.47105 -2.8
-0.4708 -2.6
-0.47056 -2.5
-0.47031 -2.4
-0.47007 -2.2
-0.46983 -2.1
-0.46958 -2.0
-0.46934 -1.8
-0.46909 -1.7
-0.46885 -1.5
-0.46861 -1.4
-0.46836 -1.2
-0.46812 -1.1
-0.46787 -0.9
-0.46763 -0.7
-0.46738 -0.6
-0.46714 -0.4
-0.4669 -0.3
-0.46665 0.0
-0.46641 0.0
-0.46616 0.2
-0.46592 0.4
-0.46568 0.6
-0.46543 0.7
-0.46519 0.9
-0.46494 1.0
-0.4647 1.2
-0.46445 1.3
-0.46421 1.5
-0.46397 1.7
-0.46372 1.8
-0.46348 2.0
-0.46323 2.1
-0.46299 2.2
-0.46275 2.4
-0.4625 2.5
-0.46226 2.6
-0.46201 2.8
-0.46177 2.9
-0.46152 3.0
-0.46128 3.1
-0.46104 3.2
-0.46079 3.3
-0.46055 3.4
-0.4603 3.5
-0.46006 3.6
-0.45982 3.7
-0.45957 3.8
-0.45933 3.8
-0.45908 3.9
-0.45884 4.0
-0.4586 4.0
-0.45835 4.1
-0.45811 4.1
-0.45786 4.2
-0.45762 4.2
-0.45737 4.2
-0.45713 4.2
-0.45689 4.2
-0.45664 4.2
-0.4564 4.2
-0.45615 4.2
-0.45591 4.2
-0.45567 4.2
-0.45542 4.2
-0.45518 4.1
-0.45493 4.1
-0.45469 4.0
-0.45444 4.0
-0.4542 3.9
-0.45396 3.9
-0.45371 3.8
-0.45347 3.7
-0.45322 3.6
-0.45298 3.6
-0.45274 3.5
-0.45249 3.4
-0.45225 3.3
-0.452 3.2
-0.45176 3.0
-0.45152 2.9
-0.45127 2.8
-0.45103 2.7
-0.45078 2.5
-0.45054 2.4
-0.45029 2.3
-0.45005 2.1
-0.44981 2.0
-0.44956 1.8
-0.44932 1.7
-0.44907 1.5
-0.44883 1.4
-0.44859 1.2
-0.44834 1.1
-0.4481 0.9
-0.44785 0.7
-0.44761 0.6
-0.44736 0.4
-0.44712 0.2
-0.44688 0.0
-0.44663 -0.1
-0.44639 -0.3
-0.44614 -0.4
-0.4459 -0.6
-0.44566 -0.8
-0.44541 -0.9
-0.44517 -1.1
-0.44492 -1.3
-0.44468 -1.4
-0.44444 -1.6
-0.44419 -1.7
-0.44395 -1.9
-0.4437 -2.0
-0.44346 -2.2
-0.44321 -2.3
-0.44297 -2.5
-0.44273 -2.6
-0.44248 -2.7
-0.44224 -2.8
-0.44199 -3.0
-0.44175 -3.1
-0.44151 -3.2
-0.44126 -3.3
-0.44102 -3.4
-0.44077 -3.5
-0.44053 -3.6
-0.44028 -3.7
-0.44004 -3.8
-0.4398 -3.9
-0.43955 -3.9
-0.43931 -4.0
-0.43906 -4.0
-0.43882 -4.1
-0.43858 -4.1
-0.43833 -4.2
-0.43809 -4.2
-0.43784 -4.2
-0.4376 -4.3
-0.43736 -4.3
-0.43711 -4.3
-0.43687 -4.3
-0.43662 -4.3
-0.43638 -4.3
-0.43613 -4.2
-0.43589 -4.2
-0.43565 -4.2
-0.4354 -4.1
-0.43516 -4.1
-0.43491 -4.0
-0.43467 -4.0
-0.43443 -3.9
-0.43418 -3.8
-0.43394 -3.8
-0.43369 -3.7
-0.43345 -3.6
-0.4332 -3.5
-0.43296 -3.4
-0.43272 -3.3
-0.43247 -3.2
-0.43223 -3.1
-0.43198 -2.9
-0.43174 -2.8
-0.4315 -2.7
-0.43125 -2.5
-0.43101 -2.4
-0.43076 -2.3
-0.43052 -2.1
-0.43027 -2.0
-0.43003 -1.8
-0.42979 -1.7
-0.42954 -1.5
-0.4293 -1.3
-0.42905 -1.2
-0.42881 -1.0
-0.42857 -0.8
-0.42832 -0.7
-0.42808 -0.5
-0.42783 -0.3
-0.42759 -0.2
-0.42735 0.0
-0.4271 0.2
-0.42686 0.3
-0.42661 0.5
-0.42637 0.7
-0.42612 0.9
-0.42588 1.0
-0.42564 1.2
-0.42539 1.3
-0.42515 1.5
-0.4249 1.7
-0.42466 1.8
-0.42442 2.0
-0.42417 2.1
-0.42393 2.3
-0.42368 2.4
-0.42344 2.6
-0.42319 2.7
-0.42295 2.8
-0.42271 3.0
-0.42246 3.1
-0.42222 3.2
-0.42197 3.3
-0.42173 3.4
-0.42149 3.5
-0.42124 3.6
-0.421 3.7
-0.42075 3.8
-0.42051 3.9
-0.42027 4.0
-0.42002 4.0
-0.41978 4.1
-0.41953 4.1
-0.41929 4.2
-0.41904 4.2
-0.4188 4.3
-0.41856 4.3
-0.41831 4.3
-0.41807 4.3
-0.41782 4.3
-0.41758 4.3
-0.41734 4.3
-0.41709 4.3
-0.41685 4.3
-0.4166 4.2
-0.41636 4.2
-0.41611 4.2
-0.41587 4.1
-0.41563 4.1
-0.41538 4.0
-0.41514 3.9
-0.41489 3.9
-0.41465 3.8
-0.41441 3.7
-0.41416 3.6
-0.41392 3.5
-0.41367 3.4
-0.41343 3.3
-0.41319 3.2
-0.41294 3.1
-0.4127 2.9
-0.41245 2.8
-0.41221 2.7
-0.41196 2.5
-0.41172 2.4
-0.41148 2.2
-0.41123 2.1
-0.41099 1.9
-0.41074 1.8
-0.4105 1.6
-0.41026 1.4
-0.41001 1.3
-0.40977 1.1
-0.40952 0.9
-0.40928 0.8
-0.40903 0.6
-0.40879 0.4
-0.40855 0.2
-0.4083 0.0
-0.40806 -0.1
-0.40781 -0.3
-0.40757 -0.5
-0.40733 -0.6
-0.40708 -0.8
-0.40684 -1.0
-0.40659 -1.1
-0.40635 -1.3
-0.40611 -1.5
-0.40586 -1.6
-0.40562 -1.8
-0.40537 -2.0
-0.40513 -2.1
-0.40488 -2.3
-0.40464 -2.4
-0.4044 -2.6
-0.40415 -2.7
-0.40391 -2.8
-0.40366 -3.0
-0.40342 -3.1
-0.40318 -3.2
-0.40293 -3.3
-0.40269 -3.5
-0.40244 -3.6
-0.4022 -3.7
-0.40195 -3.8
-0.40171 -3.8
-0.40147 -3.9
-0.40122 -4.0
-0.40098 -4.1
-0.40073 -4.1
-0.40049 -4.2
-0.40025 -4.2
-0.4 -4.3
-0.39976 -4.3
-0.39951 -4.3
-0.39927 -4.4
-0.39902 -4.4
-0.39878 -4.4
-0.39854 -4.4
-0.39829 -4.4
-0.39805 -4.3
-0.3978 -4.3
-0.39756 -4.3
-0.39732 -4.2
-0.39707 -4.2
-0.39683 -4.1
-0.39658 -4.1
-0.39634 -4.0
-0.3961 -4.0
-0.39585 -3.9
-0.39561 -3.8
-0.39536 -3.7
-0.39512 -3.6
-0.39487 -3.5
-0.39463 -3.4
-0.39439 -3.3
-0.39414 -3.1
-0.3939 -3.0
-0.39365 -2.9
-0.39341 -2.7
-0.39317 -2.6
-0.39292 -2.5
-0.39268 -2.3
-0.39243 -2.2
-0.39219 -2.0
-0.39194 -1.8
-0.3917 -1.7
-0.39146 -1.5
-0.39121 -1.3
-0.39097 -1.2
-0.39072 -1.0
-0.39048 -0.8
-0.39024 -0.6
-0.38999 -0.5
-0.38975 -0.3
-0.3895 0.0
-0.38926 0.0
-0.38902 0.3
-0.38877 0.4
-0.38853 0.6
-0.38828 0.8
-0.38804 1.0
