t strain*1e23
-0.37885 1.4
-0.37861 1.1
-0.37836 0.8
-0.37812 0.5
-0.37788 0.3
-0.37763 0.0
-0.37739 -0.3
-0.37714 -0.6
-0.3769 -0.8
-0.37666 -1.1
-0.37641 -1.4
-0.37617 -1.7
-0.37592 -1.9
-0.37568 -2.2
-0.37543 -2.5
-0.37519 -2.7
-0.37495 -3.0
-0.3747 -3.3
-0.37446 -3.5
-0.37421 -3.8
-0.37397 -4.0
-0.37373 -4.2
-0.37348 -4.5
-0.37324 -4.7
-0.37299 -4.9
-0.37275 -5.2
-0.37251 -5.4
-0.37226 -5.6
-0.37202 -5.8
-0.37177 -6.0
-0.37153 -6.2
-0.37128 -6.3
-0.37104 -6.5
-0.3708 -6.7
-0.37055 -6.8
-0.37031 -7.0
-0.37006 -7.1
-0.36982 -7.3
-0.36958 -7.4
-0.36933 -7.5
-0.36909 -7.6
-0.36884 -7.7
-0.3686 -7.8
-0.36835 -7.9
-0.36811 -8.0
-0.36787 -8.0
-0.36762 -8.1
-0.36738 -8.1
-0.36713 -8.2
-0.36689 -8.2
-0.36665 -8.2
-0.3664 -8.2
-0.36616 -8.2
-0.36591 -8.2
-0.36567 -8.2
-0.36543 -8.1
-0.36518 -8.1
-0.36494 -8.0
-0.36469 -8.0
-0.36445 -7.9
-0.3642 -7.8
-0.36396 -7.7
-0.36372 -7.6
-0.36347 -7.5
-0.36323 -7.4
-0.36298 -7.3
-0.36274 -7.2
-0.3625 -7.0
-0.36225 -6.9
-0.36201 -6.7
-0.36176 -6.5
-0.36152 -6.4
-0.36127 -6.2
-0.36103 -6.0
-0.36079 -5.8
-0.36054 -5.6
-0.3603 -5.4
-0.36005 -5.2
-0.35981 -4.9
-0.35957 -4.7
-0.35932 -4.5
-0.35908 -4.2
-0.35883 -4.0
-0.35859 -3.7
-0.35835 -3.5
-0.3581 -3.2
-0.35786 -3.0
-0.35761 -2.7
-0.35737 -2.4
-0.35712 -2.2
-0.35688 -1.9
-0.35664 -1.6
-0.35639 -1.3
-0.35615 -1.0
-0.3559 -0.8
-0.35566 -0.5
-0.35542 -0.2
-0.35517 0.0
-0.35493 0.4
-0.35468 0.7
-0.35444 1.0
-0.35419 1.2
-0.35395 1.5
-0.35371 1.8
-0.35346 2.1
-0.35322 2.4
-0.35297 2.6
-0.35273 2.9
-0.35249 3.2
-0.35224 3.4
-0.352 3.7
-0.35175 3.9
-0.35151 4.2
-0.35126 4.4
-0.35102 4.7
-0.35078 4.9
-0.35053 5.2
-0.35029 5.4
-0.35004 5.6
-0.3498 5.8
-0.34956 6.0
-0.34931 6.2
