t strain*1e23
-0.5874 -5.2
-0.58715 -5.2
-0.58691 -5.1
-0.58667 -5.1
-0.58642 -5.0
-0.58618 -4.9
-0.58593 -4.8
-0.58569 -4.7
-0.58545 -4.6
-0.5852 -4.5
-0.58496 -4.4
-0.58471 -4.3
-0.58447 -4.2
-0.58422 -4.0
-0.58398 -3.9
-0.58374 -3.8
-0.58349 -3.6
-0.58325 -3.4
-0.583 -3.3
-0.58276 -3.1
-0.58252 -3.0
-0.58227 -2.8
-0.58203 -2.6
-0.58178 -2.4
-0.58154 -2.2
-0.5813 -2.0
-0.58105 -1.8
-0.58081 -1.6
-0.58056 -1.4
-0.58032 -1.2
-0.58007 -1.0
-0.57983 -0.8
-0.57959 -0.6
-0.57934 -0.4
-0.5791 -0.2
-0.57885 0.0
-0.57861 0.2
-0.57837 0.4
-0.57812 0.6
-0.57788 0.8
-0.57763 1.0
-0.57739 1.2
-0.57714 1.4
-0.5769 1.6
-0.57666 1.8
-0.57641 2.0
-0.57617 2.2
-0.57592 2.4
-0.57568 2.6
-0.57544 2.8
-0.57519 2.9
-0.57495 3.1
-0.5747 3.3
-0.57446 3.4
-0.57421 3.6
-0.57397 3.8
-0.57373 3.9
-0.57348 4.0
-0.57324 4.2
-0.57299 4.3
-0.57275 4.4
-0.57251 4.6
-0.57226 4.7
-0.57202 4.8
-0.57177 4.9
-0.57153 4.9
-0.57129 5.0
-0.57104 5.1
-0.5708 5.2
-0.57055 5.2
-0.57031 5.3
-0.57006 5.3
-0.56982 5.4
-0.56958 5.4
-0.56933 5.4
-0.56909 5.4
-0.56884 5.4
-0.5686 5.4
-0.56836 5.4
-0.56811 5.4
-0.56787 5.3
-0.56762 5.3
-0.56738 5.2
-0.56713 5.2
-0.56689 5.1
-0.56665 5.1
-0.5664 5.0
-0.56616 4.9
-0.56591 4.8
-0.56567 4.7
-0.56543 4.6
-0.56518 4.5
-0.56494 4.4
-0.56469 4.2
-0.56445 4.1
-0.56421 4.0
-0.56396 3.8
-0.56372 3.7
-0.56347 3.5
-0.56323 3.3
-0.56298 3.2
-0.56274 3.0
-0.5625 2.8
-0.56225 2.6
-0.56201 2.5
-0.56176 2.3
-0.56152 2.1
-0.56128 1.9
-0.56103 1.7
-0.56079 1.5
-0.56054 1.3
-0.5603 1.1
-0.56005 0.9
-0.55981 0.6
-0.55957 0.4
-0.55932 0.2
-0.55908 0.0
-0.55883 -0.2
-0.55859 -0.4
-0.55835 -0.6
-0.5581 -0.8
-0.55786 -1.0
-0.55761 -1.2
-0.55737 -1.5
-0.55713 -1.7
-0.55688 -1.9
-0.55664 -2.1
-0.55639 -2.3
-0.55615 -2.4
-0.5559 -2.6
-0.55566 -2.8
-0.55542 -3.0
-0.55517 -3.2
-0.55493 -3.3
-0.55468 -3.5
-0.55444 -3.7
-0.5542 -3.8
-0.55395 -4.0
-0.55371 -4.1
-0.55346 -4.3
-0.55322 -4.4
-0.55297 -4.5
-0.55273 -4.6
-0.55249 -4.7
-0.55224 -4.8
-0.552 -4.9
-0.55175 -5.0
-0.55151 -5.1
-0.55127 -5.2
-0.55102 -5.2
-0.55078 -5.3
-0.55053 -5.3
-0.55029 -5.4
-0.55005 -5.4
-0.5498 -5.4
-0.54956 -5.4
-0.54931 -5.5
-0.54907 -5.4
-0.54882 -5.4
