t strain*1e23
-1.21823 -3.8
-1.21798 -3.8
-1.21774 -3.8
-1.21749 -3.7
-1.21725 -3.7
-1.21701 -3.6
-1.21676 -3.6
-1.21652 -3.5
-1.21627 -3.4
-1.21603 -3.4
-1.21579 -3.3
-1.21554 -3.2
-1.2153 -3.1
-1.21505 -3.0
-1.21481 -2.9
-1.21457 -2.8
-1.21432 -2.7
-1.21408 -2.6
-1.21383 -2.5
-1.21359 -2.4
-1.21334 -2.3
-1.2131 -2.2
-1.21286 -2.0
-1.21261 -1.9
-1.21237 -1.8
-1.21212 -1.7
-1.21188 -1.5
-1.21164 -1.4
-1.21139 -1.2
-1.21115 -1.1
-1.2109 -1.0
-1.21066 -0.8
-1.21041 -0.7
-1.21017 -0.5
-1.20993 -0.4
-1.20968 -0.2
-1.20944 0.0
-1.20919 0.0
-1.20895 0.2
-1.20871 0.4
-1.20846 0.5
-1.20822 0.7
-1.20797 0.8
-1.20773 1.0
-1.20749 1.1
-1.20724 1.3
-1.207 1.4
-1.20675 1.5
-1.20651 1.7
-1.20626 1.8
-1.20602 1.9
-1.20578 2.1
-1.20553 2.2
-1.20529 2.3
-1.20504 2.4
-1.2048 2.5
-1.20456 2.7
-1.20431 2.8
-1.20407 2.9
-1.20382 3.0
-1.20358 3.1
-1.20333 3.2
-1.20309 3.2
-1.20285 3.3
-1.2026 3.4
-1.20236 3.5
-1.20211 3.5
-1.20187 3.6
-1.20163 3.6
-1.20138 3.7
-1.20114 3.7
-1.20089 3.8
-1.20065 3.8
-1.20041 3.8
-1.20016 3.9
-1.19992 3.9
-1.19967 3.9
-1.19943 3.9
-1.19918 3.9
-1.19894 3.9
-1.1987 3.9
-1.19845 3.9
-1.19821 3.8
-1.19796 3.8
-1.19772 3.8
-1.19748 3.7
-1.19723 3.7
-1.19699 3.6
-1.19674 3.6
-1.1965 3.5
-1.19625 3.4
-1.19601 3.4
-1.19577 3.3
-1.19552 3.2
-1.19528 3.1
-1.19503 3.0
-1.19479 2.9
-1.19455 2.8
-1.1943 2.7
-1.19406 2.6
-1.19381 2.5
-1.19357 2.4
-1.19333 2.2
-1.19308 2.1
-1.19284 2.0
-1.19259 1.9
-1.19235 1.7
-1.1921 1.6
-1.19186 1.5
-1.19162 1.3
-1.19137 1.2
-1.19113 1.0
-1.19088 0.9
-1.19064 0.7
-1.1904 0.6
-1.19015 0.4
-1.18991 0.3
-1.18966 0.1
-1.18942 0.0
-1.18917 -0.2
-1.18893 -0.3
-1.18869 -0.5
-1.18844 -0.6
-1.1882 -0.8
-1.18795 -0.9
-1.18771 -1.1
-1.18747 -1.2
-1.18722 -1.3
-1.18698 -1.5
-1.18673 -1.6
-1.18649 -1.8
-1.18624 -1.9
-1.186 -2.0
-1.18576 -2.2
-1.18551 -2.3
-1.18527 -2.4
-1.18502 -2.5
-1.18478 -2.6
-1.18454 -2.7
-1.18429 -2.8
-1.18405 -2.9
-1.1838 -3.0
-1.18356 -3.1
-1.18332 -3.2
-1.18307 -3.3
-1.18283 -3.4
-1.18258 -3.5
