t strain*1e23
-0.45267 8.0
-0.45243 8.0
-0.45219 8.1
-0.45194 8.2
-0.4517 8.2
-0.45145 8.3
-0.45121 8.3
-0.45097 8.3
-0.45072 8.4
-0.45048 8.4
-0.45023 8.4
-0.44999 8.3
-0.44975 8.3
-0.4495 8.3
-0.44926 8.2
-0.44901 8.2
-0.44877 8.1
-0.44852 8.0
-0.44828 7.9
-0.44804 7.8
-0.44779 7.7
-0.44755 7.6
-0.4473 7.5
-0.44706 7.3
-0.44682 7.2
-0.44657 7.0
-0.44633 6.9
-0.44608 6.7
-0.44584 6.5
-0.44559 6.3
-0.44535 6.2
-0.44511 5.9
-0.44486 5.7
-0.44462 5.5
-0.44437 5.3
-0.44413 5.1
-0.44389 4.8
-0.44364 4.6
-0.4434 4.3
-0.44315 4.1
-0.44291 3.8
-0.44267 3.6
-0.44242 3.3
-0.44218 3.0
-0.44193 2.7
-0.44169 2.5
-0.44144 2.2
-0.4412 1.9
-0.44096 1.6
-0.44071 1.3
-0.44047 1.0
-0.44022 0.7
-0.43998 0.4
-0.43974 0.1
-0.43949 -0.2
-0.43925 -0.5
-0.439 -0.8
-0.43876 -1.1
-0.43851 -1.4
-0.43827 -1.6
-0.43803 -1.9
-0.43778 -2.2
-0.43754 -2.5
-0.43729 -2.8
-0.43705 -3.1
-0.43681 -3.4
-0.43656 -3.6
-0.43632 -3.9
-0.43607 -4.2
-0.43583 -4.4
-0.43559 -4.7
-0.43534 -4.9
-0.4351 -5.1
-0.43485 -5.4
-0.43461 -5.6
-0.43436 -5.8
-0.43412 -6.0
-0.43388 -6.2
-0.43363 -6.4
-0.43339 -6.6
-0.43314 -6.8
-0.4329 -7.0
-0.43266 -7.2
-0.43241 -7.3
-0.43217 -7.5
-0.43192 -7.6
-0.43168 -7.7
-0.43143 -7.8
-0.43119 -7.9
-0.43095 -8.0
-0.4307 -8.1
-0.43046 -8.2
-0.43021 -8.3
-0.42997 -8.3
-0.42973 -8.4
-0.42948 -8.4
-0.42924 -8.4
-0.42899 -8.4
-0.42875 -8.5
-0.4285 -8.4
-0.42826 -8.4
-0.42802 -8.4
-0.42777 -8.4
-0.42753 -8.3
-0.42728 -8.2
-0.42704 -8.2
-0.4268 -8.1
-0.42655 -8.0
-0.42631 -7.9
-0.42606 -7.8
-0.42582 -7.7
-0.42558 -7.5
-0.42533 -7.4
-0.42509 -7.2
-0.42484 -7.1
-0.4246 -6.9
-0.42435 -6.7
-0.42411 -6.6
-0.42387 -6.4
-0.42362 -6.2
-0.42338 -5.9
-0.42313 -5.7
-0.42289 -5.5
-0.42265 -5.3
-0.4224 -5.0
-0.42216 -4.8
-0.42191 -4.5
-0.42167 -4.3
-0.42142 -4.0
-0.42118 -3.7
-0.42094 -3.5
-0.42069 -3.2
-0.42045 -2.9
-0.4202 -2.6
-0.41996 -2.3
-0.41972 -2.0
-0.41947 -1.7
-0.41923 -1.4
-0.41898 -1.1
-0.41874 -0.8
-0.4185 -0.5
-0.41825 -0.2
-0.41801 0.0
-0.41776 0.4
-0.41752 0.7
-0.41727 1.0
-0.41703 1.3
-0.41679 1.6
-0.41654 1.9
-0.4163 2.2
-0.41605 2.5
-0.41581 2.8
-0.41557 3.1
-0.41532 3.4
-0.41508 3.7
-0.41483 3.9
-0.41459 4.2
-0.41434 4.5
-0.4141 4.7
-0.41386 5.0
-0.41361 5.2
-0.41337 5.5
-0.41312 5.7
-0.41288 5.9
-0.41264 6.1
-0.41239 6.3
-0.41215 6.6
-0.4119 6.7
-0.41166 6.9
-0.41142 7.1
-0.41117 7.3
-0.41093 7.4
-0.41068 7.6
-0.41044 7.7
-0.41019 7.8
-0.40995 8.0
-0.40971 8.1
-0.40946 8.2
-0.40922 8.3
-0.40897 8.3
-0.40873 8.4
-0.40849 8.4
-0.40824 8.5
-0.408 8.5
-0.40775 8.5
-0.40751 8.6
-0.40726 8.5
-0.40702 8.5
-0.40678 8.5
-0.40653 8.5
-0.40629 8.4
-0.40604 8.4
-0.4058 8.3
-0.40556 8.2
-0.40531 8.1
-0.40507 8.0
-0.40482 7.9
-0.40458 7.8
-0.40434 7.7
-0.40409 7.5
-0.40385 7.4
-0.4036 7.2
-0.40336 7.0
-0.40311 6.8
-0.40287 6.7
-0.40263 6.5
-0.40238 6.3
-0.40214 6.0
-0.40189 5.8
-0.40165 5.6
-0.40141 5.3
-0.40116 5.1
-0.40092 4.8
-0.40067 4.6
-0.40043 4.3
-0.40018 4.0
-0.39994 3.8
-0.3997 3.5
-0.39945 3.2
-0.39921 2.9
-0.39896 2.6
-0.39872 2.3
-0.39848 2.0
-0.39823 1.7
-0.39799 1.4
-0.39774 1.1
-0.3975 0.8
-0.39725 0.4
-0.39701 0.1
-0.39677 -0.2
-0.39652 -0.5
-0.39628 -0.8
-0.39603 -1.1
-0.39579 -1.4
-0.39555 -1.8
-0.3953 -2.1
-0.39506 -2.4
-0.39481 -2.7
-0.39457 -3.0
-0.39433 -3.3
-0.39408 -3.5
-0.39384 -3.8
-0.39359 -4.1
-0.39335 -4.4
-0.3931 -4.7
-0.39286 -4.9
-0.39262 -5.2
-0.39237 -5.4
-0.39213 -5.7
-0.39188 -5.9
-0.39164 -6.1
-0.3914 -6.4
-0.39115 -6.6
-0.39091 -6.8
-0.39066 -7.0
-0.39042 -7.1
-0.39017 -7.3
-0.38993 -7.5
-0.38969 -7.6
-0.38944 -7.8
-0.3892 -7.9
-0.38895 -8.0
-0.38871 -8.2
-0.38847 -8.3
-0.38822 -8.3
-0.38798 -8.4
-0.38773 -8.5
-0.38749 -8.5
-0.38725 -8.6
-0.387 -8.6
-0.38676 -8.6
-0.38651 -8.7
-0.38627 -8.6
-0.38602 -8.6
-0.38578 -8.6
-0.38554 -8.6
-0.38529 -8.5
-0.38505 -8.5
-0.3848 -8.4
-0.38456 -8.3
-0.38432 -8.2
-0.38407 -8.1
-0.38383 -8.0
-0.38358 -7.9
-0.38334 -7.7
-0.38309 -7.6
-0.38285 -7.4
-0.38261 -7.2
-0.38236 -7.1
-0.38212 -6.9
-0.38187 -6.7
-0.38163 -6.5
-0.38139 -6.2
-0.38114 -6.0
-0.3809 -5.8
-0.38065 -5.5
-0.38041 -5.3
-0.38017 -5.0
-0.37992 -4.8
-0.37968 -4.5
-0.37943 -4.2
-0.37919 -3.9
-0.37894 -3.6
-0.3787 -3.3
-0.37846 -3.0
-0.37821 -2.7
-0.37797 -2.4
-0.37772 -2.1
-0.37748 -1.8
-0.37724 -1.5
-0.37699 -1.2
-0.37675 -0.8
-0.3765 -0.5
-0.37626 -0.2
-0.37601 0.1
-0.37577 0.5
-0.37553 0.8
-0.37528 1.1
-0.37504 1.4
-0.37479 1.7
-0.37455 2.1
-0.37431 2.4
-0.37406 2.7
-0.37382 3.0
-0.37357 3.3
-0.37333 3.6
-0.37309 3.9
-0.37284 4.2
-0.3726 4.5
-0.37235 4.7
-0.37211 5.0
-0.37186 5.3
-0.37162 5.5
-0.37138 5.8
-0.37113 6.0
-0.37089 6.3
-0.37064 6.5
-0.3704 6.7
-0.37016 6.9
-0.36991 7.1
-0.36967 7.3
-0.36942 7.5
-0.36918 7.6
-0.36893 7.8
-0.36869 7.9
-0.36845 8.1
-0.3682 8.2
-0.36796 8.3
-0.36771 8.4
-0.36747 8.5
-0.36723 8.6
-0.36698 8.6
-0.36674 8.7
-0.36649 8.7
-0.36625 8.7
-0.366 8.8
-0.36576 8.8
-0.36552 8.7
-0.36527 8.7
-0.36503 8.7
-0.36478 8.6
-0.36454 8.6
-0.3643 8.5
-0.36405 8.4
-0.36381 8.3
-0.36356 8.2
-0.36332 8.1
-0.36308 8.0
-0.36283 7.8
-0.36259 7.7
-0.36234 7.5
-0.3621 7.3
-0.36185 7.2
-0.36161 7.0
-0.36137 6.8
-0.36112 6.5
-0.36088 6.3
-0.36063 6.1
-0.36039 5.8
-0.36015 5.6
-0.3599 5.3
-0.35966 5.1
-0.35941 4.8
-0.35917 4.5
-0.35892 4.2
-0.35868 3.9
-0.35844 3.6
-0.35819 3.3
-0.35795 3.0
-0.3577 2.7
-0.35746 2.4
-0.35722 2.1
-0.35697 1.7
-0.35673 1.4
-0.35648 1.1
-0.35624 0.7
-0.356 0.4
-0.35575 0.0
-0.35551 -0.3
-0.35526 -0.6
-0.35502 -0.9
-0.35477 -1.3
-0.35453 -1.6
-0.35429 -1.9
-0.35404 -2.2
-0.3538 -2.6
-0.35355 -2.9
-0.35331 -3.2
-0.35307 -3.5
-0.35282 -3.8
-0.35258 -4.1
-0.35233 -4.4
-0.35209 -4.7
-0.35184 -5.0
-0.3516 -5.3
-0.35136 -5.5
-0.35111 -5.8
-0.35087 -6.0
-0.35062 -6.3
-0.35038 -6.5
-0.35014 -6.7
-0.34989 -7.0
-0.34965 -7.2
-0.3494 -7.4
-0.34916 -7.5
-0.34892 -7.7
-0.34867 -7.9
-0.34843 -8.0
-0.34818 -8.2
-0.34794 -8.3
-0.34769 -8.4
-0.34745 -8.5
-0.34721 -8.6
-0.34696 -8.7
-0.34672 -8.7
-0.34647 -8.8
-0.34623 -8.8
-0.34599 -8.9
-0.34574 -8.9
-0.3455 -8.9
-0.34525 -8.9
-0.34501 -8.8
-0.34476 -8.8
-0.34452 -8.7
-0.34428 -8.7
-0.34403 -8.6
-0.34379 -8.5
-0.34354 -8.4
-0.3433 -8.3
-0.34306 -8.2
-0.34281 -8.0
-0.34257 -7.9
-0.34232 -7.7
-0.34208 -7.5
-0.34184 -7.4
-0.34159 -7.2
-0.34135 -6.9
-0.3411 -6.7
-0.34086 -6.5
-0.34061 -6.3
-0.34037 -6.0
-0.34013 -5.8
-0.33988 -5.5
-0.33964 -5.2
-0.33939 -4.9
-0.33915 -4.7
-0.33891 -4.4
-0.33866 -4.1
-0.33842 -3.8
-0.33817 -3.4
-0.33793 -3.1
-0.33768 -2.8
-0.33744 -2.5
-0.3372 -2.1
-0.33695 -1.8
-0.33671 -1.5
-0.33646 -1.1
-0.33622 -0.8
-0.33598 -0.4
-0.33573 0.0
-0.33549 0.3
-0.33524 0.6
-0.335 1.0
-0.33475 1.3
-0.33451 1.6
-0.33427 2.0
-0.33402 2.3
-0.33378 2.6
-0.33353 3.0
-0.33329 3.3
-0.33305 3.6
-0.3328 3.9
-0.33256 4.2
-0.33231 4.5
-0.33207 4.8
-0.33183 5.1
-0.33158 5.4
-0.33134 5.7
-0.33109 6.0
-0.33085 6.2
-0.3306 6.5
-0.33036 6.7
-0.33012 6.9
-0.32987 7.1
-0.32963 7.3
-0.32938 7.5
-0.32914 7.7
-0.3289 7.9
-0.32865 8.1
-0.32841 8.2
-0.32816 8.3
-0.32792 8.5
-0.32767 8.6
-0.32743 8.7
-0.32719 8.8
-0.32694 8.8
-0.3267 8.9
-0.32645 8.9
-0.32621 9.0
-0.32597 9.0
-0.32572 9.0
-0.32548 9.0
-0.32523 9.0
-0.32499 8.9
-0.32475 8.9
-0.3245 8.8
-0.32426 8.7
-0.32401 8.6
-0.32377 8.5
-0.32352 8.4
-0.32328 8.3
-0.32304 8.1
-0.32279 8.0
-0.32255 7.8
-0.3223 7.6
-0.32206 7.4
-0.32182 7.2
-0.32157 7.0
-0.32133 6.8
-0.32108 6.5
-0.32084 6.3
-0.32059 6.0
-0.32035 5.8
-0.32011 5.5
-0.31986 5.2
-0.31962 4.9
-0.31937 4.6
-0.31913 4.3
-0.31889 4.0
-0.31864 3.7
-0.3184 3.3
-0.31815 3.0
-0.31791 2.7
-0.31767 2.3
-0.31742 2.0
-0.31718 1.6
-0.31693 1.3
-0.31669 0.9
-0.31644 0.6
-0.3162 0.2
-0.31596 -0.1
-0.31571 -0.5
-0.31547 -0.8
-0.31522 -1.2
-0.31498 -1.6
-0.31474 -1.9
-0.31449 -2.3
-0.31425 -2.6
-0.314 -2.9
-0.31376 -3.3
-0.31351 -3.6
-0.31327 -3.9
-0.31303 -4.3
-0.31278 -4.6
-0.31254 -4.9
-0.31229 -5.2
-0.31205 -5.5
-0.31181 -5.8
-0.31156 -6.0
-0.31132 -6.3
-0.31107 -6.6
-0.31083 -6.8
-0.31059 -7.0
-0.31034 -7.3
-0.3101 -7.5
-0.30985 -7.7
-0.30961 -7.9
-0.30936 -8.0
-0.30912 -8.2
-0.30888 -8.4
-0.30863 -8.5
-0.30839 -8.6
-0.30814 -8.7
-0.3079 -8.8
-0.30766 -8.9
-0.30741 -9.0
-0.30717 -9.0
-0.30692 -9.1
-0.30668 -9.1
-0.30643 -9.1
-0.30619 -9.1
-0.30595 -9.1
-0.3057 -9.1
-0.30546 -9.0
-0.30521 -9.0
-0.30497 -8.9
-0.30473 -8.8
-0.30448 -8.7
-0.30424 -8.6
-0.30399 -8.4
-0.30375 -8.3
-0.3035 -8.1
-0.30326 -8.0
-0.30302 -7.8
-0.30277 -7.6
-0.30253 -7.4
-0.30228 -7.2
-0.30204 -6.9
-0.3018 -6.7
-0.30155 -6.4
-0.30131 -6.2
-0.30106 -5.9
-0.30082 -5.6
-0.30058 -5.3
-0.30033 -5.0
-0.30009 -4.7
-0.29984 -4.4
-0.2996 -4.0
-0.29935 -3.7
-0.29911 -3.4
-0.29887 -3.0
-0.29862 -2.7
-0.29838 -2.3
-0.29813 -2.0
-0.29789 -1.6
-0.29765 -1.2
-0.2974 -0.9
-0.29716 -0.5
-0.29691 -0.1
-0.29667 0.2
-0.29642 0.6
-0.29618 1.0
-0.29594 1.4
-0.29569 1.7
-0.29545 2.1
-0.2952 2.4
-0.29496 2.8
-0.29472 3.2
-0.29447 3.5
-0.29423 3.8
-0.29398 4.2
-0.29374 4.5
-0.2935 4.8
-0.29325 5.1
-0.29301 5.5
-0.29276 5.7
-0.29252 6.0
-0.29227 6.3
-0.29203 6.6
-0.29179 6.8
-0.29154 7.1
-0.2913 7.3
-0.29105 7.5
-0.29081 7.8
-0.29057 8.0
-0.29032 8.1
-0.29008 8.3
-0.28983 8.5
-0.28959 8.6
-0.28934 8.7
-0.2891 8.9
-0.28886 9.0
-0.28861 9.0
-0.28837 9.1
-0.28812 9.2
-0.28788 9.2
-0.28764 9.2
-0.28739 9.2
-0.28715 9.2
-0.2869 9.2
-0.28666 9.2
-0.28642 9.1
-0.28617 9.1
-0.28593 9.0
-0.28568 8.9
-0.28544 8.8
-0.28519 8.7
-0.28495 8.5
-0.28471 8.4
-0.28446 8.2
-0.28422 8.0
-0.28397 7.8
-0.28373 7.6
-0.28349 7.4
-0.28324 7.1
-0.283 6.9
-0.28275 6.6
-0.28251 6.4
-0.28226 6.1
-0.28202 5.8
-0.28178 5.5
-0.28153 5.2
-0.28129 4.9
-0.28104 4.5
-0.2808 4.2
-0.28056 3.8
-0.28031 3.5
-0.28007 3.1
-0.27982 2.8
-0.27958 2.4
-0.27934 2.0
-0.27909 1.7
-0.27885 1.3
-0.2786 0.9
-0.27836 0.5
-0.27811 0.1
-0.27787 -0.3
-0.27763 -0.6
-0.27738 -1.0
-0.27714 -1.4
-0.27689 -1.8
-0.27665 -2.2
-0.27641 -2.5
-0.27616 -2.9
-0.27592 -3.3
-0.27567 -3.6
-0.27543 -4.0
-0.27518 -4.3
-0.27494 -4.7
-0.2747 -5.0
-0.27445 -5.3
-0.27421 -5.6
-0.27396 -5.9
-0.27372 -6.2
-0.27348 -6.5
-0.27323 -6.8
-0.27299 -7.1
-0.27274 -7.3
-0.2725 -7.5
-0.27225 -7.8
-0.27201 -8.0
-0.27177 -8.2
-0.27152 -8.4
-0.27128 -8.5
-0.27103 -8.7
-0.27079 -8.8
-0.27055 -9.0
-0.2703 -9.1
-0.27006 -9.2
-0.26981 -9.2
-0.26957 -9.3
-0.26933 -9.3
-0.26908 -9.4
-0.26884 -9.4
-0.26859 -9.4
-0.26835 -9.4
-0.2681 -9.3
-0.26786 -9.3
-0.26762 -9.2
-0.26737 -9.1
-0.26713 -9.0
-0.26688 -8.9
-0.26664 -8.8
-0.2664 -8.6
-0.26615 -8.5
-0.26591 -8.3
-0.26566 -8.1
-0.26542 -7.9
-0.26517 -7.7
-0.26493 -7.4
-0.26469 -7.2
-0.26444 -6.9
-0.2642 -6.7
-0.26395 -6.4
-0.26371 -6.1
-0.26347 -5.8
-0.26322 -5.5
-0.26298 -5.1
-0.26273 -4.8
-0.26249 -4.4
-0.26225 -4.1
-0.262 -3.7
-0.26176 -3.4
-0.26151 -3.0
-0.26127 -2.6
-0.26102 -2.2
-0.26078 -1.8
-0.26054 -1.4
-0.26029 -1.0
-0.26005 -0.7
-0.2598 -0.3
-0.25956 0.1
-0.25932 0.5
-0.25907 0.9
-0.25883 1.3
-0.25858 1.7
-0.25834 2.1
-0.25809 2.5
-0.25785 2.9
-0.25761 3.3
-0.25736 3.7
-0.25712 4.0
-0.25687 4.4
-0.25663 4.7
-0.25639 5.1
-0.25614 5.4
-0.2559 5.7
-0.25565 6.1
-0.25541 6.4
-0.25517 6.7
-0.25492 6.9
-0.25468 7.2
-0.25443 7.5
-0.25419 7.7
-0.25394 7.9
-0.2537 8.2
-0.25346 8.4
-0.25321 8.6
-0.25297 8.7
-0.25272 8.9
-0.25248 9.0
-0.25224 9.1
-0.25199 9.2
-0.25175 9.3
-0.2515 9.4
-0.25126 9.5
-0.25101 9.5
-0.25077 9.5
-0.25053 9.5
-0.25028 9.5
-0.25004 9.5
-0.24979 9.4
-0.24955 9.4
-0.24931 9.3
-0.24906 9.2
-0.24882 9.1
-0.24857 8.9
-0.24833 8.8
-0.24809 8.6
-0.24784 8.4
-0.2476 8.2
-0.24735 8.0
-0.24711 7.8
-0.24686 7.6
-0.24662 7.3
-0.24638 7.0
-0.24613 6.8
-0.24589 6.5
-0.24564 6.1
-0.2454 5.8
-0.24516 5.5
-0.24491 5.2
-0.24467 4.8
-0.24442 4.4
-0.24418 4.1
-0.24393 3.7
-0.24369 3.3
-0.24345 2.9
-0.2432 2.5
-0.24296 2.1
-0.24271 1.7
-0.24247 1.3
-0.24223 0.9
-0.24198 0.5
-0.24174 0.0
-0.24149 -0.3
-0.24125 -0.8
-0.241 -1.2
-0.24076 -1.6
-0.24052 -2.0
-0.24027 -2.4
-0.24003 -2.8
-0.23978 -3.2
-0.23954 -3.6
-0.2393 -4.0
-0.23905 -4.4
-0.23881 -4.7
-0.23856 -5.1
-0.23832 -5.4
-0.23808 -5.8
-0.23783 -6.1
-0.23759 -6.4
-0.23734 -6.7
