t strain*1e23
-6.32002 -3.1
-6.31977 -3.0
-6.31953 -2.9
-6.31929 -2.9
-6.31904 -2.8
-6.3188 -2.7
-6.31855 -2.7
-6.31831 -2.6
-6.31806 -2.5
-6.31782 -2.4
-6.31758 -2.3
-6.31733 -2.2
-6.31709 -2.1
-6.31684 -2.0
-6.3166 -1.9
-6.31636 -1.8
-6.31611 -1.7
-6.31587 -1.6
-6.31562 -1.5
-6.31538 -1.4
-6.31514 -1.2
-6.31489 -1.1
-6.31465 -1.0
-6.3144 -0.9
-6.31416 -0.7
-6.31391 -0.6
-6.31367 -0.5
-6.31343 -0.4
-6.31318 -0.2
-6.31294 -0.1
-6.31269 0.0
-6.31245 0.2
-6.31221 0.3
-6.31196 0.4
-6.31172 0.5
-6.31147 0.7
-6.31123 0.8
-6.31098 0.9
-6.31074 1.0
-6.3105 1.2
-6.31025 1.3
-6.31001 1.4
-6.30976 1.5
-6.30952 1.6
-6.30928 1.8
-6.30903 1.9
-6.30879 2.0
-6.30854 2.1
-6.3083 2.2
-6.30805 2.3
-6.30781 2.4
-6.30757 2.5
-6.30732 2.5
-6.30708 2.6
-6.30683 2.7
-6.30659 2.8
-6.30635 2.8
-6.3061 2.9
-6.30586 3.0
-6.30561 3.0
-6.30537 3.1
-6.30513 3.1
-6.30488 3.2
-6.30464 3.2
-6.30439 3.2
-6.30415 3.3
-6.3039 3.3
-6.30366 3.3
-6.30342 3.3
-6.30317 3.3
-6.30293 3.3
-6.30268 3.3
-6.30244 3.3
-6.3022 3.3
-6.30195 3.3
-6.30171 3.3
-6.30146 3.3
-6.30122 3.2
-6.30097 3.2
-6.30073 3.2
-6.30049 3.1
-6.30024 3.1
-6.3 3.0
-6.29975 2.9
-6.29951 2.9
-6.29927 2.8
-6.29902 2.7
-6.29878 2.7
-6.29853 2.6
-6.29829 2.5
-6.29805 2.4
-6.2978 2.3
-6.29756 2.2
-6.29731 2.1
-6.29707 2.0
-6.29682 1.9
-6.29658 1.8
-6.29634 1.7
-6.29609 1.6
-6.29585 1.5
-6.2956 1.3
-6.29536 1.2
-6.29512 1.1
-6.29487 1.0
-6.29463 0.9
-6.29438 0.7
-6.29414 0.6
-6.29389 0.5
-6.29365 0.3
-6.29341 0.2
-6.29316 0.0
-6.29292 0.0
-6.29267 -0.2
-6.29243 -0.3
-6.29219 -0.4
-6.29194 -0.6
-6.2917 -0.7
-6.29145 -0.8
-6.29121 -0.9
-6.29097 -1.1
-6.29072 -1.2
-6.29048 -1.3
-6.29023 -1.4
-6.28999 -1.5
-6.28974 -1.7
-6.2895 -1.8
-6.28926 -1.9
-6.28901 -2.0
-6.28877 -2.1
-6.28852 -2.2
-6.28828 -2.3
-6.28804 -2.4
-6.28779 -2.5
-6.28755 -2.6
-6.2873 -2.6
-6.28706 -2.7
-6.28681 -2.8
-6.28657 -2.9
-6.28633 -2.9
-6.28608 -3.0
-6.28584 -3.0
-6.28559 -3.1
-6.28535 -3.1
-6.28511 -3.2
-6.28486 -3.2
-6.28462 -3.3
-6.28437 -3.3
-6.28413 -3.3
-6.28389 -3.3
-6.28364 -3.3
-6.2834 -3.3
