t strain*1e23
-0.24155 4.5
-0.2413 4.9
-0.24106 5.3
-0.24081 5.7
-0.24057 6.1
-0.24033 6.4
-0.24008 6.8
-0.23984 7.2
-0.23959 7.6
-0.23935 7.9
-0.23911 8.2
-0.23886 8.6
-0.23862 8.9
-0.23837 9.2
-0.23813 9.5
-0.23788 9.8
-0.23764 10.1
-0.2374 10.4
-0.23715 10.7
-0.23691 10.9
-0.23666 11.1
-0.23642 11.4
-0.23618 11.6
-0.23593 11.8
-0.23569 12.0
-0.23544 12.2
-0.2352 12.3
-0.23495 12.5
-0.23471 12.6
-0.23447 12.7
-0.23422 12.9
-0.23398 13.0
-0.23373 13.0
-0.23349 13.1
-0.23325 13.2
-0.233 13.2
-0.23276 13.2
-0.23251 13.2
-0.23227 13.2
-0.23203 13.2
-0.23178 13.2
-0.23154 13.1
-0.23129 13.0
-0.23105 13.0
-0.2308 12.9
-0.23056 12.8
-0.23032 12.6
-0.23007 12.5
-0.22983 12.4
-0.22958 12.2
-0.22934 12.0
-0.2291 11.8
-0.22885 11.6
-0.22861 11.4
-0.22836 11.2
-0.22812 10.9
-0.22787 10.7
-0.22763 10.4
-0.22739 10.1
-0.22714 9.8
-0.2269 9.5
-0.22665 9.2
-0.22641 8.9
-0.22617 8.5
-0.22592 8.2
-0.22568 7.8
-0.22543 7.5
-0.22519 7.1
-0.22495 6.7
-0.2247 6.3
-0.22446 5.9
-0.22421 5.5
-0.22397 5.1
-0.22372 4.7
-0.22348 4.3
-0.22324 3.8
-0.22299 3.4
-0.22275 3.0
-0.2225 2.5
-0.22226 2.1
-0.22202 1.6
-0.22177 1.2
-0.22153 0.7
-0.22128 0.3
-0.22104 -0.2
-0.22079 -0.6
-0.22055 -1.1
-0.22031 -1.5
-0.22006 -2.0
-0.21982 -2.4
-0.21957 -2.9
-0.21933 -3.3
-0.21909 -3.8
-0.21884 -4.2
-0.2186 -4.6
-0.21835 -5.1
-0.21811 -5.5
-0.21786 -5.9
-0.21762 -6.3
-0.21738 -6.7
-0.21713 -7.1
-0.21689 -7.5
-0.21664 -7.9
-0.2164 -8.2
-0.21616 -8.6
-0.21591 -9.0
-0.21567 -9.3
-0.21542 -9.6
-0.21518 -9.9
-0.21494 -10.2
-0.21469 -10.5
-0.21445 -10.8
-0.2142 -11.1
-0.21396 -11.4
-0.21371 -11.6
-0.21347 -11.8
-0.21323 -12.0
-0.21298 -12.3
-0.21274 -12.4
-0.21249 -12.6
-0.21225 -12.8
-0.21201 -12.9
-0.21176 -13.1
-0.21152 -13.2
-0.21127 -13.3
-0.21103 -13.4
-0.21078 -13.4
-0.21054 -13.5
-0.2103 -13.5
-0.21005 -13.5
-0.20981 -13.5
-0.20956 -13.5
-0.20932 -13.5
-0.20908 -13.4
-0.20883 -13.4
-0.20859 -13.3
-0.20834 -13.2
-0.2081 -13.1
-0.20786 -13.0
-0.20761 -12.8
-0.20737 -12.7
-0.20712 -12.5
-0.20688 -12.3
-0.20663 -12.1
-0.20639 -11.9
-0.20615 -11.7
-0.2059 -11.4
-0.20566 -11.2
-0.20541 -10.9
-0.20517 -10.6
-0.20493 -10.3
-0.20468 -10.0
-0.20444 -9.7
-0.20419 -9.3
-0.20395 -9.0
-0.2037 -8.6
-0.20346 -8.3
-0.20322 -7.9
-0.20297 -7.5
-0.20273 -7.1
-0.20248 -6.7
-0.20224 -6.3
-0.202 -5.8
-0.20175 -5.4
-0.20151 -5.0
-0.20126 -4.5
-0.20102 -4.1
-0.20078 -3.6
-0.20053 -3.1
-0.20029 -2.7
-0.20004 -2.2
-0.1998 -1.7
-0.19955 -1.3
-0.19931 -0.8
-0.19907 -0.3
-0.19882 0.2
-0.19858 0.7
-0.19833 1.1
-0.19809 1.6
-0.19785 2.1
-0.1976 2.6
-0.19736 3.1
-0.19711 3.5
-0.19687 4.0
-0.19662 4.5
-0.19638 4.9
-0.19614 5.4
-0.19589 5.8
-0.19565 6.2
-0.1954 6.7
-0.19516 7.1
-0.19492 7.5
-0.19467 7.9
-0.19443 8.3
-0.19418 8.7
-0.19394 9.1
-0.1937 9.4
-0.19345 9.8
-0.19321 10.1
-0.19296 10.5
-0.19272 10.8
-0.19247 11.1
-0.19223 11.4
-0.19199 11.6
-0.19174 11.9
-0.1915 12.1
-0.19125 12.4
-0.19101 12.6
-0.19077 12.8
-0.19052 13.0
-0.19028 13.1
-0.19003 13.3
-0.18979 13.4
-0.18954 13.5
-0.1893 13.6
-0.18906 13.7
-0.18881 13.8
-0.18857 13.8
-0.18832 13.9
-0.18808 13.9
-0.18784 13.9
-0.18759 13.8
-0.18735 13.8
-0.1871 13.7
-0.18686 13.7
-0.18661 13.6
-0.18637 13.4
-0.18613 13.3
-0.18588 13.2
-0.18564 13.0
-0.18539 12.8
-0.18515 12.6
-0.18491 12.4
-0.18466 12.2
-0.18442 11.9
-0.18417 11.7
-0.18393 11.4
-0.18369 11.1
-0.18344 10.8
-0.1832 10.5
-0.18295 10.1
-0.18271 9.8
-0.18246 9.4
-0.18222 9.0
-0.18198 8.6
-0.18173 8.2
-0.18149 7.8
-0.18124 7.4
-0.181 7.0
-0.18076 6.5
-0.18051 6.1
-0.18027 5.6
-0.18002 5.1
-0.17978 4.7
-0.17953 4.2
-0.17929 3.7
-0.17905 3.2
-0.1788 2.7
-0.17856 2.2
-0.17831 1.7
-0.17807 1.2
-0.17783 0.7
-0.17758 0.2
-0.17734 -0.4
-0.17709 -0.9
-0.17685 -1.4
-0.17661 -1.9
-0.17636 -2.4
-0.17612 -2.9
-0.17587 -3.4
-0.17563 -3.9
-0.17538 -4.4
-0.17514 -4.9
-0.1749 -5.4
-0.17465 -5.9
-0.17441 -6.3
-0.17416 -6.8
-0.17392 -7.2
-0.17368 -7.7
-0.17343 -8.1
-0.17319 -8.5
-0.17294 -9.0
-0.1727 -9.4
-0.17245 -9.7
-0.17221 -10.1
-0.17197 -10.5
-0.17172 -10.8
-0.17148 -11.2
-0.17123 -11.5
-0.17099 -11.8
-0.17075 -12.1
-0.1705 -12.3
-0.17026 -12.6
-0.17001 -12.8
-0.16977 -13.1
-0.16953 -13.3
-0.16928 -13.4
-0.16904 -13.6
-0.16879 -13.8
-0.16855 -13.9
-0.1683 -14.0
-0.16806 -14.1
-0.16782 -14.2
-0.16757 -14.2
-0.16733 -14.2
-0.16708 -14.2
-0.16684 -14.2
-0.1666 -14.2
-0.16635 -14.2
-0.16611 -14.1
-0.16586 -14.0
-0.16562 -13.9
-0.16537 -13.8
-0.16513 -13.6
-0.16489 -13.5
-0.16464 -13.3
-0.1644 -13.1
-0.16415 -12.9
-0.16391 -12.6
-0.16367 -12.4
-0.16342 -12.1
-0.16318 -11.8
-0.16293 -11.5
-0.16269 -11.2
-0.16245 -10.8
-0.1622 -10.5
-0.16196 -10.1
-0.16171 -9.7
-0.16147 -9.3
-0.16122 -8.9
-0.16098 -8.4
-0.16074 -8.0
-0.16049 -7.5
-0.16025 -7.1
-0.16 -6.6
-0.15976 -6.1
-0.15952 -5.6
-0.15927 -5.1
-0.15903 -4.6
-0.15878 -4.1
-0.15854 -3.6
-0.15829 -3.0
-0.15805 -2.5
-0.15781 -1.9
-0.15756 -1.4
-0.15732 -0.9
-0.15707 -0.3
-0.15683 0.2
-0.15659 0.8
-0.15634 1.3
-0.1561 1.9
-0.15585 2.4
-0.15561 3.0
-0.15536 3.5
-0.15512 4.1
-0.15488 4.6
-0.15463 5.1
-0.15439 5.6
-0.15414 6.1
-0.1539 6.6
-0.15366 7.1
-0.15341 7.6
-0.15317 8.1
-0.15292 8.6
-0.15268 9.0
-0.15244 9.4
-0.15219 9.9
-0.15195 10.3
-0.1517 10.7
-0.15146 11.0
-0.15121 11.4
-0.15097 11.8
-0.15073 12.1
-0.15048 12.4
-0.15024 12.7
-0.14999 13.0
-0.14975 13.2
-0.14951 13.5
-0.14926 13.7
-0.14902 13.9
-0.14877 14.0
-0.14853 14.2
-0.14828 14.3
-0.14804 14.4
-0.1478 14.5
-0.14755 14.6
-0.14731 14.6
-0.14706 14.7
-0.14682 14.7
-0.14658 14.6
-0.14633 14.6
-0.14609 14.5
-0.14584 14.5
-0.1456 14.3
-0.14536 14.2
-0.14511 14.1
-0.14487 13.9
-0.14462 13.7
-0.14438 13.5
-0.14413 13.2
-0.14389 13.0
-0.14365 12.7
-0.1434 12.4
-0.14316 12.1
-0.14291 11.7
-0.14267 11.4
-0.14243 11.0
-0.14218 10.6
-0.14194 10.2
-0.14169 9.8
-0.14145 9.3
-0.1412 8.9
-0.14096 8.4
-0.14072 7.9
-0.14047 7.4
-0.14023 6.9
-0.13998 6.4
-0.13974 5.8
-0.1395 5.3
-0.13925 4.8
-0.13901 4.2
-0.13876 3.6
-0.13852 3.1
-0.13828 2.5
-0.13803 1.9
-0.13779 1.3
-0.13754 0.7
-0.1373 0.1
-0.13705 -0.5
-0.13681 -1.1
-0.13657 -1.7
-0.13632 -2.3
-0.13608 -2.8
-0.13583 -3.4
-0.13559 -4.0
-0.13535 -4.6
-0.1351 -5.2
-0.13486 -5.7
-0.13461 -6.3
-0.13437 -6.8
-0.13412 -7.3
-0.13388 -7.9
-0.13364 -8.4
-0.13339 -8.9
-0.13315 -9.4
-0.1329 -9.8
-0.13266 -10.3
-0.13242 -10.7
-0.13217 -11.1
-0.13193 -11.5
-0.13168 -11.9
-0.13144 -12.3
-0.1312 -12.6
-0.13095 -13.0
-0.13071 -13.3
-0.13046 -13.6
-0.13022 -13.8
-0.12997 -14.1
-0.12973 -14.3
-0.12949 -14.5
-0.12924 -14.6
-0.129 -14.8
-0.12875 -14.9
-0.12851 -15.0
-0.12827 -15.1
-0.12802 -15.1
-0.12778 -15.1
-0.12753 -15.1
-0.12729 -15.1
-0.12704 -15.1
-0.1268 -15.0
-0.12656 -14.9
-0.12631 -14.7
-0.12607 -14.6
-0.12582 -14.4
-0.12558 -14.2
-0.12534 -14.0
-0.12509 -13.7
-0.12485 -13.4
-0.1246 -13.1
-0.12436 -12.8
-0.12411 -12.5
-0.12387 -12.1
-0.12363 -11.7
-0.12338 -11.3
-0.12314 -10.9
-0.12289 -10.4
-0.12265 -10.0
-0.12241 -9.5
-0.12216 -9.0
-0.12192 -8.5
-0.12167 -7.9
-0.12143 -7.4
-0.12119 -6.8
-0.12094 -6.3
-0.1207 -5.7
-0.12045 -5.1
-0.12021 -4.5
-0.11996 -3.8
-0.11972 -3.2
-0.11948 -2.6
-0.11923 -2.0
-0.11899 -1.3
-0.11874 -0.7
-0.1185 0.0
-0.11826 0.6
-0.11801 1.3
-0.11777 1.9
-0.11752 2.6
-0.11728 3.2
-0.11703 3.8
-0.11679 4.5
-0.11655 5.1
-0.1163 5.7
-0.11606 6.3
-0.11581 6.9
-0.11557 7.5
-0.11533 8.1
-0.11508 8.6
-0.11484 9.2
-0.11459 9.7
-0.11435 10.2
-0.11411 10.7
-0.11386 11.2
-0.11362 11.6
-0.11337 12.1
-0.11313 12.5
-0.11288 12.9
-0.11264 13.2
-0.1124 13.6
-0.11215 13.9
-0.11191 14.2
-0.11166 14.5
-0.11142 14.7
-0.11118 14.9
-0.11093 15.1
-0.11069 15.3
-0.11044 15.4
-0.1102 15.5
-0.10995 15.6
-0.10971 15.7
-0.10947 15.7
-0.10922 15.7
-0.10898 15.7
-0.10873 15.6
-0.10849 15.5
-0.10825 15.4
-0.108 15.2
-0.10776 15.0
-0.10751 14.8
-0.10727 14.6
-0.10703 14.3
-0.10678 14.0
-0.10654 13.7
-0.10629 13.4
-0.10605 13.0
-0.1058 12.6
-0.10556 12.2
-0.10532 11.7
-0.10507 11.2
-0.10483 10.8
-0.10458 10.2
-0.10434 9.7
-0.1041 9.1
-0.10385 8.6
-0.10361 8.0
-0.10336 7.4
-0.10312 6.8
-0.10287 6.1
-0.10263 5.5
-0.10239 4.8
-0.10214 4.1
-0.1019 3.4
-0.10165 2.8
-0.10141 2.1
-0.10117 1.4
-0.10092 0.6
-0.10068 0.0
-0.10043 -0.8
-0.10019 -1.5
-0.09995 -2.2
-0.0997 -2.9
-0.09946 -3.6
-0.09921 -4.3
-0.09897 -5.0
-0.09872 -5.7
-0.09848 -6.3
-0.09824 -7.0
-0.09799 -7.6
-0.09775 -8.3
-0.0975 -8.9
-0.09726 -9.5
-0.09702 -10.1
-0.09677 -10.6
-0.09653 -11.2
-0.09628 -11.7
-0.09604 -12.2
-0.09579 -12.7
-0.09555 -13.1
-0.09531 -13.5
-0.09506 -13.9
-0.09482 -14.3
-0.09457 -14.7
-0.09433 -15.0
-0.09409 -15.2
-0.09384 -15.5
-0.0936 -15.7
-0.09335 -15.9
-0.09311 -16.1
-0.09286 -16.2
-0.09262 -16.3
-0.09238 -16.3
-0.09213 -16.3
-0.09189 -16.3
-0.09164 -16.3
-0.0914 -16.2
-0.09116 -16.1
-0.09091 -15.9
-0.09067 -15.7
-0.09042 -15.5
-0.09018 -15.3
-0.08994 -15.0
-0.08969 -14.7
-0.08945 -14.3
-0.0892 -13.9
-0.08896 -13.5
-0.08871 -13.1
-0.08847 -12.6
-0.08823 -12.1
-0.08798 -11.6
-0.08774 -11.0
-0.08749 -10.4
-0.08725 -9.8
-0.08701 -9.2
-0.08676 -8.6
-0.08652 -7.9
-0.08627 -7.2
-0.08603 -6.5
-0.08578 -5.8
-0.08554 -5.1
-0.0853 -4.3
-0.08505 -3.6
-0.08481 -2.8
-0.08456 -2.0
-0.08432 -1.2
-0.08408 -0.4
-0.08383 0.3
-0.08359 1.1
-0.08334 1.9
-0.0831 2.7
-0.08286 3.5
-0.08261 4.3
-0.08237 5.0
-0.08212 5.8
-0.08188 6.6
-0.08163 7.3
-0.08139 8.0
-0.08115 8.7
-0.0809 9.4
-0.08066 10.1
-0.08041 10.7
-0.08017 11.3
-0.07993 11.9
-0.07968 12.5
-0.07944 13.0
-0.07919 13.6
-0.07895 14.0
-0.0787 14.5
-0.07846 14.9
-0.07822 15.3
-0.07797 15.7
-0.07773 16.0
-0.07748 16.2
-0.07724 16.5
-0.077 16.7
-0.07675 16.8
-0.07651 17.0
-0.07626 17.1
-0.07602 17.1
-0.07578 17.1
-0.07553 17.1
-0.07529 17.0
-0.07504 16.9
-0.0748 16.7
-0.07455 16.5
-0.07431 16.2
-0.07407 16.0
-0.07382 15.6
-0.07358 15.3
-0.07333 14.9
-0.07309 14.4
-0.07285 13.9
-0.0726 13.4
-0.07236 12.9
-0.07211 12.3
-0.07187 11.7
-0.07162 11.0
-0.07138 10.4
-0.07114 9.7
-0.07089 8.9
-0.07065 8.2
-0.0704 7.4
-0.07016 6.6
-0.06992 5.8
-0.06967 5.0
-0.06943 4.1
-0.06918 3.3
-0.06894 2.4
-0.0687 1.5
-0.06845 0.6
-0.06821 -0.3
-0.06796 -1.2
-0.06772 -2.1
-0.06747 -3.0
-0.06723 -3.8
-0.06699 -4.7
-0.06674 -5.6
-0.0665 -6.4
-0.06625 -7.3
-0.06601 -8.1
-0.06577 -8.9
-0.06552 -9.7
-0.06528 -10.5
-0.06503 -11.2
-0.06479 -11.9
-0.06454 -12.6
-0.0643 -13.2
-0.06406 -13.8
-0.06381 -14.4
-0.06357 -15.0
-0.06332 -15.5
-0.06308 -15.9
-0.06284 -16.3
-0.06259 -16.7
-0.06235 -17.0
-0.0621 -17.3
-0.06186 -17.6
-0.06161 -17.7
-0.06137 -17.9
-0.06113 -18.0
-0.06088 -18.0
-0.06064 -18.0
-0.06039 -17.9
-0.06015 -17.8
-0.05991 -17.7
-0.05966 -17.5
-0.05942 -17.2
-0.05917 -16.9
-0.05893 -16.5
-0.05869 -16.1
-0.05844 -15.6
-0.0582 -15.1
-0.05795 -14.6
-0.05771 -14.0
-0.05746 -13.4
-0.05722 -12.7
-0.05698 -11.9
-0.05673 -11.2
-0.05649 -10.4
-0.05624 -9.6
-0.056 -8.7
-0.05576 -7.8
-0.05551 -6.9
-0.05527 -6.0
-0.05502 -5.0
-0.05478 -4.0
-0.05453 -3.0
-0.05429 -2.0
-0.05405 -1.0
-0.0538 0.0
-0.05356 1.1
-0.05331 2.1
-0.05307 3.1
-0.05283 4.1
-0.05258 5.1
-0.05234 6.2
-0.05209 7.1
-0.05185 8.1
-0.05161 9.0
-0.05136 10.0
-0.05112 10.9
-0.05087 11.7
-0.05063 12.6
-0.05038 13.3
-0.05014 14.1
-0.0499 14.8
-0.04965 15.5
-0.04941 16.1
-0.04916 16.6
-0.04892 17.2
-0.04868 17.6
-0.04843 18.0
-0.04819 18.4
-0.04794 18.7
-0.0477 18.9
-0.04745 19.0
-0.04721 19.1
-0.04697 19.2
-0.04672 19.1
-0.04648 19.0
-0.04623 18.9
-0.04599 18.7
-0.04575 18.4
-0.0455 18.0
-0.04526 17.6
-0.04501 17.1
-0.04477 16.6
-0.04453 16.0
-0.04428 15.3
-0.04404 14.6
-0.04379 13.8
-0.04355 13.0
-0.0433 12.1
-0.04306 11.1
-0.04282 10.2
-0.04257 9.2
-0.04233 8.1
-0.04208 7.0
-0.04184 5.9
-0.0416 4.8
-0.04135 3.6
-0.04111 2.4
-0.04086 1.2
-0.04062 0.0
-0.04037 -1.2
-0.04013 -2.5
-0.03989 -3.7
-0.03964 -4.9
-0.0394 -6.1
-0.03915 -7.3
-0.03891 -8.4
-0.03867 -9.6
-0.03842 -10.7
-0.03818 -11.7
-0.03793 -12.8
-0.03769 -13.7
-0.03745 -14.7
-0.0372 -15.5
-0.03696 -16.4
-0.03671 -17.1
-0.03647 -17.8
-0.03622 -18.4
-0.03598 -19.0
-0.03574 -19.5
-0.03549 -19.9
-0.03525 -20.2
-0.035 -20.4
-0.03476 -20.6
-0.03452 -20.6
-0.03427 -20.6
-0.03403 -20.5
-0.03378 -20.3
-0.03354 -20.0
-0.03329 -19.7
-0.03305 -19.2
-0.03281 -18.6
-0.03256 -18.0
-0.03232 -17.3
-0.03207 -16.5
-0.03183 -15.6
-0.03159 -14.6
-0.03134 -13.6
-0.0311 -12.5
-0.03085 -11.4
-0.03061 -10.1
-0.03036 -8.9
-0.03012 -7.5
-0.02988 -6.1
-0.02963 -4.7
-0.02939 -3.3
-0.02914 -1.8
-0.0289 -0.3
-0.02866 1.2
-0.02841 2.7
-0.02817 4.2
-0.02792 5.7
-0.02768 7.1
-0.02744 8.6
-0.02719 10.0
-0.02695 11.4
-0.0267 12.7
-0.02646 14.0
-0.02621 15.2
-0.02597 16.4
-0.02573 17.4
-0.02548 18.4
-0.02524 19.3
-0.02499 20.1
-0.02475 20.8
-0.02451 21.4
-0.02426 21.9
-0.02402 22.2
-0.02377 22.5
-0.02353 22.6
-0.02328 22.6
-0.02304 22.4
-0.0228 22.2
-0.02255 21.8
-0.02231 21.3
-0.02206 20.6
-0.02182 19.8
-0.02158 18.9
-0.02133 17.9
-0.02109 16.7
-0.02084 15.5
-0.0206 14.1
-0.02036 12.6
-0.02011 11.1
-0.01987 9.4
-0.01962 7.7
-0.01938 5.9
-0.01913 4.1
-0.01889 2.2
-0.01865 0.2
-0.0184 -1.7
-0.01816 -3.7
-0.01791 -5.6
-0.01767 -7.6
-0.01743 -9.5
-0.01718 -11.3
-0.01694 -13.1
-0.01669 -14.9
-0.01645 -16.5
-0.0162 -18.0
-0.01596 -19.5
-0.01572 -20.8
-0.01547 -21.9
-0.01523 -22.9
-0.01498 -23.8
-0.01474 -24.4
-0.0145 -24.9
-0.01425 -25.2
-0.01401 -25.3
-0.01376 -25.2
-0.01352 -24.8
-0.01328 -24.3
-0.01303 -23.5
-0.01279 -22.6
-0.01254 -21.4
-0.0123 -20.0
-0.01205 -18.5
-0.01181 -16.7
-0.01157 -14.8
-0.01132 -12.7
-0.01108 -10.4
-0.01083 -8.0
-0.01059 -5.5
-0.01035 -2.9
-0.0101 -0.2
-0.00986 2.5
-0.00961 5.2
-0.00937 7.9
-0.00912 10.6
-0.00888 13.2
-0.00864 15.7
-0.00839 18.1
-0.00815 20.3
-0.0079 22.4
-0.00766 24.2
-0.00742 25.7
-0.00717 27.0
-0.00693 27.9
-0.00668 28.6
