t strain*1e23
-0.47298 -5.1
-0.47274 -5.3
-0.4725 -5.4
-0.47225 -5.6
-0.47201 -5.8
-0.47176 -6.0
-0.47152 -6.1
-0.47128 -6.3
-0.47103 -6.4
-0.47079 -6.6
-0.47054 -6.7
-0.4703 -6.8
-0.47005 -6.9
-0.46981 -7.0
-0.46957 -7.1
-0.46932 -7.2
-0.46908 -7.3
-0.46883 -7.4
-0.46859 -7.4
-0.46835 -7.5
-0.4681 -7.5
-0.46786 -7.6
-0.46761 -7.6
-0.46737 -7.6
-0.46712 -7.6
-0.46688 -7.6
-0.46664 -7.6
-0.46639 -7.6
-0.46615 -7.5
-0.4659 -7.5
-0.46566 -7.4
-0.46542 -7.4
-0.46517 -7.3
-0.46493 -7.2
-0.46468 -7.1
-0.46444 -7.0
-0.4642 -6.9
-0.46395 -6.8
-0.46371 -6.7
-0.46346 -6.6
-0.46322 -6.4
-0.46297 -6.3
-0.46273 -6.1
-0.46249 -6.0
-0.46224 -5.8
-0.462 -5.6
-0.46175 -5.4
-0.46151 -5.2
-0.46127 -5.0
-0.46102 -4.8
-0.46078 -4.6
-0.46053 -4.4
-0.46029 -4.2
-0.46004 -3.9
-0.4598 -3.7
-0.45956 -3.5
-0.45931 -3.2
-0.45907 -3.0
-0.45882 -2.7
-0.45858 -2.5
-0.45834 -2.2
-0.45809 -2.0
-0.45785 -1.7
-0.4576 -1.4
-0.45736 -1.2
-0.45712 -0.9
-0.45687 -0.6
-0.45663 -0.3
-0.45638 0.0
-0.45614 0.2
-0.45589 0.5
-0.45565 0.7
-0.45541 1.0
-0.45516 1.3
-0.45492 1.6
-0.45467 1.8
-0.45443 2.1
-0.45419 2.3
-0.45394 2.6
-0.4537 2.9
-0.45345 3.1
-0.45321 3.4
-0.45296 3.6
-0.45272 3.8
-0.45248 4.1
-0.45223 4.3
-0.45199 4.5
-0.45174 4.7
-0.4515 5.0
-0.45126 5.2
-0.45101 5.4
-0.45077 5.6
-0.45052 5.7
-0.45028 5.9
-0.45004 6.1
-0.44979 6.3
-0.44955 6.4
-0.4493 6.6
-0.44906 6.7
-0.44881 6.8
-0.44857 6.9
-0.44833 7.1
-0.44808 7.2
-0.44784 7.3
-0.44759 7.3
-0.44735 7.4
-0.44711 7.5
-0.44686 7.5
-0.44662 7.6
-0.44637 7.6
-0.44613 7.7
-0.44588 7.7
-0.44564 7.7
-0.4454 7.7
-0.44515 7.7
-0.44491 7.7
-0.44466 7.6
-0.44442 7.6
-0.44418 7.5
-0.44393 7.5
-0.44369 7.4
-0.44344 7.3
-0.4432 7.2
-0.44296 7.1
