t strain*1e23
-0.45343 -6.3
-0.45319 -6.2
-0.45295 -6.2
-0.4527 -6.1
-0.45246 -6.0
-0.45221 -5.9
-0.45197 -5.8
-0.45173 -5.7
-0.45148 -5.5
-0.45124 -5.4
-0.45099 -5.3
-0.45075 -5.1
-0.4505 -5.0
-0.45026 -4.8
-0.45002 -4.6
-0.44977 -4.4
-0.44953 -4.2
-0.44928 -4.1
-0.44904 -3.9
-0.4488 -3.7
-0.44855 -3.4
-0.44831 -3.2
-0.44806 -3.0
-0.44782 -2.8
-0.44757 -2.6
-0.44733 -2.3
-0.44709 -2.1
-0.44684 -1.9
-0.4466 -1.6
-0.44635 -1.4
-0.44611 -1.1
-0.44587 -0.9
-0.44562 -0.6
-0.44538 -0.4
-0.44513 -0.1
-0.44489 0.1
-0.44464 0.4
-0.4444 0.6
-0.44416 0.9
-0.44391 1.1
-0.44367 1.4
-0.44342 1.6
-0.44318 1.9
-0.44294 2.1
-0.44269 2.3
-0.44245 2.6
-0.4422 2.8
-0.44196 3.0
-0.44172 3.3
-0.44147 3.5
-0.44123 3.7
-0.44098 3.9
-0.44074 4.1
-0.44049 4.3
-0.44025 4.5
-0.44001 4.7
-0.43976 4.8
-0.43952 5.0
-0.43927 5.2
-0.43903 5.3
-0.43879 5.5
-0.43854 5.6
-0.4383 5.7
-0.43805 5.8
-0.43781 6.0
-0.43756 6.1
-0.43732 6.1
-0.43708 6.2
-0.43683 6.3
-0.43659 6.4
-0.43634 6.4
-0.4361 6.5
-0.43586 6.5
-0.43561 6.5
-0.43537 6.5
-0.43512 6.5
-0.43488 6.5
-0.43464 6.5
-0.43439 6.5
-0.43415 6.5
-0.4339 6.4
-0.43366 6.4
-0.43341 6.3
-0.43317 6.2
-0.43293 6.2
-0.43268 6.1
-0.43244 6.0
-0.43219 5.9
-0.43195 5.7
-0.43171 5.6
-0.43146 5.5
-0.43122 5.3
-0.43097 5.2
-0.43073 5.0
-0.43048 4.8
-0.43024 4.7
-0.43 4.5
-0.42975 4.3
-0.42951 4.1
-0.42926 3.9
-0.42902 3.7
-0.42878 3.5
-0.42853 3.2
-0.42829 3.0
-0.42804 2.8
-0.4278 2.6
-0.42756 2.3
-0.42731 2.1
-0.42707 1.8
-0.42682 1.6
-0.42658 1.3
-0.42633 1.1
-0.42609 0.8
-0.42585 0.6
-0.4256 0.3
-0.42536 0.0
-0.42511 -0.2
-0.42487 -0.5
-0.42463 -0.7
-0.42438 -1.0
-0.42414 -1.2
-0.42389 -1.5
-0.42365 -1.7
-0.4234 -2.0
-0.42316 -2.2
-0.42292 -2.5
-0.42267 -2.7
-0.42243 -2.9
-0.42218 -3.2
-0.42194 -3.4
-0.4217 -3.6
-0.42145 -3.8
-0.42121 -4.0
-0.42096 -4.2
-0.42072 -4.4
-0.42048 -4.6
-0.42023 -4.8
-0.41999 -5.0
-0.41974 -5.1
-0.4195 -5.3
-0.41925 -5.5
-0.41901 -5.6
-0.41877 -5.7
