t strain*1e23
-0.21377 -20.8
-0.21352 -19.6
-0.21328 -18.4
-0.21304 -17.1
-0.21279 -15.8
-0.21255 -14.6
-0.2123 -13.3
-0.21206 -11.9
-0.21181 -10.6
-0.21157 -9.2
-0.21133 -7.9
-0.21108 -6.5
-0.21084 -5.1
-0.21059 -3.8
-0.21035 -2.4
-0.21011 -1.0
-0.20986 0.4
-0.20962 1.8
-0.20937 3.2
-0.20913 4.6
-0.20889 6.0
-0.20864 7.4
-0.2084 8.8
-0.20815 10.1
-0.20791 11.5
-0.20766 12.8
-0.20742 14.2
-0.20718 15.5
-0.20693 16.8
-0.20669 18.1
-0.20644 19.4
-0.2062 20.6
-0.20596 21.8
-0.20571 23.0
-0.20547 24.2
-0.20522 25.4
-0.20498 26.5
-0.20473 27.6
-0.20449 28.7
-0.20425 29.7
-0.204 30.7
-0.20376 31.7
-0.20351 32.6
-0.20327 33.5
-0.20303 34.4
-0.20278 35.2
-0.20254 36.0
-0.20229 36.8
-0.20205 37.5
-0.20181 38.2
-0.20156 38.8
-0.20132 39.4
-0.20107 39.9
-0.20083 40.4
-0.20058 40.9
-0.20034 41.3
-0.2001 41.6
-0.19985 41.9
-0.19961 42.2
-0.19936 42.4
-0.19912 42.6
-0.19888 42.7
-0.19863 42.8
-0.19839 42.8
-0.19814 42.8
-0.1979 42.7
-0.19765 42.6
-0.19741 42.4
-0.19717 42.2
-0.19692 42.0
-0.19668 41.6
-0.19643 41.3
-0.19619 40.9
-0.19595 40.4
-0.1957 39.9
-0.19546 39.4
-0.19521 38.8
-0.19497 38.1
-0.19473 37.5
-0.19448 36.7
-0.19424 36.0
-0.19399 35.2
-0.19375 34.3
-0.1935 33.4
-0.19326 32.5
-0.19302 31.5
-0.19277 30.5
-0.19253 29.4
-0.19228 28.4
-0.19204 27.3
-0.1918 26.1
-0.19155 24.9
-0.19131 23.7
-0.19106 22.5
-0.19082 21.2
-0.19057 19.9
-0.19033 18.6
-0.19009 17.3
-0.18984 15.9
-0.1896 14.5
-0.18935 13.1
-0.18911 11.7
-0.18887 10.3
-0.18862 8.9
-0.18838 7.4
-0.18813 5.9
-0.18789 4.5
-0.18764 3.0
-0.1874 1.5
-0.18716 0.0
-0.18691 -1.5
-0.18667 -3.0
-0.18642 -4.5
-0.18618 -6.0
-0.18594 -7.4
-0.18569 -8.9
-0.18545 -10.4
-0.1852 -11.8
-0.18496 -13.3
-0.18472 -14.7
-0.18447 -16.1
-0.18423 -17.5
-0.18398 -18.9
-0.18374 -20.2
-0.18349 -21.5
-0.18325 -22.8
-0.18301 -24.1
-0.18276 -25.4
-0.18252 -26.6
-0.18227 -27.8
-0.18203 -28.9
-0.18179 -30.1
-0.18154 -31.2
-0.1813 -32.2
-0.18105 -33.2
-0.18081 -34.2
-0.18056 -35.1
-0.18032 -36.0
-0.18008 -36.9
-0.17983 -37.7
-0.17959 -38.5
-0.17934 -39.2
-0.1791 -39.9
-0.17886 -40.5
-0.17861 -41.1
-0.17837 -41.6
-0.17812 -42.1
-0.17788 -42.5
-0.17764 -42.9
-0.17739 -43.2
-0.17715 -43.4
-0.1769 -43.7
-0.17666 -43.8
-0.17641 -43.9
-0.17617 -44.0
-0.17593 -44.0
-0.17568 -43.9
-0.17544 -43.8
-0.17519 -43.7
-0.17495 -43.5
-0.17471 -43.2
-0.17446 -42.9
-0.17422 -42.5
-0.17397 -42.1
-0.17373 -41.6
-0.17348 -41.0
-0.17324 -40.5
-0.173 -39.8
-0.17275 -39.1
-0.17251 -38.4
-0.17226 -37.6
-0.17202 -36.8
-0.17178 -35.9
-0.17153 -35.0
-0.17129 -34.0
-0.17104 -33.0
-0.1708 -31.9
-0.17056 -30.8
-0.17031 -29.7
-0.17007 -28.5
-0.16982 -27.3
-0.16958 -26.0
-0.16933 -24.8
-0.16909 -23.4
-0.16885 -22.1
-0.1686 -20.7
-0.16836 -19.3
-0.16811 -17.9
-0.16787 -16.4
-0.16763 -14.9
-0.16738 -13.4
-0.16714 -11.9
-0.16689 -10.4
-0.16665 -8.8
-0.1664 -7.3
-0.16616 -5.7
-0.16592 -4.1
-0.16567 -2.5
-0.16543 -0.9
-0.16518 0.7
-0.16494 2.3
-0.1647 3.9
-0.16445 5.5
-0.16421 7.0
-0.16396 8.6
-0.16372 10.2
-0.16348 11.8
-0.16323 13.3
-0.16299 14.9
-0.16274 16.4
-0.1625 17.9
-0.16225 19.3
-0.16201 20.8
-0.16177 22.2
-0.16152 23.6
-0.16128 25.0
-0.16103 26.3
-0.16079 27.6
-0.16055 28.9
-0.1603 30.2
-0.16006 31.4
-0.15981 32.5
-0.15957 33.6
-0.15932 34.7
-0.15908 35.7
-0.15884 36.7
-0.15859 37.7
-0.15835 38.5
-0.1581 39.4
-0.15786 40.2
-0.15762 40.9
-0.15737 41.6
-0.15713 42.2
-0.15688 42.8
-0.15664 43.3
-0.15639 43.8
-0.15615 44.2
-0.15591 44.5
-0.15566 44.8
-0.15542 45.0
-0.15517 45.2
-0.15493 45.3
-0.15469 45.3
-0.15444 45.3
-0.1542 45.2
-0.15395 45.1
-0.15371 44.9
-0.15347 44.6
-0.15322 44.3
-0.15298 43.9
-0.15273 43.5
-0.15249 43.0
-0.15224 42.4
-0.152 41.8
-0.15176 41.1
-0.15151 40.4
-0.15127 39.6
-0.15102 38.7
-0.15078 37.8
-0.15054 36.9
-0.15029 35.9
-0.15005 34.8
-0.1498 33.7
-0.14956 32.6
-0.14931 31.4
-0.14907 30.1
-0.14883 28.8
-0.14858 27.5
-0.14834 26.2
-0.14809 24.7
-0.14785 23.3
-0.14761 21.8
-0.14736 20.3
-0.14712 18.8
-0.14687 17.2
-0.14663 15.6
-0.14639 14.0
-0.14614 12.4
-0.1459 10.7
-0.14565 9.0
-0.14541 7.4
-0.14516 5.7
-0.14492 3.9
-0.14468 2.2
-0.14443 0.5
-0.14419 -1.2
-0.14394 -3.0
-0.1437 -4.7
-0.14346 -6.4
-0.14321 -8.1
-0.14297 -9.8
-0.14272 -11.5
-0.14248 -13.2
-0.14223 -14.9
-0.14199 -16.5
-0.14175 -18.1
-0.1415 -19.7
-0.14126 -21.3
-0.14101 -22.9
-0.14077 -24.4
-0.14053 -25.9
-0.14028 -27.3
-0.14004 -28.7
-0.13979 -30.1
-0.13955 -31.4
-0.13931 -32.7
-0.13906 -34.0
-0.13882 -35.2
-0.13857 -36.3
-0.13833 -37.4
-0.13808 -38.4
-0.13784 -39.4
-0.1376 -40.3
-0.13735 -41.2
-0.13711 -42.0
-0.13686 -42.8
-0.13662 -43.5
-0.13638 -44.1
-0.13613 -44.7
-0.13589 -45.2
-0.13564 -45.6
-0.1354 -46.0
-0.13515 -46.3
-0.13491 -46.5
-0.13467 -46.7
-0.13442 -46.8
-0.13418 -46.8
-0.13393 -46.8
-0.13369 -46.7
-0.13345 -46.5
-0.1332 -46.2
-0.13296 -45.9
-0.13271 -45.5
-0.13247 -45.1
-0.13223 -44.5
-0.13198 -44.0
-0.13174 -43.3
-0.13149 -42.6
-0.13125 -41.8
-0.131 -40.9
-0.13076 -40.0
-0.13052 -39.0
-0.13027 -38.0
-0.13003 -36.9
-0.12978 -35.7
-0.12954 -34.5
-0.1293 -33.3
-0.12905 -31.9
-0.12881 -30.6
-0.12856 -29.2
-0.12832 -27.7
-0.12807 -26.2
-0.12783 -24.6
-0.12759 -23.0
-0.12734 -21.4
-0.1271 -19.8
-0.12685 -18.1
-0.12661 -16.3
-0.12637 -14.6
-0.12612 -12.8
-0.12588 -11.0
-0.12563 -9.2
-0.12539 -7.3
-0.12514 -5.5
-0.1249 -3.6
-0.12466 -1.7
-0.12441 0.2
-0.12417 2.0
-0.12392 3.9
-0.12368 5.8
-0.12344 7.7
-0.12319 9.5
-0.12295 11.4
-0.1227 13.2
-0.12246 15.0
-0.12222 16.8
-0.12197 18.6
-0.12173 20.4
-0.12148 22.1
-0.12124 23.8
-0.12099 25.4
-0.12075 27.0
-0.12051 28.6
-0.12026 30.1
-0.12002 31.6
-0.11977 33.1
-0.11953 34.5
-0.11929 35.8
-0.11904 37.1
-0.1188 38.3
-0.11855 39.4
-0.11831 40.5
-0.11806 41.6
-0.11782 42.5
-0.11758 43.4
-0.11733 44.3
-0.11709 45.0
-0.11684 45.7
-0.1166 46.4
-0.11636 46.9
-0.11611 47.4
-0.11587 47.8
-0.11562 48.1
-0.11538 48.3
-0.11514 48.5
-0.11489 48.5
-0.11465 48.5
-0.1144 48.4
-0.11416 48.3
-0.11391 48.0
-0.11367 47.7
-0.11343 47.3
-0.11318 46.8
-0.11294 46.2
-0.11269 45.6
-0.11245 44.9
-0.11221 44.1
-0.11196 43.2
-0.11172 42.3
-0.11147 41.3
-0.11123 40.2
-0.11098 39.0
-0.11074 37.8
-0.1105 36.5
-0.11025 35.1
-0.11001 33.7
-0.10976 32.2
-0.10952 30.7
-0.10928 29.1
-0.10903 27.5
-0.10879 25.8
-0.10854 24.0
-0.1083 22.2
-0.10806 20.4
-0.10781 18.5
-0.10757 16.6
-0.10732 14.7
-0.10708 12.7
-0.10683 10.8
-0.10659 8.7
-0.10635 6.7
-0.1061 4.7
-0.10586 2.6
-0.10561 0.5
-0.10537 -1.5
-0.10513 -3.6
-0.10488 -5.7
-0.10464 -7.7
-0.10439 -9.8
-0.10415 -11.8
-0.1039 -13.8
-0.10366 -15.8
-0.10342 -17.8
-0.10317 -19.8
-0.10293 -21.7
-0.10268 -23.6
-0.10244 -25.4
-0.1022 -27.2
-0.10195 -29.0
-0.10171 -30.7
-0.10146 -32.4
-0.10122 -34.0
-0.10098 -35.5
-0.10073 -37.0
-0.10049 -38.4
-0.10024 -39.8
-0.1 -41.1
-0.09975 -42.3
-0.09951 -43.4
-0.09927 -44.5
-0.09902 -45.4
-0.09878 -46.3
-0.09853 -47.2
-0.09829 -47.9
-0.09805 -48.5
-0.0978 -49.1
-0.09756 -49.6
-0.09731 -49.9
-0.09707 -50.2
-0.09682 -50.4
-0.09658 -50.5
-0.09634 -50.5
-0.09609 -50.4
-0.09585 -50.3
-0.0956 -50.0
-0.09536 -49.6
-0.09512 -49.2
-0.09487 -48.6
-0.09463 -47.9
-0.09438 -47.2
-0.09414 -46.4
-0.09389 -45.4
-0.09365 -44.4
-0.09341 -43.3
-0.09316 -42.1
-0.09292 -40.9
-0.09267 -39.5
