t strain*1e23
-0.44532 -4.8
-0.44507 -4.6
-0.44483 -4.4
-0.44458 -4.1
-0.44434 -3.9
-0.4441 -3.7
-0.44385 -3.4
-0.44361 -3.2
-0.44336 -2.9
-0.44312 -2.7
-0.44287 -2.4
-0.44263 -2.2
-0.44239 -1.9
-0.44214 -1.6
-0.4419 -1.4
-0.44165 -1.1
-0.44141 -0.8
-0.44117 -0.5
-0.44092 -0.3
-0.44068 0.0
-0.44043 0.3
-0.44019 0.5
-0.43995 0.8
-0.4397 1.1
-0.43946 1.4
-0.43921 1.6
-0.43897 1.9
-0.43872 2.2
-0.43848 2.4
-0.43824 2.7
-0.43799 2.9
-0.43775 3.2
-0.4375 3.5
-0.43726 3.7
-0.43702 3.9
-0.43677 4.2
-0.43653 4.4
-0.43628 4.6
-0.43604 4.9
-0.43579 5.1
-0.43555 5.3
-0.43531 5.5
-0.43506 5.7
-0.43482 5.9
-0.43457 6.0
-0.43433 6.2
-0.43409 6.4
-0.43384 6.5
-0.4336 6.7
-0.43335 6.8
-0.43311 7.0
-0.43287 7.1
-0.43262 7.2
-0.43238 7.3
-0.43213 7.4
-0.43189 7.5
-0.43164 7.6
-0.4314 7.7
-0.43116 7.7
-0.43091 7.8
-0.43067 7.8
-0.43042 7.9
-0.43018 7.9
-0.42994 7.9
-0.42969 7.9
-0.42945 7.9
-0.4292 7.9
-0.42896 7.9
-0.42871 7.8
-0.42847 7.8
-0.42823 7.7
-0.42798 7.7
-0.42774 7.6
-0.42749 7.5
-0.42725 7.4
-0.42701 7.3
-0.42676 7.2
-0.42652 7.1
-0.42627 7.0
-0.42603 6.8
-0.42579 6.7
-0.42554 6.5
-0.4253 6.4
-0.42505 6.2
-0.42481 6.0
-0.42456 5.8
-0.42432 5.6
-0.42408 5.4
-0.42383 5.2
-0.42359 5.0
-0.42334 4.8
-0.4231 4.6
-0.42286 4.3
-0.42261 4.1
-0.42237 3.9
-0.42212 3.6
-0.42188 3.4
-0.42163 3.1
-0.42139 2.9
-0.42115 2.6
-0.4209 2.3
-0.42066 2.1
-0.42041 1.8
-0.42017 1.5
-0.41993 1.2
-0.41968 1.0
-0.41944 0.7
-0.41919 0.4
-0.41895 0.1
-0.4187 -0.2
-0.41846 -0.5
-0.41822 -0.7
-0.41797 -1.0
-0.41773 -1.3
-0.41748 -1.6
-0.41724 -1.8
-0.417 -2.1
-0.41675 -2.4
-0.41651 -2.7
-0.41626 -2.9
-0.41602 -3.2
-0.41578 -3.4
-0.41553 -3.7
-0.41529 -3.9
-0.41504 -4.2
-0.4148 -4.4
-0.41455 -4.7
-0.41431 -4.9
-0.41407 -5.1
-0.41382 -5.3
-0.41358 -5.5
-0.41333 -5.7
-0.41309 -5.9
-0.41285 -6.1
-0.4126 -6.3
-0.41236 -6.5
-0.41211 -6.6
-0.41187 -6.8
-0.41162 -6.9
-0.41138 -7.1
-0.41114 -7.2
-0.41089 -7.3
-0.41065 -7.4
-0.4104 -7.5
-0.41016 -7.6
-0.40992 -7.7
-0.40967 -7.8
-0.40943 -7.8
-0.40918 -7.9
-0.40894 -7.9
-0.4087 -8.0
-0.40845 -8.0
-0.40821 -8.0
-0.40796 -8.0
-0.40772 -8.0
-0.40747 -8.0
-0.40723 -7.9
-0.40699 -7.9
-0.40674 -7.8
-0.4065 -7.8
-0.40625 -7.7
-0.40601 -7.6
-0.40577 -7.5
-0.40552 -7.4
-0.40528 -7.3
-0.40503 -7.2
-0.40479 -7.1
-0.40454 -7.0
-0.4043 -6.8
-0.40406 -6.7
-0.40381 -6.5
-0.40357 -6.3
-0.40332 -6.1
-0.40308 -5.9
-0.40284 -5.8
-0.40259 -5.5
-0.40235 -5.3
-0.4021 -5.1
-0.40186 -4.9
-0.40162 -4.7
-0.40137 -4.4
-0.40113 -4.2
-0.40088 -3.9
-0.40064 -3.7
-0.40039 -3.4
-0.40015 -3.2
-0.39991 -2.9
-0.39966 -2.6
-0.39942 -2.3
-0.39917 -2.1
-0.39893 -1.8
-0.39869 -1.5
-0.39844 -1.2
-0.3982 -0.9
-0.39795 -0.6
-0.39771 -0.3
-0.39746 0.0
-0.39722 0.2
-0.39698 0.5
-0.39673 0.8
-0.39649 1.1
-0.39624 1.4
-0.396 1.7
-0.39576 2.0
-0.39551 2.2
-0.39527 2.5
-0.39502 2.8
-0.39478 3.1
-0.39454 3.3
-0.39429 3.6
-0.39405 3.9
-0.3938 4.1
-0.39356 4.4
-0.39331 4.6
-0.39307 4.8
-0.39283 5.1
-0.39258 5.3
-0.39234 5.5
-0.39209 5.7
-0.39185 5.9
-0.39161 6.1
-0.39136 6.3
-0.39112 6.5
-0.39087 6.7
-0.39063 6.8
-0.39038 7.0
-0.39014 7.1
-0.3899 7.3
-0.38965 7.4
-0.38941 7.5
-0.38916 7.6
-0.38892 7.7
-0.38868 7.8
-0.38843 7.9
-0.38819 7.9
-0.38794 8.0
-0.3877 8.0
-0.38745 8.1
-0.38721 8.1
-0.38697 8.1
-0.38672 8.1
-0.38648 8.1
-0.38623 8.1
-0.38599 8.0
-0.38575 8.0
-0.3855 7.9
-0.38526 7.9
-0.38501 7.8
-0.38477 7.7
-0.38453 7.6
-0.38428 7.5
-0.38404 7.4
-0.38379 7.3
-0.38355 7.1
-0.3833 7.0
-0.38306 6.9
-0.38282 6.7
-0.38257 6.5
-0.38233 6.3
-0.38208 6.1
-0.38184 6.0
-0.3816 5.7
-0.38135 5.5
-0.38111 5.3
-0.38086 5.1
-0.38062 4.8
-0.38037 4.6
-0.38013 4.4
-0.37989 4.1
-0.37964 3.8
-0.3794 3.6
-0.37915 3.3
-0.37891 3.0
-0.37867 2.8
-0.37842 2.5
-0.37818 2.2
-0.37793 1.9
-0.37769 1.6
-0.37745 1.3
-0.3772 1.0
-0.37696 0.7
-0.37671 0.4
-0.37647 0.1
-0.37622 -0.2
-0.37598 -0.5
-0.37574 -0.8
-0.37549 -1.1
-0.37525 -1.4
-0.375 -1.7
-0.37476 -2.0
-0.37452 -2.2
-0.37427 -2.5
-0.37403 -2.8
-0.37378 -3.1
-0.37354 -3.4
-0.37329 -3.6
-0.37305 -3.9
-0.37281 -4.2
-0.37256 -4.4
-0.37232 -4.7
-0.37207 -4.9
-0.37183 -5.2
-0.37159 -5.4
-0.37134 -5.6
-0.3711 -5.8
-0.37085 -6.0
-0.37061 -6.2
-0.37037 -6.4
-0.37012 -6.6
-0.36988 -6.8
-0.36963 -7.0
-0.36939 -7.1
-0.36914 -7.3
-0.3689 -7.4
-0.36866 -7.5
-0.36841 -7.6
-0.36817 -7.7
-0.36792 -7.8
-0.36768 -7.9
-0.36744 -8.0
-0.36719 -8.1
-0.36695 -8.1
-0.3667 -8.1
-0.36646 -8.2
-0.36621 -8.2
-0.36597 -8.2
-0.36573 -8.2
-0.36548 -8.2
-0.36524 -8.1
-0.36499 -8.1
-0.36475 -8.1
-0.36451 -8.0
-0.36426 -7.9
-0.36402 -7.8
-0.36377 -7.7
-0.36353 -7.6
-0.36329 -7.5
-0.36304 -7.4
-0.3628 -7.3
-0.36255 -7.1
-0.36231 -7.0
-0.36206 -6.8
-0.36182 -6.6
-0.36158 -6.4
-0.36133 -6.2
-0.36109 -6.0
-0.36084 -5.8
-0.3606 -5.6
-0.36036 -5.4
-0.36011 -5.1
-0.35987 -4.9
-0.35962 -4.6
-0.35938 -4.4
-0.35913 -4.1
-0.35889 -3.9
-0.35865 -3.6
-0.3584 -3.3
-0.35816 -3.0
-0.35791 -2.7
-0.35767 -2.4
-0.35743 -2.1
-0.35718 -1.8
-0.35694 -1.5
-0.35669 -1.2
-0.35645 -0.9
-0.3562 -0.6
-0.35596 -0.3
-0.35572 0.0
-0.35547 0.3
-0.35523 0.6
-0.35498 0.9
-0.35474 1.2
-0.3545 1.5
-0.35425 1.8
-0.35401 2.1
-0.35376 2.4
-0.35352 2.7
-0.35328 3.0
-0.35303 3.3
-0.35279 3.6
-0.35254 3.9
-0.3523 4.1
-0.35205 4.4
-0.35181 4.7
-0.35157 4.9
-0.35132 5.2
-0.35108 5.4
-0.35083 5.6
-0.35059 5.9
-0.35035 6.1
-0.3501 6.3
