t strain*1e23
-2.07006 -3.6
-2.06982 -3.6
-2.06958 -3.5
-2.06933 -3.5
-2.06909 -3.5
-2.06884 -3.4
-2.0686 -3.4
-2.06836 -3.3
-2.06811 -3.2
-2.06787 -3.2
-2.06762 -3.1
-2.06738 -3.0
-2.06713 -3.0
-2.06689 -2.9
-2.06665 -2.8
-2.0664 -2.7
-2.06616 -2.6
-2.06591 -2.5
-2.06567 -2.4
-2.06543 -2.3
-2.06518 -2.2
-2.06494 -2.1
-2.06469 -1.9
-2.06445 -1.8
-2.06421 -1.7
-2.06396 -1.6
-2.06372 -1.4
-2.06347 -1.3
-2.06323 -1.2
-2.06298 -1.1
-2.06274 -0.9
-2.0625 -0.8
-2.06225 -0.6
-2.06201 -0.5
-2.06176 -0.4
-2.06152 -0.2
-2.06128 0.0
-2.06103 0.0
-2.06079 0.2
-2.06054 0.3
-2.0603 0.5
-2.06005 0.6
-2.05981 0.8
-2.05957 0.9
-2.05932 1.0
-2.05908 1.2
-2.05883 1.3
-2.05859 1.4
-2.05835 1.5
-2.0581 1.7
-2.05786 1.8
-2.05761 1.9
-2.05737 2.0
-2.05713 2.2
-2.05688 2.3
-2.05664 2.4
-2.05639 2.5
-2.05615 2.6
-2.0559 2.7
-2.05566 2.8
-2.05542 2.9
-2.05517 2.9
-2.05493 3.0
-2.05468 3.1
-2.05444 3.2
-2.0542 3.2
-2.05395 3.3
-2.05371 3.4
-2.05346 3.4
-2.05322 3.5
-2.05297 3.5
-2.05273 3.5
-2.05249 3.6
-2.05224 3.6
-2.052 3.6
-2.05175 3.6
-2.05151 3.7
-2.05127 3.7
-2.05102 3.7
-2.05078 3.6
-2.05053 3.6
-2.05029 3.6
-2.05005 3.6
-2.0498 3.6
-2.04956 3.5
-2.04931 3.5
-2.04907 3.5
-2.04882 3.4
-2.04858 3.4
-2.04834 3.3
-2.04809 3.2
-2.04785 3.2
-2.0476 3.1
-2.04736 3.0
-2.04712 2.9
-2.04687 2.9
-2.04663 2.8
-2.04638 2.7
-2.04614 2.6
-2.04589 2.5
-2.04565 2.4
-2.04541 2.3
-2.04516 2.1
-2.04492 2.0
-2.04467 1.9
-2.04443 1.8
-2.04419 1.7
-2.04394 1.5
-2.0437 1.4
-2.04345 1.3
-2.04321 1.1
-2.04296 1.0
-2.04272 0.9
-2.04248 0.7
-2.04223 0.6
-2.04199 0.5
-2.04174 0.3
-2.0415 0.2
-2.04126 0.0
-2.04101 -0.1
-2.04077 -0.2
-2.04052 -0.4
-2.04028 -0.5
-2.04004 -0.7
-2.03979 -0.8
-2.03955 -0.9
-2.0393 -1.1
-2.03906 -1.2
-2.03881 -1.3
-2.03857 -1.5
-2.03833 -1.6
-2.03808 -1.7
-2.03784 -1.9
-2.03759 -2.0
-2.03735 -2.1
-2.03711 -2.2
-2.03686 -2.3
-2.03662 -2.4
-2.03637 -2.5
-2.03613 -2.6
-2.03588 -2.7
-2.03564 -2.8
-2.0354 -2.9
-2.03515 -3.0
-2.03491 -3.1
-2.03466 -3.1
-2.03442 -3.2
-2.03418 -3.3
-2.03393 -3.3
-2.03369 -3.4
-2.03344 -3.4
-2.0332 -3.5
-2.03296 -3.5
-2.03271 -3.6
-2.03247 -3.6
-2.03222 -3.6
-2.03198 -3.6
-2.03173 -3.7
-2.03149 -3.7
-2.03125 -3.7
-2.031 -3.7
-2.03076 -3.7
-2.03051 -3.6
-2.03027 -3.6
-2.03003 -3.6
-2.02978 -3.6
-2.02954 -3.5
-2.02929 -3.5
-2.02905 -3.4
