t strain*1e23
-0.52168 -7.7
-0.52144 -7.6
-0.52119 -7.5
-0.52095 -7.4
-0.52071 -7.3
-0.52046 -7.2
-0.52022 -7.0
-0.51997 -6.9
-0.51973 -6.7
-0.51949 -6.6
-0.51924 -6.4
-0.519 -6.2
-0.51875 -6.0
-0.51851 -5.8
-0.51826 -5.6
-0.51802 -5.4
-0.51778 -5.2
-0.51753 -5.0
-0.51729 -4.7
-0.51704 -4.5
-0.5168 -4.2
-0.51656 -4.0
-0.51631 -3.7
-0.51607 -3.4
-0.51582 -3.1
-0.51558 -2.9
-0.51534 -2.6
-0.51509 -2.3
-0.51485 -2.0
-0.5146 -1.7
-0.51436 -1.4
-0.51411 -1.1
-0.51387 -0.8
-0.51363 -0.5
-0.51338 -0.2
-0.51314 0.1
-0.51289 0.4
-0.51265 0.7
-0.51241 1.0
-0.51216 1.3
-0.51192 1.6
-0.51167 1.9
-0.51143 2.2
-0.51118 2.5
-0.51094 2.8
-0.5107 3.1
-0.51045 3.4
-0.51021 3.6
-0.50996 3.9
-0.50972 4.2
-0.50948 4.4
-0.50923 4.7
-0.50899 4.9
-0.50874 5.2
-0.5085 5.4
-0.50826 5.6
-0.50801 5.8
-0.50777 6.0
-0.50752 6.2
-0.50728 6.4
-0.50703 6.6
-0.50679 6.8
-0.50655 6.9
-0.5063 7.1
-0.50606 7.2
-0.50581 7.3
-0.50557 7.4
-0.50533 7.5
-0.50508 7.6
-0.50484 7.7
-0.50459 7.8
-0.50435 7.8
-0.5041 7.9
-0.50386 7.9
-0.50362 7.9
-0.50337 7.9
-0.50313 7.9
-0.50288 7.9
-0.50264 7.9
-0.5024 7.9
-0.50215 7.8
-0.50191 7.7
-0.50166 7.7
-0.50142 7.6
-0.50117 7.5
-0.50093 7.4
-0.50069 7.3
-0.50044 7.1
-0.5002 7.0
-0.49995 6.8
-0.49971 6.7
-0.49947 6.5
-0.49922 6.3
-0.49898 6.1
-0.49873 5.9
-0.49849 5.7
-0.49825 5.5
-0.498 5.3
-0.49776 5.0
-0.49751 4.8
-0.49727 4.5
-0.49702 4.3
-0.49678 4.0
-0.49654 3.7
-0.49629 3.5
-0.49605 3.2
-0.4958 2.9
-0.49556 2.6
-0.49532 2.3
-0.49507 2.0
-0.49483 1.7
-0.49458 1.4
-0.49434 1.1
-0.49409 0.8
-0.49385 0.5
-0.49361 0.2
-0.49336 -0.1
-0.49312 -0.5
-0.49287 -0.8
-0.49263 -1.1
-0.49239 -1.4
-0.49214 -1.7
-0.4919 -2.0
-0.49165 -2.3
-0.49141 -2.6
-0.49117 -2.9
-0.49092 -3.2
-0.49068 -3.5
-0.49043 -3.7
-0.49019 -4.0
-0.48994 -4.3
-0.4897 -4.5
-0.48946 -4.8
-0.48921 -5.1
-0.48897 -5.3
-0.48872 -5.5
-0.48848 -5.7
-0.48824 -6.0
-0.48799 -6.2
-0.48775 -6.4
-0.4875 -6.5
-0.48726 -6.7
-0.48701 -6.9
-0.48677 -7.0
-0.48653 -7.2
-0.48628 -7.3
-0.48604 -7.4
-0.48579 -7.6
-0.48555 -7.7
-0.48531 -7.7
-0.48506 -7.8
-0.48482 -7.9
-0.48457 -7.9
-0.48433 -8.0
-0.48409 -8.0
-0.48384 -8.0
-0.4836 -8.0
-0.48335 -8.0
-0.48311 -8.0
-0.48286 -7.9
-0.48262 -7.9
-0.48238 -7.8
-0.48213 -7.8
-0.48189 -7.7
-0.48164 -7.6
-0.4814 -7.5
-0.48116 -7.4
-0.48091 -7.2
-0.48067 -7.1
-0.48042 -6.9
-0.48018 -6.8
-0.47993 -6.6
-0.47969 -6.4
-0.47945 -6.2
-0.4792 -6.0
-0.47896 -5.8
-0.47871 -5.6
-0.47847 -5.3
-0.47823 -5.1
-0.47798 -4.8
-0.47774 -4.6
-0.47749 -4.3
-0.47725 -4.1
-0.47701 -3.8
-0.47676 -3.5
-0.47652 -3.2
-0.47627 -2.9
-0.47603 -2.6
-0.47578 -2.3
-0.47554 -2.0
-0.4753 -1.7
-0.47505 -1.4
-0.47481 -1.1
-0.47456 -0.8
-0.47432 -0.4
-0.47408 -0.1
-0.47383 0.2
-0.47359 0.5
-0.47334 0.8
-0.4731 1.2
-0.47285 1.5
-0.47261 1.8
-0.47237 2.1
-0.47212 2.4
-0.47188 2.7
-0.47163 3.0
-0.47139 3.3
-0.47115 3.6
-0.4709 3.9
-0.47066 4.1
-0.47041 4.4
-0.47017 4.7
-0.46992 4.9
-0.46968 5.2
-0.46944 5.4
