t strain*1e23
-0.32182 4.8
-0.32157 5.1
-0.32133 5.3
-0.32108 5.5
-0.32084 5.7
-0.32059 5.9
-0.32035 6.1
-0.32011 6.3
-0.31986 6.5
-0.31962 6.7
-0.31937 6.9
-0.31913 7.0
-0.31889 7.2
-0.31864 7.3
-0.3184 7.5
-0.31815 7.6
-0.31791 7.7
-0.31767 7.8
-0.31742 7.9
-0.31718 8.0
-0.31693 8.1
-0.31669 8.2
-0.31644 8.3
-0.3162 8.3
-0.31596 8.4
-0.31571 8.4
-0.31547 8.4
-0.31522 8.5
-0.31498 8.5
-0.31474 8.5
-0.31449 8.5
-0.31425 8.4
-0.314 8.4
-0.31376 8.4
-0.31351 8.3
-0.31327 8.2
-0.31303 8.2
-0.31278 8.1
-0.31254 8.0
-0.31229 7.9
-0.31205 7.8
-0.31181 7.7
-0.31156 7.6
-0.31132 7.4
-0.31107 7.3
-0.31083 7.1
-0.31059 7.0
-0.31034 6.8
-0.3101 6.6
-0.30985 6.4
-0.30961 6.2
-0.30936 6.0
-0.30912 5.8
-0.30888 5.6
-0.30863 5.4
-0.30839 5.2
-0.30814 4.9
-0.3079 4.7
-0.30766 4.4
-0.30741 4.2
-0.30717 3.9
-0.30692 3.7
-0.30668 3.4
-0.30643 3.1
-0.30619 2.9
-0.30595 2.6
-0.3057 2.3
-0.30546 2.0
-0.30521 1.7
-0.30497 1.4
-0.30473 1.1
-0.30448 0.9
-0.30424 0.6
-0.30399 0.3
-0.30375 0.0
-0.3035 -0.3
-0.30326 -0.6
-0.30302 -0.9
-0.30277 -1.2
-0.30253 -1.5
-0.30228 -1.8
-0.30204 -2.1
-0.3018 -2.4
-0.30155 -2.7
-0.30131 -2.9
-0.30106 -3.2
-0.30082 -3.5
-0.30058 -3.8
-0.30033 -4.0
-0.30009 -4.3
-0.29984 -4.5
-0.2996 -4.8
-0.29935 -5.0
-0.29911 -5.3
-0.29887 -5.5
-0.29862 -5.7
-0.29838 -5.9
-0.29813 -6.2
-0.29789 -6.4
-0.29765 -6.6
-0.2974 -6.8
-0.29716 -6.9
-0.29691 -7.1
-0.29667 -7.3
-0.29642 -7.4
-0.29618 -7.6
-0.29594 -7.7
-0.29569 -7.8
-0.29545 -8.0
-0.2952 -8.1
-0.29496 -8.2
-0.29472 -8.3
-0.29447 -8.3
-0.29423 -8.4
-0.29398 -8.5
-0.29374 -8.5
-0.2935 -8.6
-0.29325 -8.6
-0.29301 -8.6
-0.29276 -8.6
-0.29252 -8.6
-0.29227 -8.6
-0.29203 -8.6
-0.29179 -8.5
-0.29154 -8.5
-0.2913 -8.4
-0.29105 -8.4
-0.29081 -8.3
-0.29057 -8.2
-0.29032 -8.1
-0.29008 -8.0
-0.28983 -7.9
-0.28959 -7.8
-0.28934 -7.6
-0.2891 -7.5
-0.28886 -7.3
-0.28861 -7.1
-0.28837 -7.0
-0.28812 -6.8
-0.28788 -6.6
-0.28764 -6.4
-0.28739 -6.2
-0.28715 -6.0
-0.2869 -5.8
-0.28666 -5.5
-0.28642 -5.3
-0.28617 -5.0
-0.28593 -4.8
-0.28568 -4.5
-0.28544 -4.3
-0.28519 -4.0
-0.28495 -3.7
-0.28471 -3.5
-0.28446 -3.2
-0.28422 -2.9
-0.28397 -2.6
-0.28373 -2.3
-0.28349 -2.0
-0.28324 -1.7
-0.283 -1.4
-0.28275 -1.1
-0.28251 -0.8
-0.28226 -0.5
-0.28202 -0.2
-0.28178 0.1
-0.28153 0.4
-0.28129 0.7
-0.28104 1.0
-0.2808 1.4
-0.28056 1.7
-0.28031 2.0
-0.28007 2.3
-0.27982 2.6
-0.27958 2.9
-0.27934 3.1
-0.27909 3.4
-0.27885 3.7
-0.2786 4.0
-0.27836 4.3
-0.27811 4.5
-0.27787 4.8
-0.27763 5.1
-0.27738 5.3
-0.27714 5.6
-0.27689 5.8
-0.27665 6.0
-0.27641 6.2
-0.27616 6.5
-0.27592 6.7
-0.27567 6.9
-0.27543 7.1
-0.27518 7.2
-0.27494 7.4
-0.2747 7.6
-0.27445 7.7
-0.27421 7.9
-0.27396 8.0
-0.27372 8.1
-0.27348 8.2
-0.27323 8.3
-0.27299 8.4
-0.27274 8.5
-0.2725 8.6
-0.27225 8.6
-0.27201 8.7
-0.27177 8.7
-0.27152 8.7
-0.27128 8.8
-0.27103 8.8
-0.27079 8.7
-0.27055 8.7
-0.2703 8.7
-0.27006 8.7
-0.26981 8.6
-0.26957 8.5
-0.26933 8.5
-0.26908 8.4
-0.26884 8.3
-0.26859 8.2
-0.26835 8.0
-0.2681 7.9
-0.26786 7.8
-0.26762 7.6
-0.26737 7.5
-0.26713 7.3
-0.26688 7.1
-0.26664 6.9
-0.2664 6.7
-0.26615 6.5
-0.26591 6.3
-0.26566 6.1
-0.26542 5.8
-0.26517 5.6
-0.26493 5.4
-0.26469 5.1
-0.26444 4.8
-0.2642 4.6
-0.26395 4.3
-0.26371 4.0
-0.26347 3.7
-0.26322 3.4
-0.26298 3.1
-0.26273 2.8
-0.26249 2.5
-0.26225 2.2
-0.262 1.9
-0.26176 1.6
-0.26151 1.3
-0.26127 1.0
-0.26102 0.6
-0.26078 0.3
-0.26054 0.0
-0.26029 -0.3
-0.26005 -0.6
-0.2598 -1.0
