t strain*1e23
-3.90514 -2.0
-3.9049 -2.1
-3.90465 -2.1
-3.90441 -2.2
-3.90416 -2.3
-3.90392 -2.3
-3.90368 -2.4
-3.90343 -2.4
-3.90319 -2.5
-3.90294 -2.5
-3.9027 -2.5
-3.90245 -2.6
-3.90221 -2.6
-3.90197 -2.6
-3.90172 -2.6
-3.90148 -2.7
-3.90123 -2.7
-3.90099 -2.7
-3.90075 -2.7
-3.9005 -2.7
-3.90026 -2.7
-3.90001 -2.7
-3.89977 -2.7
-3.89952 -2.7
-3.89928 -2.6
-3.89904 -2.6
-3.89879 -2.6
-3.89855 -2.6
-3.8983 -2.5
-3.89806 -2.5
-3.89782 -2.4
-3.89757 -2.4
-3.89733 -2.3
-3.89708 -2.3
-3.89684 -2.2
-3.8966 -2.2
-3.89635 -2.1
-3.89611 -2.1
-3.89586 -2.0
-3.89562 -1.9
-3.89537 -1.8
-3.89513 -1.8
-3.89489 -1.7
-3.89464 -1.6
-3.8944 -1.5
-3.89415 -1.4
-3.89391 -1.3
-3.89367 -1.3
-3.89342 -1.2
-3.89318 -1.1
-3.89293 -1.0
-3.89269 -0.9
-3.89244 -0.8
-3.8922 -0.7
-3.89196 -0.6
-3.89171 -0.5
-3.89147 -0.4
-3.89122 -0.3
-3.89098 -0.2
-3.89074 0.0
-3.89049 0.0
-3.89025 0.1
-3.89 0.3
-3.88976 0.4
-3.88951 0.5
-3.88927 0.6
-3.88903 0.7
-3.88878 0.8
-3.88854 0.9
-3.88829 1.0
-3.88805 1.1
-3.88781 1.1
-3.88756 1.2
-3.88732 1.3
-3.88707 1.4
-3.88683 1.5
-3.88659 1.6
-3.88634 1.7
-3.8861 1.8
-3.88585 1.8
-3.88561 1.9
-3.88536 2.0
-3.88512 2.0
-3.88488 2.1
-3.88463 2.2
-3.88439 2.2
-3.88414 2.3
-3.8839 2.3
-3.88366 2.4
-3.88341 2.4
-3.88317 2.5
-3.88292 2.5
-3.88268 2.6
-3.88243 2.6
-3.88219 2.6
-3.88195 2.6
-3.8817 2.7
-3.88146 2.7
-3.88121 2.7
-3.88097 2.7
-3.88073 2.7
-3.88048 2.7
-3.88024 2.7
-3.87999 2.7
-3.87975 2.7
-3.87951 2.6
-3.87926 2.6
-3.87902 2.6
-3.87877 2.6
-3.87853 2.5
-3.87828 2.5
-3.87804 2.5
-3.8778 2.4
-3.87755 2.4
-3.87731 2.3
-3.87706 2.3
-3.87682 2.2
-3.87658 2.2
-3.87633 2.1
-3.87609 2.0
-3.87584 2.0
-3.8756 1.9
-3.87535 1.8
-3.87511 1.7
-3.87487 1.6
-3.87462 1.6
-3.87438 1.5
-3.87413 1.4
-3.87389 1.3
-3.87365 1.2
-3.8734 1.1
-3.87316 1.0
-3.87291 0.9
-3.87267 0.8
-3.87243 0.7
-3.87218 0.6
-3.87194 0.5
-3.87169 0.4
-3.87145 0.3
-3.8712 0.2
-3.87096 0.1
-3.87072 0.0
-3.87047 0.0
-3.87023 -0.2
-3.86998 -0.3
-3.86974 -0.4
-3.8695 -0.5
-3.86925 -0.6
-3.86901 -0.7
-3.86876 -0.8
-3.86852 -0.9
-3.86827 -1.0
-3.86803 -1.1
-3.86779 -1.2
-3.86754 -1.3
-3.8673 -1.4
-3.86705 -1.5
-3.86681 -1.6
-3.86657 -1.6
-3.86632 -1.7
-3.86608 -1.8
-3.86583 -1.9
-3.86559 -1.9
-3.86535 -2.0
-3.8651 -2.1
-3.86486 -2.2
-3.86461 -2.2
-3.86437 -2.3
-3.86412 -2.3
-3.86388 -2.4
-3.86364 -2.4
-3.86339 -2.5
-3.86315 -2.5
-3.8629 -2.5
-3.86266 -2.6
-3.86242 -2.6
-3.86217 -2.6
-3.86193 -2.6
-3.86168 -2.7
-3.86144 -2.7
-3.86119 -2.7
-3.86095 -2.7
-3.86071 -2.7
-3.86046 -2.7
-3.86022 -2.7
-3.85997 -2.7
-3.85973 -2.7
-3.85949 -2.6
-3.85924 -2.6
-3.859 -2.6
-3.85875 -2.6
-3.85851 -2.5
-3.85826 -2.5
-3.85802 -2.4
-3.85778 -2.4
-3.85753 -2.3
-3.85729 -2.3
-3.85704 -2.2
-3.8568 -2.2
-3.85656 -2.1
-3.85631 -2.0
-3.85607 -2.0
-3.85582 -1.9
-3.85558 -1.8
-3.85534 -1.8
-3.85509 -1.7
-3.85485 -1.6
-3.8546 -1.5
-3.85436 -1.4
-3.85411 -1.3
-3.85387 -1.2
-3.85363 -1.1
-3.85338 -1.1
-3.85314 -1.0
-3.85289 -0.9
-3.85265 -0.8
-3.85241 -0.7
-3.85216 -0.6
-3.85192 -0.5
-3.85167 -0.3
-3.85143 -0.2
-3.85118 -0.1
-3.85094 0.0
-3.8507 0.0
-3.85045 0.2
-3.85021 0.3
-3.84996 0.4
-3.84972 0.5
-3.84948 0.6
-3.84923 0.7
-3.84899 0.8
-3.84874 0.9
-3.8485 1.0
-3.84826 1.1
-3.84801 1.2
-3.84777 1.3
-3.84752 1.4
-3.84728 1.4
-3.84703 1.5
-3.84679 1.6
-3.84655 1.7
-3.8463 1.8
-3.84606 1.9
-3.84581 1.9
-3.84557 2.0
-3.84533 2.1
-3.84508 2.1
-3.84484 2.2
-3.84459 2.3
-3.84435 2.3
-3.8441 2.4
-3.84386 2.4
-3.84362 2.5
-3.84337 2.5
-3.84313 2.5
-3.84288 2.6
-3.84264 2.6
-3.8424 2.6
-3.84215 2.6
-3.84191 2.7
-3.84166 2.7
-3.84142 2.7
-3.84118 2.7
-3.84093 2.7
-3.84069 2.7
-3.84044 2.7
-3.8402 2.7
-3.83995 2.7
-3.83971 2.6
-3.83947 2.6
-3.83922 2.6
-3.83898 2.6
-3.83873 2.5
-3.83849 2.5
-3.83825 2.5
-3.838 2.4
-3.83776 2.4
-3.83751 2.3
-3.83727 2.3
-3.83702 2.2
-3.83678 2.1
-3.83654 2.1
-3.83629 2.0
-3.83605 1.9
-3.8358 1.9
-3.83556 1.8
-3.83532 1.7
-3.83507 1.6
-3.83483 1.5
-3.83458 1.4
-3.83434 1.3
-3.8341 1.3
-3.83385 1.2
-3.83361 1.1
-3.83336 1.0
-3.83312 0.9
-3.83287 0.8
-3.83263 0.7
-3.83239 0.6
-3.83214 0.5
-3.8319 0.4
-3.83165 0.3
-3.83141 0.2
-3.83117 0.0
-3.83092 0.0
-3.83068 -0.2
-3.83043 -0.3
-3.83019 -0.4
-3.82994 -0.5
-3.8297 -0.6
-3.82946 -0.7
-3.82921 -0.8
-3.82897 -0.9
-3.82872 -1.0
-3.82848 -1.1
-3.82824 -1.2
-3.82799 -1.3
