t strain*1e23
-0.58186 -3.5
-0.58162 -3.5
-0.58138 -3.4
-0.58113 -3.4
-0.58089 -3.3
-0.58064 -3.3
-0.5804 -3.2
-0.58015 -3.2
-0.57991 -3.1
-0.57967 -3.0
-0.57942 -2.9
-0.57918 -2.9
-0.57893 -2.8
-0.57869 -2.7
-0.57845 -2.6
-0.5782 -2.5
-0.57796 -2.4
-0.57771 -2.3
-0.57747 -2.2
-0.57722 -2.0
-0.57698 -1.9
-0.57674 -1.8
-0.57649 -1.7
-0.57625 -1.6
-0.576 -1.4
-0.57576 -1.3
-0.57552 -1.2
-0.57527 -1.0
-0.57503 -0.9
-0.57478 -0.8
-0.57454 -0.6
-0.5743 -0.5
-0.57405 -0.4
-0.57381 -0.2
-0.57356 0.0
-0.57332 0.0
-0.57307 0.2
-0.57283 0.4
-0.57259 0.5
-0.57234 0.6
-0.5721 0.8
-0.57185 0.9
-0.57161 1.0
-0.57137 1.2
-0.57112 1.3
-0.57088 1.4
-0.57063 1.6
-0.57039 1.7
-0.57014 1.8
-0.5699 1.9
-0.56966 2.1
-0.56941 2.2
-0.56917 2.3
-0.56892 2.4
-0.56868 2.5
-0.56844 2.6
-0.56819 2.7
-0.56795 2.8
-0.5677 2.9
-0.56746 3.0
-0.56721 3.0
-0.56697 3.1
-0.56673 3.2
-0.56648 3.3
-0.56624 3.3
-0.56599 3.4
-0.56575 3.4
-0.56551 3.5
-0.56526 3.5
-0.56502 3.6
-0.56477 3.6
-0.56453 3.6
-0.56429 3.6
-0.56404 3.6
-0.5638 3.7
-0.56355 3.7
-0.56331 3.7
-0.56306 3.6
-0.56282 3.6
-0.56258 3.6
-0.56233 3.6
-0.56209 3.6
-0.56184 3.5
-0.5616 3.5
-0.56136 3.4
-0.56111 3.4
-0.56087 3.3
-0.56062 3.3
-0.56038 3.2
-0.56013 3.1
-0.55989 3.1
-0.55965 3.0
-0.5594 2.9
-0.55916 2.8
-0.55891 2.7
-0.55867 2.6
-0.55843 2.5
-0.55818 2.4
-0.55794 2.3
-0.55769 2.2
-0.55745 2.1
-0.55721 2.0
-0.55696 1.8
-0.55672 1.7
-0.55647 1.6
-0.55623 1.5
-0.55598 1.3
-0.55574 1.2
-0.5555 1.1
-0.55525 0.9
-0.55501 0.8
-0.55476 0.6
-0.55452 0.5
-0.55428 0.4
-0.55403 0.2
-0.55379 0.0
-0.55354 0.0
-0.5533 -0.2
-0.55305 -0.4
-0.55281 -0.5
-0.55257 -0.6
-0.55232 -0.8
-0.55208 -0.9
-0.55183 -1.1
-0.55159 -1.2
-0.55135 -1.3
-0.5511 -1.5
-0.55086 -1.6
-0.55061 -1.7
-0.55037 -1.8
-0.55013 -2.0
-0.54988 -2.1
-0.54964 -2.2
-0.54939 -2.3
-0.54915 -2.4
-0.5489 -2.5
-0.54866 -2.6
-0.54842 -2.7
-0.54817 -2.8
-0.54793 -2.9
-0.54768 -3.0
-0.54744 -3.1
-0.5472 -3.2
-0.54695 -3.2
-0.54671 -3.3
-0.54646 -3.4
-0.54622 -3.4
-0.54597 -3.5
-0.54573 -3.5
-0.54549 -3.6
-0.54524 -3.6
-0.545 -3.6
-0.54475 -3.6
-0.54451 -3.7
-0.54427 -3.7
-0.54402 -3.7
-0.54378 -3.7
-0.54353 -3.7
-0.54329 -3.7
-0.54305 -3.7
-0.5428 -3.6
-0.54256 -3.6
-0.54231 -3.6
-0.54207 -3.5
-0.54182 -3.5
-0.54158 -3.4
-0.54134 -3.4
-0.54109 -3.3
-0.54085 -3.3
-0.5406 -3.2
-0.54036 -3.1
-0.54012 -3.0
-0.53987 -3.0
-0.53963 -2.9
-0.53938 -2.8
-0.53914 -2.7
-0.53889 -2.6
-0.53865 -2.5
-0.53841 -2.4
-0.53816 -2.3
-0.53792 -2.1
-0.53767 -2.0
-0.53743 -1.9
-0.53719 -1.8
-0.53694 -1.6
-0.5367 -1.5
-0.53645 -1.4
-0.53621 -1.2
-0.53596 -1.1
-0.53572 -1.0
-0.53548 -0.8
-0.53523 -0.7
-0.53499 -0.5
-0.53474 -0.4
-0.5345 -0.2
-0.53426 0.0
-0.53401 0.0
-0.53377 0.2
-0.53352 0.3
-0.53328 0.5
-0.53304 0.6
-0.53279 0.8
-0.53255 0.9
-0.5323 1.1
-0.53206 1.2
-0.53181 1.3
-0.53157 1.5
-0.53133 1.6
-0.53108 1.7
-0.53084 1.9
-0.53059 2.0
-0.53035 2.1
-0.53011 2.2
-0.52986 2.3
-0.52962 2.5
-0.52937 2.6
-0.52913 2.7
-0.52888 2.8
-0.52864 2.9
-0.5284 3.0
-0.52815 3.0
-0.52791 3.1
-0.52766 3.2
-0.52742 3.3
-0.52718 3.3
-0.52693 3.4
-0.52669 3.5
-0.52644 3.5
-0.5262 3.6
-0.52596 3.6
-0.52571 3.6
-0.52547 3.7
-0.52522 3.7
-0.52498 3.7
-0.52473 3.7
-0.52449 3.7
-0.52425 3.7
-0.524 3.7
-0.52376 3.7
-0.52351 3.7
-0.52327 3.7
-0.52303 3.6
-0.52278 3.6
-0.52254 3.5
-0.52229 3.5
-0.52205 3.4
-0.5218 3.4
-0.52156 3.3
-0.52132 3.3
-0.52107 3.2
-0.52083 3.1
-0.52058 3.0
-0.52034 2.9
-0.5201 2.8
-0.51985 2.7
-0.51961 2.6
-0.51936 2.5
-0.51912 2.4
-0.51888 2.3
-0.51863 2.2
-0.51839 2.1
-0.51814 2.0
-0.5179 1.8
-0.51765 1.7
-0.51741 1.6
-0.51717 1.4
-0.51692 1.3
-0.51668 1.2
-0.51643 1.0
-0.51619 0.9
-0.51595 0.7
-0.5157 0.6
-0.51546 0.4
-0.51521 0.3
-0.51497 0.1
-0.51472 0.0
-0.51448 -0.2
-0.51424 -0.3
-0.51399 -0.5
-0.51375 -0.6
-0.5135 -0.8
-0.51326 -0.9
-0.51302 -1.0
-0.51277 -1.2
-0.51253 -1.3
-0.51228 -1.5
-0.51204 -1.6
-0.5118 -1.7
-0.51155 -1.9
-0.51131 -2.0
-0.51106 -2.1
-0.51082 -2.2
-0.51057 -2.4
-0.51033 -2.5
-0.51009 -2.6
-0.50984 -2.7
-0.5096 -2.8
-0.50935 -2.9
-0.50911 -3.0
-0.50887 -3.1
-0.50862 -3.2
-0.50838 -3.2
-0.50813 -3.3
-0.50789 -3.4
-0.50764 -3.4
-0.5074 -3.5
-0.50716 -3.5
-0.50691 -3.6
-0.50667 -3.6
-0.50642 -3.7
-0.50618 -3.7
-0.50594 -3.7
-0.50569 -3.7
-0.50545 -3.7
-0.5052 -3.7
-0.50496 -3.7
-0.50471 -3.7
-0.50447 -3.7
-0.50423 -3.7
-0.50398 -3.7
-0.50374 -3.6
-0.50349 -3.6
-0.50325 -3.6
-0.50301 -3.5
-0.50276 -3.5
-0.50252 -3.4
-0.50227 -3.3
-0.50203 -3.3
-0.50179 -3.2
-0.50154 -3.1
-0.5013 -3.0
-0.50105 -2.9
-0.50081 -2.8
-0.50056 -2.7
-0.50032 -2.6
-0.50008 -2.5
-0.49983 -2.4
-0.49959 -2.3
-0.49934 -2.2
-0.4991 -2.0
-0.49886 -1.9
-0.49861 -1.8
-0.49837 -1.6
-0.49812 -1.5
-0.49788 -1.4
-0.49763 -1.2
-0.49739 -1.1
-0.49715 -0.9
-0.4969 -0.8
-0.49666 -0.6
-0.49641 -0.5
-0.49617 -0.3
-0.49593 -0.2
-0.49568 0.0
-0.49544 0.1
-0.49519 0.3
-0.49495 0.4
-0.49471 0.6
-0.49446 0.7
-0.49422 0.9
-0.49397 1.0
-0.49373 1.2
-0.49348 1.3
-0.49324 1.5
-0.493 1.6
-0.49275 1.7
-0.49251 1.9
-0.49226 2.0
-0.49202 2.1
-0.49178 2.3
-0.49153 2.4
-0.49129 2.5
-0.49104 2.6
-0.4908 2.7
-0.49055 2.8
-0.49031 2.9
-0.49007 3.0
-0.48982 3.1
-0.48958 3.2
-0.48933 3.3
-0.48909 3.3
-0.48885 3.4
-0.4886 3.5
-0.48836 3.5
-0.48811 3.6
-0.48787 3.6
-0.48763 3.7
-0.48738 3.7
-0.48714 3.7
-0.48689 3.7
-0.48665 3.8
-0.4864 3.8
-0.48616 3.8
-0.48592 3.8
-0.48567 3.8
-0.48543 3.7
-0.48518 3.7
-0.48494 3.7
-0.4847 3.7
-0.48445 3.6
-0.48421 3.6
-0.48396 3.5
-0.48372 3.5
-0.48347 3.4
-0.48323 3.3
-0.48299 3.3
-0.48274 3.2
-0.4825 3.1
-0.48225 3.0
-0.48201 2.9
-0.48177 2.8
-0.48152 2.7
-0.48128 2.6
-0.48103 2.5
-0.48079 2.4
-0.48055 2.2
-0.4803 2.1
-0.48006 2.0
-0.47981 1.8
-0.47957 1.7
-0.47932 1.6
-0.47908 1.4
-0.47884 1.3
-0.47859 1.1
-0.47835 1.0
-0.4781 0.8
-0.47786 0.7
-0.47762 0.5
-0.47737 0.4
-0.47713 0.2
-0.47688 0.0
-0.47664 0.0
-0.47639 -0.2
-0.47615 -0.4
-0.47591 -0.6
-0.47566 -0.7
-0.47542 -0.9
-0.47517 -1.0
-0.47493 -1.2
-0.47469 -1.3
-0.47444 -1.5
-0.4742 -1.6
-0.47395 -1.7
-0.47371 -1.9
-0.47346 -2.0
-0.47322 -2.1
-0.47298 -2.3
-0.47273 -2.4
-0.47249 -2.5
-0.47224 -2.6
-0.472 -2.7
-0.47176 -2.8
-0.47151 -2.9
-0.47127 -3.0
-0.47102 -3.1
-0.47078 -3.2
-0.47054 -3.3
-0.47029 -3.4
-0.47005 -3.4
-0.4698 -3.5
-0.46956 -3.6
-0.46931 -3.6
-0.46907 -3.7
-0.46883 -3.7
-0.46858 -3.7
-0.46834 -3.8
-0.46809 -3.8
-0.46785 -3.8
-0.46761 -3.8
-0.46736 -3.8
-0.46712 -3.8
-0.46687 -3.8
-0.46663 -3.8
-0.46638 -3.7
-0.46614 -3.7
-0.4659 -3.7
-0.46565 -3.6
-0.46541 -3.6
-0.46516 -3.5
-0.46492 -3.5
-0.46468 -3.4
-0.46443 -3.3
-0.46419 -3.3
-0.46394 -3.2
-0.4637 -3.1
-0.46346 -3.0
-0.46321 -2.9
-0.46297 -2.8
-0.46272 -2.7
-0.46248 -2.6
-0.46223 -2.4
-0.46199 -2.3
-0.46175 -2.2
-0.4615 -2.1
-0.46126 -1.9
-0.46101 -1.8
-0.46077 -1.6
-0.46053 -1.5
-0.46028 -1.3
-0.46004 -1.2
-0.45979 -1.0
-0.45955 -0.9
-0.4593 -0.7
-0.45906 -0.6
-0.45882 -0.4
-0.45857 -0.3
-0.45833 -0.1
-0.45808 0.0
-0.45784 0.2
-0.4576 0.4
-0.45735 0.5
-0.45711 0.7
-0.45686 0.8
-0.45662 1.0
-0.45638 1.1
-0.45613 1.3
-0.45589 1.4
-0.45564 1.6
-0.4554 1.7
-0.45515 1.9
-0.45491 2.0
-0.45467 2.1
-0.45442 2.3
-0.45418 2.4
-0.45393 2.5
-0.45369 2.6
-0.45345 2.7
-0.4532 2.9
-0.45296 3.0
-0.45271 3.1
-0.45247 3.2
-0.45222 3.2
-0.45198 3.3
-0.45174 3.4
-0.45149 3.5
-0.45125 3.5
-0.451 3.6
-0.45076 3.6
-0.45052 3.7
-0.45027 3.7
-0.45003 3.8
-0.44978 3.8
-0.44954 3.8
-0.4493 3.8
-0.44905 3.8
-0.44881 3.8
-0.44856 3.8
-0.44832 3.8
-0.44807 3.8
-0.44783 3.8
-0.44759 3.7
-0.44734 3.7
-0.4471 3.7
-0.44685 3.6
-0.44661 3.5
-0.44637 3.5
-0.44612 3.4
-0.44588 3.3
-0.44563 3.2
-0.44539 3.2
-0.44514 3.1
-0.4449 3.0
-0.44466 2.9
-0.44441 2.8
-0.44417 2.6
-0.44392 2.5
-0.44368 2.4
-0.44344 2.3
-0.44319 2.1
-0.44295 2.0
-0.4427 1.9
-0.44246 1.7
-0.44221 1.6
-0.44197 1.4
-0.44173 1.3
-0.44148 1.1
-0.44124 1.0
-0.44099 0.8
-0.44075 0.6
-0.44051 0.5
-0.44026 0.3
-0.44002 0.2
-0.43977 0.0
-0.43953 -0.2
-0.43929 -0.3
-0.43904 -0.5
-0.4388 -0.6
-0.43855 -0.8
-0.43831 -1.0
-0.43806 -1.1
-0.43782 -1.3
-0.43758 -1.4
-0.43733 -1.6
-0.43709 -1.7
-0.43684 -1.9
-0.4366 -2.0
-0.43636 -2.1
-0.43611 -2.3
-0.43587 -2.4
-0.43562 -2.5
-0.43538 -2.6
-0.43513 -2.8
-0.43489 -2.9
-0.43465 -3.0
-0.4344 -3.1
-0.43416 -3.2
-0.43391 -3.3
-0.43367 -3.4
-0.43343 -3.4
-0.43318 -3.5
-0.43294 -3.6
-0.43269 -3.6
-0.43245 -3.7
-0.43221 -3.7
