t strain*1e23
-0.41832 -6.2
-0.41808 -6.3
-0.41784 -6.4
-0.41759 -6.5
-0.41735 -6.5
-0.4171 -6.6
-0.41686 -6.6
-0.41661 -6.7
-0.41637 -6.7
-0.41613 -6.7
-0.41588 -6.7
-0.41564 -6.7
-0.41539 -6.7
-0.41515 -6.7
-0.41491 -6.7
-0.41466 -6.7
-0.41442 -6.6
-0.41417 -6.6
-0.41393 -6.5
-0.41368 -6.5
-0.41344 -6.4
-0.4132 -6.3
-0.41295 -6.2
-0.41271 -6.1
-0.41246 -6.0
-0.41222 -5.9
-0.41198 -5.8
-0.41173 -5.7
-0.41149 -5.6
-0.41124 -5.4
-0.411 -5.3
-0.41076 -5.1
-0.41051 -5.0
-0.41027 -4.8
-0.41002 -4.7
-0.40978 -4.5
-0.40953 -4.3
-0.40929 -4.1
-0.40905 -3.9
-0.4088 -3.7
-0.40856 -3.5
-0.40831 -3.3
-0.40807 -3.1
-0.40783 -2.9
-0.40758 -2.7
-0.40734 -2.5
-0.40709 -2.3
-0.40685 -2.0
-0.4066 -1.8
-0.40636 -1.6
-0.40612 -1.4
-0.40587 -1.1
-0.40563 -0.9
-0.40538 -0.7
-0.40514 -0.4
-0.4049 -0.2
-0.40465 0.0
-0.40441 0.3
-0.40416 0.5
-0.40392 0.8
-0.40368 1.0
-0.40343 1.2
-0.40319 1.5
-0.40294 1.7
-0.4027 1.9
-0.40245 2.2
-0.40221 2.4
-0.40197 2.6
-0.40172 2.8
-0.40148 3.0
-0.40123 3.3
-0.40099 3.5
-0.40075 3.7
-0.4005 3.9
-0.40026 4.1
-0.40001 4.2
-0.39977 4.4
-0.39952 4.6
-0.39928 4.8
-0.39904 5.0
-0.39879 5.1
-0.39855 5.3
-0.3983 5.4
-0.39806 5.6
-0.39782 5.7
-0.39757 5.8
-0.39733 5.9
-0.39708 6.1
-0.39684 6.2
-0.3966 6.3
-0.39635 6.3
-0.39611 6.4
-0.39586 6.5
-0.39562 6.6
-0.39537 6.6
-0.39513 6.7
-0.39489 6.7
-0.39464 6.8
-0.3944 6.8
-0.39415 6.8
-0.39391 6.8
-0.39367 6.8
-0.39342 6.8
-0.39318 6.8
-0.39293 6.7
-0.39269 6.7
-0.39244 6.7
-0.3922 6.6
-0.39196 6.6
-0.39171 6.5
-0.39147 6.4
-0.39122 6.3
-0.39098 6.2
-0.39074 6.1
-0.39049 6.0
-0.39025 5.9
-0.39 5.8
-0.38976 5.6
-0.38951 5.5
-0.38927 5.4
-0.38903 5.2
-0.38878 5.0
-0.38854 4.9
-0.38829 4.7
-0.38805 4.5
-0.38781 4.3
-0.38756 4.2
-0.38732 4.0
-0.38707 3.8
-0.38683 3.6
-0.38659 3.3
-0.38634 3.1
-0.3861 2.9
-0.38585 2.7
-0.38561 2.5
-0.38536 2.2
-0.38512 2.0
-0.38488 1.8
-0.38463 1.5
-0.38439 1.3
-0.38414 1.1
-0.3839 0.8
-0.38366 0.6
-0.38341 0.3
-0.38317 0.0
-0.38292 -0.2
-0.38268 -0.4
-0.38243 -0.7
-0.38219 -0.9
-0.38195 -1.1
-0.3817 -1.4
-0.38146 -1.6
-0.38121 -1.9
-0.38097 -2.1
-0.38073 -2.3
-0.38048 -2.6
-0.38024 -2.8
-0.37999 -3.0
-0.37975 -3.2
-0.37951 -3.4
-0.37926 -3.7
-0.37902 -3.9
-0.37877 -4.1
-0.37853 -4.3
-0.37828 -4.5
-0.37804 -4.6
-0.3778 -4.8
-0.37755 -5.0
-0.37731 -5.2
-0.37706 -5.3
-0.37682 -5.5
-0.37658 -5.6
-0.37633 -5.8
-0.37609 -5.9
-0.37584 -6.0
-0.3756 -6.1
-0.37535 -6.2
-0.37511 -6.3
-0.37487 -6.4
-0.37462 -6.5
-0.37438 -6.6
-0.37413 -6.7
-0.37389 -6.7
-0.37365 -6.8
-0.3734 -6.8
-0.37316 -6.8
-0.37291 -6.9
-0.37267 -6.9
-0.37243 -6.9
-0.37218 -6.9
-0.37194 -6.9
-0.37169 -6.9
-0.37145 -6.8
-0.3712 -6.8
-0.37096 -6.7
-0.37072 -6.7
-0.37047 -6.6
-0.37023 -6.5
-0.36998 -6.5
-0.36974 -6.4
-0.3695 -6.3
-0.36925 -6.2
-0.36901 -6.0
-0.36876 -5.9
-0.36852 -5.8
-0.36827 -5.6
-0.36803 -5.5
-0.36779 -5.3
-0.36754 -5.2
-0.3673 -5.0
-0.36705 -4.8
-0.36681 -4.6
-0.36657 -4.5
-0.36632 -4.3
-0.36608 -4.1
-0.36583 -3.9
-0.36559 -3.6
-0.36535 -3.4
-0.3651 -3.2
-0.36486 -3.0
-0.36461 -2.8
-0.36437 -2.5
-0.36412 -2.3
-0.36388 -2.0
-0.36364 -1.8
-0.36339 -1.6
-0.36315 -1.3
-0.3629 -1.1
-0.36266 -0.8
-0.36242 -0.6
-0.36217 -0.3
-0.36193 0.0
-0.36168 0.2
-0.36144 0.5
-0.36119 0.7
-0.36095 1.0
-0.36071 1.2
-0.36046 1.5
-0.36022 1.7
-0.35997 1.9
-0.35973 2.2
-0.35949 2.4
-0.35924 2.7
-0.359 2.9
-0.35875 3.1
-0.35851 3.4
-0.35826 3.6
-0.35802 3.8
-0.35778 4.0
-0.35753 4.2
-0.35729 4.4
-0.35704 4.6
-0.3568 4.8
-0.35656 5.0
-0.35631 5.2
-0.35607 5.3
-0.35582 5.5
-0.35558 5.6
-0.35534 5.8
-0.35509 5.9
-0.35485 6.1
-0.3546 6.2
-0.35436 6.3
-0.35411 6.4
-0.35387 6.5
-0.35363 6.6
-0.35338 6.7
-0.35314 6.7
-0.35289 6.8
-0.35265 6.9
-0.35241 6.9
-0.35216 6.9
-0.35192 7.0
-0.35167 7.0
-0.35143 7.0
-0.35118 7.0
-0.35094 7.0
-0.3507 6.9
-0.35045 6.9
-0.35021 6.9
-0.34996 6.8
-0.34972 6.8
-0.34948 6.7
-0.34923 6.6
-0.34899 6.5
-0.34874 6.4
-0.3485 6.3
-0.34826 6.2
-0.34801 6.1
-0.34777 6.0
-0.34752 5.8
-0.34728 5.7
-0.34703 5.5
-0.34679 5.3
-0.34655 5.2
-0.3463 5.0
-0.34606 4.8
-0.34581 4.6
-0.34557 4.4
-0.34533 4.2
-0.34508 4.0
-0.34484 3.8
-0.34459 3.6
-0.34435 3.3
-0.3441 3.1
-0.34386 2.9
-0.34362 2.6
-0.34337 2.4
-0.34313 2.2
-0.34288 1.9
-0.34264 1.7
-0.3424 1.4
-0.34215 1.1
-0.34191 0.9
-0.34166 0.6
-0.34142 0.4
-0.34118 0.1
-0.34093 -0.2
-0.34069 -0.4
-0.34044 -0.7
-0.3402 -0.9
-0.33995 -1.2
-0.33971 -1.5
-0.33947 -1.7
-0.33922 -2.0
-0.33898 -2.2
-0.33873 -2.5
-0.33849 -2.7
-0.33825 -3.0
-0.338 -3.2
-0.33776 -3.4
-0.33751 -3.7
-0.33727 -3.9
-0.33702 -4.1
-0.33678 -4.3
-0.33654 -4.5
-0.33629 -4.7
-0.33605 -4.9
-0.3358 -5.1
-0.33556 -5.3
-0.33532 -5.4
-0.33507 -5.6
-0.33483 -5.8
-0.33458 -5.9
-0.33434 -6.1
-0.3341 -6.2
-0.33385 -6.3
-0.33361 -6.4
-0.33336 -6.5
-0.33312 -6.6
-0.33287 -6.7
-0.33263 -6.8
-0.33239 -6.9
-0.33214 -6.9
-0.3319 -7.0
-0.33165 -7.0
-0.33141 -7.0
-0.33117 -7.1
-0.33092 -7.1
-0.33068 -7.1
-0.33043 -7.1
-0.33019 -7.0
-0.32994 -7.0
-0.3297 -7.0
-0.32946 -6.9
-0.32921 -6.9
-0.32897 -6.8
-0.32872 -6.7
-0.32848 -6.6
-0.32824 -6.5
-0.32799 -6.4
-0.32775 -6.3
-0.3275 -6.2
-0.32726 -6.0
-0.32701 -5.9
-0.32677 -5.7
-0.32653 -5.6
-0.32628 -5.4
-0.32604 -5.2
-0.32579 -5.0
-0.32555 -4.9
-0.32531 -4.7
-0.32506 -4.4
-0.32482 -4.2
-0.32457 -4.0
-0.32433 -3.8
-0.32409 -3.6
-0.32384 -3.3
-0.3236 -3.1
-0.32335 -2.8
-0.32311 -2.6
-0.32286 -2.3
-0.32262 -2.1
-0.32238 -1.8
-0.32213 -1.6
-0.32189 -1.3
-0.32164 -1.0
-0.3214 -0.8
-0.32116 -0.5
-0.32091 -0.2
-0.32067 0.0
-0.32042 0.3
-0.32018 0.6
-0.31993 0.9
-0.31969 1.1
-0.31945 1.4
-0.3192 1.7
-0.31896 1.9
-0.31871 2.2
-0.31847 2.4
-0.31823 2.7
-0.31798 2.9
-0.31774 3.2
-0.31749 3.4
