t strain*1e23
-0.59286 -7.1
-0.59262 -7.0
-0.59238 -6.9
-0.59213 -6.8
-0.59189 -6.7
-0.59164 -6.6
-0.5914 -6.5
-0.59116 -6.4
-0.59091 -6.2
-0.59067 -6.1
-0.59042 -6.0
-0.59018 -5.8
-0.58994 -5.6
-0.58969 -5.4
-0.58945 -5.3
-0.5892 -5.1
-0.58896 -4.9
-0.58871 -4.6
-0.58847 -4.4
-0.58823 -4.2
-0.58798 -4.0
-0.58774 -3.7
-0.58749 -3.5
-0.58725 -3.3
-0.58701 -3.0
-0.58676 -2.7
-0.58652 -2.5
-0.58627 -2.2
-0.58603 -2.0
-0.58578 -1.7
-0.58554 -1.4
-0.5853 -1.1
-0.58505 -0.9
-0.58481 -0.6
-0.58456 -0.3
-0.58432 0.0
-0.58408 0.3
-0.58383 0.5
-0.58359 0.8
-0.58334 1.1
-0.5831 1.4
-0.58286 1.6
-0.58261 1.9
-0.58237 2.2
-0.58212 2.4
-0.58188 2.7
-0.58163 3.0
-0.58139 3.2
-0.58115 3.5
-0.5809 3.7
-0.58066 4.0
-0.58041 4.2
-0.58017 4.4
-0.57993 4.6
-0.57968 4.8
-0.57944 5.1
-0.57919 5.2
-0.57895 5.4
-0.5787 5.6
-0.57846 5.8
-0.57822 6.0
-0.57797 6.1
-0.57773 6.3
-0.57748 6.4
-0.57724 6.5
-0.577 6.7
-0.57675 6.8
-0.57651 6.9
-0.57626 7.0
-0.57602 7.0
-0.57578 7.1
-0.57553 7.2
-0.57529 7.2
-0.57504 7.2
-0.5748 7.3
-0.57455 7.3
-0.57431 7.3
-0.57407 7.3
-0.57382 7.3
-0.57358 7.2
-0.57333 7.2
-0.57309 7.1
-0.57285 7.1
-0.5726 7.0
-0.57236 6.9
-0.57211 6.8
-0.57187 6.7
-0.57162 6.6
-0.57138 6.5
-0.57114 6.3
-0.57089 6.2
-0.57065 6.0
-0.5704 5.9
-0.57016 5.7
-0.56992 5.5
-0.56967 5.3
-0.56943 5.1
-0.56918 4.9
-0.56894 4.7
-0.5687 4.5
-0.56845 4.3
-0.56821 4.0
-0.56796 3.8
-0.56772 3.6
-0.56747 3.3
-0.56723 3.1
-0.56699 2.8
