t strain*1e23
-0.38446 -8.9
-0.38422 -8.9
-0.38397 -8.9
-0.38373 -8.9
-0.38348 -8.9
-0.38324 -8.8
-0.383 -8.8
-0.38275 -8.7
-0.38251 -8.7
-0.38226 -8.6
-0.38202 -8.5
-0.38177 -8.4
-0.38153 -8.3
-0.38129 -8.2
-0.38104 -8.1
-0.3808 -8.0
-0.38055 -7.8
-0.38031 -7.7
-0.38007 -7.5
-0.37982 -7.3
-0.37958 -7.1
-0.37933 -7.0
-0.37909 -6.8
-0.37885 -6.6
-0.3786 -6.3
-0.37836 -6.1
-0.37811 -5.9
-0.37787 -5.7
-0.37762 -5.4
-0.37738 -5.2
-0.37714 -4.9
-0.37689 -4.7
-0.37665 -4.4
-0.3764 -4.1
-0.37616 -3.9
-0.37592 -3.6
-0.37567 -3.3
-0.37543 -3.0
-0.37518 -2.7
-0.37494 -2.4
-0.37469 -2.1
-0.37445 -1.8
-0.37421 -1.5
-0.37396 -1.2
-0.37372 -0.9
-0.37347 -0.6
-0.37323 -0.3
-0.37299 0.0
-0.37274 0.3
-0.3725 0.6
-0.37225 0.9
-0.37201 1.3
-0.37177 1.6
-0.37152 1.9
-0.37128 2.2
-0.37103 2.5
-0.37079 2.8
-0.37054 3.1
-0.3703 3.3
-0.37006 3.6
-0.36981 3.9
-0.36957 4.2
-0.36932 4.5
-0.36908 4.7
-0.36884 5.0
-0.36859 5.3
-0.36835 5.5
-0.3681 5.7
-0.36786 6.0
-0.36761 6.2
-0.36737 6.4
-0.36713 6.7
-0.36688 6.9
-0.36664 7.1
-0.36639 7.3
-0.36615 7.4
-0.36591 7.6
-0.36566 7.8
-0.36542 7.9
-0.36517 8.1
-0.36493 8.2
-0.36469 8.3
-0.36444 8.4
-0.3642 8.6
-0.36395 8.7
-0.36371 8.7
-0.36346 8.8
-0.36322 8.9
-0.36298 8.9
-0.36273 9.0
-0.36249 9.0
-0.36224 9.0
-0.362 9.0
-0.36176 9.0
-0.36151 9.0
-0.36127 9.0
-0.36102 9.0
-0.36078 8.9
-0.36053 8.9
-0.36029 8.8
-0.36005 8.7
-0.3598 8.6
-0.35956 8.5
-0.35931 8.4
-0.35907 8.3
-0.35883 8.2
-0.35858 8.0
-0.35834 7.9
-0.35809 7.7
-0.35785 7.6
-0.3576 7.4
-0.35736 7.2
-0.35712 7.0
-0.35687 6.8
-0.35663 6.6
-0.35638 6.4
-0.35614 6.1
-0.3559 5.9
-0.35565 5.7
-0.35541 5.4
-0.35516 5.2
-0.35492 4.9
-0.35468 4.6
-0.35443 4.3
-0.35419 4.1
-0.35394 3.8
-0.3537 3.5
-0.35345 3.2
-0.35321 2.9
-0.35297 2.6
-0.35272 2.3
-0.35248 2.0
-0.35223 1.7
-0.35199 1.3
-0.35175 1.0
-0.3515 0.7
-0.35126 0.4
-0.35101 0.0
-0.35077 -0.3
-0.35052 -0.6
-0.35028 -0.9
