t strain*1e23
-0.8441 -6.6
-0.84385 -6.6
-0.84361 -6.5
-0.84336 -6.5
-0.84312 -6.4
-0.84288 -6.3
-0.84263 -6.2
-0.84239 -6.1
-0.84214 -5.9
-0.8419 -5.8
-0.84166 -5.7
-0.84141 -5.5
-0.84117 -5.4
-0.84092 -5.2
-0.84068 -5.0
-0.84044 -4.9
-0.84019 -4.7
-0.83995 -4.5
-0.8397 -4.3
-0.83946 -4.1
-0.83921 -3.9
-0.83897 -3.6
-0.83873 -3.4
-0.83848 -3.2
-0.83824 -3.0
-0.83799 -2.7
-0.83775 -2.5
-0.83751 -2.2
-0.83726 -2.0
-0.83702 -1.7
-0.83677 -1.5
-0.83653 -1.2
-0.83628 -1.0
-0.83604 -0.7
-0.8358 -0.4
-0.83555 -0.2
-0.83531 0.0
-0.83506 0.3
-0.83482 0.6
-0.83458 0.9
-0.83433 1.1
-0.83409 1.4
-0.83384 1.6
-0.8336 1.9
-0.83335 2.1
-0.83311 2.4
-0.83287 2.6
-0.83262 2.9
-0.83238 3.1
-0.83213 3.3
-0.83189 3.6
-0.83165 3.8
-0.8314 4.0
-0.83116 4.2
-0.83091 4.4
-0.83067 4.6
-0.83043 4.8
-0.83018 5.0
-0.82994 5.2
-0.82969 5.3
-0.82945 5.5
-0.8292 5.6
-0.82896 5.8
-0.82872 5.9
-0.82847 6.0
-0.82823 6.2
-0.82798 6.3
-0.82774 6.4
-0.8275 6.5
-0.82725 6.5
-0.82701 6.6
-0.82676 6.7
-0.82652 6.7
-0.82627 6.8
-0.82603 6.8
-0.82579 6.8
-0.82554 6.8
-0.8253 6.8
-0.82505 6.8
-0.82481 6.8
-0.82457 6.8
-0.82432 6.7
-0.82408 6.7
-0.82383 6.6
-0.82359 6.5
-0.82335 6.4
-0.8231 6.4
-0.82286 6.3
-0.82261 6.1
-0.82237 6.0
-0.82212 5.9
-0.82188 5.8
-0.82164 5.6
-0.82139 5.5
-0.82115 5.3
-0.8209 5.1
-0.82066 5.0
-0.82042 4.8
-0.82017 4.6
-0.81993 4.4
-0.81968 4.2
-0.81944 4.0
-0.81919 3.7
-0.81895 3.5
-0.81871 3.3
-0.81846 3.1
-0.81822 2.8
-0.81797 2.6
-0.81773 2.3
-0.81749 2.1
-0.81724 1.8
-0.817 1.6
-0.81675 1.3
-0.81651 1.0
-0.81627 0.8
-0.81602 0.5
-0.81578 0.3
-0.81553 0.0
-0.81529 -0.3
-0.81504 -0.5
-0.8148 -0.8
-0.81456 -1.1
-0.81431 -1.3
-0.81407 -1.6
-0.81382 -1.8
-0.81358 -2.1
-0.81334 -2.3
-0.81309 -2.6
-0.81285 -2.8
-0.8126 -3.1
-0.81236 -3.3
-0.81211 -3.5
-0.81187 -3.8
-0.81163 -4.0
-0.81138 -4.2
-0.81114 -4.4
-0.81089 -4.6
-0.81065 -4.8
-0.81041 -5.0
-0.81016 -5.2
-0.80992 -5.3
-0.80967 -5.5
-0.80943 -5.7
-0.80919 -5.8
-0.80894 -5.9
-0.8087 -6.1
-0.80845 -6.2
-0.80821 -6.3
-0.80796 -6.4
-0.80772 -6.5
-0.80748 -6.6
-0.80723 -6.6
-0.80699 -6.7
-0.80674 -6.8
-0.8065 -6.8
-0.80626 -6.8
-0.80601 -6.8
-0.80577 -6.9
-0.80552 -6.8
-0.80528 -6.8
-0.80503 -6.8
-0.80479 -6.8
-0.80455 -6.7
-0.8043 -6.7
-0.80406 -6.6
-0.80381 -6.6
-0.80357 -6.5
-0.80333 -6.4
-0.80308 -6.3
-0.80284 -6.2
-0.80259 -6.0
-0.80235 -5.9
-0.8021 -5.8
-0.80186 -5.6
-0.80162 -5.5
-0.80137 -5.3
-0.80113 -5.1
-0.80088 -4.9
-0.80064 -4.8
-0.8004 -4.6
-0.80015 -4.4
-0.79991 -4.1
-0.79966 -3.9
-0.79942 -3.7
-0.79918 -3.5
-0.79893 -3.2
-0.79869 -3.0
-0.79844 -2.8
-0.7982 -2.5
-0.79795 -2.3
-0.79771 -2.0
-0.79747 -1.7
-0.79722 -1.5
-0.79698 -1.2
-0.79673 -1.0
-0.79649 -0.7
-0.79625 -0.4
-0.796 -0.2
-0.79576 0.1
-0.79551 0.4
-0.79527 0.7
-0.79502 0.9
-0.79478 1.2
-0.79454 1.5
-0.79429 1.7
-0.79405 2.0
-0.7938 2.2
-0.79356 2.5
-0.79332 2.7
-0.79307 3.0
-0.79283 3.2
-0.79258 3.5
-0.79234 3.7
-0.7921 3.9
-0.79185 4.1
-0.79161 4.3
-0.79136 4.5
-0.79112 4.7
-0.79087 4.9
-0.79063 5.1
-0.79039 5.3
-0.79014 5.5
-0.7899 5.6
-0.78965 5.8
-0.78941 5.9
-0.78917 6.1
-0.78892 6.2
-0.78868 6.3
-0.78843 6.4
-0.78819 6.5
-0.78794 6.6
-0.7877 6.7
-0.78746 6.7
-0.78721 6.8
-0.78697 6.8
-0.78672 6.9
-0.78648 6.9
-0.78624 6.9
-0.78599 6.9
-0.78575 6.9
-0.7855 6.9
-0.78526 6.8
-0.78502 6.8
-0.78477 6.7
-0.78453 6.7
-0.78428 6.6
-0.78404 6.5
-0.78379 6.4
-0.78355 6.3
-0.78331 6.2
-0.78306 6.1
-0.78282 6.0
-0.78257 5.8
-0.78233 5.7
-0.78209 5.5
-0.78184 5.3
-0.7816 5.2
-0.78135 5.0
-0.78111 4.8
-0.78086 4.6
-0.78062 4.4
-0.78038 4.2
-0.78013 4.0
-0.77989 3.7
-0.77964 3.5
-0.7794 3.3
-0.77916 3.0
-0.77891 2.8
-0.77867 2.5
-0.77842 2.3
-0.77818 2.0
-0.77794 1.7
-0.77769 1.5
-0.77745 1.2
-0.7772 0.9
-0.77696 0.7
-0.77671 0.4
-0.77647 0.1
-0.77623 -0.1
-0.77598 -0.4
-0.77574 -0.7
-0.77549 -1.0
-0.77525 -1.2
-0.77501 -1.5
-0.77476 -1.8
-0.77452 -2.0
-0.77427 -2.3
-0.77403 -2.5
-0.77378 -2.8
-0.77354 -3.0
