t strain*1e23
-3.39853 -4.0
-3.39828 -4.0
-3.39804 -3.9
-3.39779 -3.9
-3.39755 -3.9
-3.3973 -3.8
-3.39706 -3.8
-3.39682 -3.7
-3.39657 -3.7
-3.39633 -3.6
-3.39608 -3.5
-3.39584 -3.5
-3.3956 -3.4
-3.39535 -3.3
-3.39511 -3.2
-3.39486 -3.1
-3.39462 -3.0
-3.39437 -2.9
-3.39413 -2.8
-3.39389 -2.7
-3.39364 -2.6
-3.3934 -2.4
-3.39315 -2.3
-3.39291 -2.2
-3.39267 -2.1
-3.39242 -1.9
-3.39218 -1.8
-3.39193 -1.6
-3.39169 -1.5
-3.39145 -1.4
-3.3912 -1.2
-3.39096 -1.1
-3.39071 -0.9
-3.39047 -0.8
-3.39022 -0.6
-3.38998 -0.5
-3.38974 -0.3
-3.38949 -0.2
-3.38925 0.0
-3.389 0.2
-3.38876 0.3
-3.38852 0.5
-3.38827 0.6
-3.38803 0.8
-3.38778 0.9
-3.38754 1.1
-3.38729 1.2
-3.38705 1.4
-3.38681 1.5
-3.38656 1.7
-3.38632 1.8
-3.38607 1.9
-3.38583 2.1
-3.38559 2.2
-3.38534 2.3
-3.3851 2.4
-3.38485 2.6
-3.38461 2.7
-3.38437 2.8
-3.38412 2.9
-3.38388 3.0
-3.38363 3.1
-3.38339 3.2
-3.38314 3.3
-3.3829 3.4
-3.38266 3.5
-3.38241 3.5
-3.38217 3.6
-3.38192 3.7
-3.38168 3.7
-3.38144 3.8
-3.38119 3.8
-3.38095 3.9
-3.3807 3.9
-3.38046 4.0
-3.38021 4.0
-3.37997 4.0
-3.37973 4.0
-3.37948 4.0
-3.37924 4.0
-3.37899 4.0
-3.37875 4.0
-3.37851 4.0
-3.37826 4.0
-3.37802 3.9
-3.37777 3.9
-3.37753 3.9
-3.37729 3.8
-3.37704 3.8
-3.3768 3.7
-3.37655 3.7
-3.37631 3.6
-3.37606 3.5
-3.37582 3.4
-3.37558 3.4
-3.37533 3.3
-3.37509 3.2
-3.37484 3.1
-3.3746 3.0
-3.37436 2.9
-3.37411 2.8
-3.37387 2.7
-3.37362 2.5
-3.37338 2.4
-3.37313 2.3
-3.37289 2.2
-3.37265 2.0
-3.3724 1.9
-3.37216 1.8
-3.37191 1.6
-3.37167 1.5
-3.37143 1.3
-3.37118 1.2
-3.37094 1.0
-3.37069 0.9
-3.37045 0.7
-3.3702 0.6
-3.36996 0.4
-3.36972 0.3
-3.36947 0.1
-3.36923 0.0
-3.36898 -0.2
-3.36874 -0.4
-3.3685 -0.5
-3.36825 -0.7
-3.36801 -0.8
-3.36776 -1.0
-3.36752 -1.1
-3.36728 -1.3
-3.36703 -1.4
-3.36679 -1.6
-3.36654 -1.7
-3.3663 -1.8
-3.36605 -2.0
-3.36581 -2.1
-3.36557 -2.2
-3.36532 -2.4
-3.36508 -2.5
-3.36483 -2.6
-3.36459 -2.7
-3.36435 -2.8
-3.3641 -2.9
-3.36386 -3.0
-3.36361 -3.1
-3.36337 -3.2
-3.36312 -3.3
-3.36288 -3.4
-3.36264 -3.5
-3.36239 -3.6
-3.36215 -3.6
-3.3619 -3.7
-3.36166 -3.8
-3.36142 -3.8
-3.36117 -3.9
-3.36093 -3.9
-3.36068 -3.9
-3.36044 -4.0
-3.3602 -4.0
-3.35995 -4.0
-3.35971 -4.0
-3.35946 -4.0
-3.35922 -4.0
-3.35897 -4.0
-3.35873 -4.0
-3.35849 -4.0
-3.35824 -4.0
-3.358 -3.9
-3.35775 -3.9
-3.35751 -3.9
-3.35727 -3.8
-3.35702 -3.8
-3.35678 -3.7
-3.35653 -3.6
-3.35629 -3.6
-3.35604 -3.5
-3.3558 -3.4
-3.35556 -3.3
-3.35531 -3.2
-3.35507 -3.2
-3.35482 -3.1
-3.35458 -3.0
-3.35434 -2.8
-3.35409 -2.7
-3.35385 -2.6
-3.3536 -2.5
-3.35336 -2.4
-3.35312 -2.2
-3.35287 -2.1
-3.35263 -2.0
-3.35238 -1.8
-3.35214 -1.7
-3.35189 -1.6
-3.35165 -1.4
-3.35141 -1.3
-3.35116 -1.1
-3.35092 -1.0
-3.35067 -0.8
-3.35043 -0.7
-3.35019 -0.5
-3.34994 -0.4
-3.3497 -0.2
-3.34945 0.0
-3.34921 0.1
-3.34896 0.3
-3.34872 0.4
-3.34848 0.6
-3.34823 0.7
-3.34799 0.9
-3.34774 1.0
-3.3475 1.2
-3.34726 1.3
-3.34701 1.5
-3.34677 1.6
-3.34652 1.8
-3.34628 1.9
-3.34604 2.0
-3.34579 2.2
-3.34555 2.3
-3.3453 2.4
-3.34506 2.5
-3.34481 2.7
-3.34457 2.8
-3.34433 2.9
-3.34408 3.0
-3.34384 3.1
-3.34359 3.2
-3.34335 3.3
-3.34311 3.4
-3.34286 3.5
-3.34262 3.5
-3.34237 3.6
-3.34213 3.7
-3.34188 3.7
-3.34164 3.8
-3.3414 3.8
-3.34115 3.9
-3.34091 3.9
-3.34066 4.0
-3.34042 4.0
-3.34018 4.0
-3.33993 4.0
-3.33969 4.0
-3.33944 4.0
-3.3392 4.0
-3.33895 4.0
-3.33871 4.0
-3.33847 4.0
-3.33822 4.0
-3.33798 3.9
-3.33773 3.9
-3.33749 3.8
-3.33725 3.8
-3.337 3.7
-3.33676 3.7
-3.33651 3.6
-3.33627 3.5
-3.33603 3.5
-3.33578 3.4
-3.33554 3.3
-3.33529 3.2
-3.33505 3.1
-3.3348 3.0
-3.33456 2.9
-3.33432 2.8
-3.33407 2.7
-3.33383 2.6
-3.33358 2.4
-3.33334 2.3
-3.3331 2.2
-3.33285 2.0
-3.33261 1.9
-3.33236 1.8
-3.33212 1.6
-3.33187 1.5
-3.33163 1.3
-3.33139 1.2
-3.33114 1.0
-3.3309 0.9
-3.33065 0.7
-3.33041 0.6
-3.33017 0.4
-3.32992 0.3
-3.32968 0.1
-3.32943 0.0
-3.32919 -0.2
-3.32895 -0.4
-3.3287 -0.5
-3.32846 -0.7
-3.32821 -0.8
-3.32797 -1.0
-3.32772 -1.1
-3.32748 -1.3
-3.32724 -1.4
-3.32699 -1.6
-3.32675 -1.7
-3.3265 -1.9
-3.32626 -2.0
-3.32602 -2.1
-3.32577 -2.3
-3.32553 -2.4
-3.32528 -2.5
-3.32504 -2.6
-3.32479 -2.7
-3.32455 -2.9
-3.32431 -3.0
-3.32406 -3.1
-3.32382 -3.2
-3.32357 -3.3
-3.32333 -3.4
-3.32309 -3.4
-3.32284 -3.5
-3.3226 -3.6
-3.32235 -3.7
-3.32211 -3.7
-3.32187 -3.8
-3.32162 -3.8
-3.32138 -3.9
-3.32113 -3.9
-3.32089 -4.0
-3.32064 -4.0
-3.3204 -4.0
-3.32016 -4.0
-3.31991 -4.0
-3.31967 -4.0
-3.31942 -4.0
-3.31918 -4.0
-3.31894 -4.0
-3.31869 -4.0
-3.31845 -4.0
-3.3182 -3.9
-3.31796 -3.9
-3.31771 -3.9
-3.31747 -3.8
-3.31723 -3.8
-3.31698 -3.7
-3.31674 -3.6
-3.31649 -3.6
-3.31625 -3.5
-3.31601 -3.4
-3.31576 -3.3
-3.31552 -3.2
-3.31527 -3.1
-3.31503 -3.0
-3.31479 -2.9
-3.31454 -2.8
-3.3143 -2.7
-3.31405 -2.6
-3.31381 -2.5
-3.31356 -2.3
-3.31332 -2.2
-3.31308 -2.1
-3.31283 -1.9
-3.31259 -1.8
-3.31234 -1.7
-3.3121 -1.5
-3.31186 -1.4
-3.31161 -1.2
-3.31137 -1.1
-3.31112 -0.9
-3.31088 -0.8
-3.31063 -0.6
-3.31039 -0.5
-3.31015 -0.3
-3.3099 -0.1
-3.30966 0.0
-3.30941 0.2
-3.30917 0.3
-3.30893 0.5
-3.30868 0.6
-3.30844 0.8
-3.30819 0.9
-3.30795 1.1
-3.3077 1.2
-3.30746 1.4
-3.30722 1.5
-3.30697 1.7
-3.30673 1.8
-3.30648 2.0
-3.30624 2.1
-3.306 2.2
-3.30575 2.4
-3.30551 2.5
-3.30526 2.6
-3.30502 2.7
-3.30478 2.8
-3.30453 3.0
-3.30429 3.1
-3.30404 3.2
-3.3038 3.3
-3.30355 3.3
-3.30331 3.4
-3.30307 3.5
-3.30282 3.6
-3.30258 3.7
-3.30233 3.7
-3.30209 3.8
-3.30185 3.8
-3.3016 3.9
-3.30136 3.9
-3.30111 4.0
-3.30087 4.0
-3.30062 4.0
-3.30038 4.0
-3.30014 4.0
-3.29989 4.0
-3.29965 4.0
-3.2994 4.0
-3.29916 4.0
-3.29892 4.0
-3.29867 4.0
-3.29843 4.0
-3.29818 3.9
-3.29794 3.9
-3.2977 3.8
-3.29745 3.8
-3.29721 3.7
-3.29696 3.7
-3.29672 3.6
-3.29647 3.5
-3.29623 3.4
-3.29599 3.3
-3.29574 3.2
-3.2955 3.1
-3.29525 3.0
-3.29501 2.9
-3.29477 2.8
-3.29452 2.7
-3.29428 2.6
-3.29403 2.5
-3.29379 2.3
-3.29354 2.2
-3.2933 2.1
-3.29306 1.9
-3.29281 1.8
-3.29257 1.7
-3.29232 1.5
-3.29208 1.4
-3.29184 1.2
-3.29159 1.1
-3.29135 0.9
-3.2911 0.8
-3.29086 0.6
-3.29062 0.5
-3.29037 0.3
-3.29013 0.1
-3.28988 0.0
-3.28964 -0.2
-3.28939 -0.3
-3.28915 -0.5
-3.28891 -0.6
-3.28866 -0.8
-3.28842 -0.9
-3.28817 -1.1
-3.28793 -1.2
-3.28769 -1.4
-3.28744 -1.5
-3.2872 -1.7
-3.28695 -1.8
-3.28671 -2.0
-3.28646 -2.1
-3.28622 -2.2
-3.28598 -2.4
-3.28573 -2.5
-3.28549 -2.6
-3.28524 -2.7
-3.285 -2.8
-3.28476 -3.0
-3.28451 -3.1
-3.28427 -3.2
-3.28402 -3.3
-3.28378 -3.4
-3.28354 -3.4
-3.28329 -3.5
-3.28305 -3.6
-3.2828 -3.7
-3.28256 -3.7
-3.28231 -3.8
-3.28207 -3.8
-3.28183 -3.9
-3.28158 -3.9
-3.28134 -4.0
-3.28109 -4.0
-3.28085 -4.0
-3.28061 -4.0
-3.28036 -4.0
-3.28012 -4.1
-3.27987 -4.1
-3.27963 -4.0
-3.27938 -4.0
-3.27914 -4.0
-3.2789 -4.0
-3.27865 -4.0
-3.27841 -3.9
-3.27816 -3.9
-3.27792 -3.8
-3.27768 -3.8
-3.27743 -3.7
-3.27719 -3.7
-3.27694 -3.6
-3.2767 -3.5
-3.27645 -3.4
-3.27621 -3.3
-3.27597 -3.2
-3.27572 -3.1
-3.27548 -3.0
-3.27523 -2.9
-3.27499 -2.8
-3.27475 -2.7
-3.2745 -2.6
-3.27426 -2.5
-3.27401 -2.3
-3.27377 -2.2
-3.27353 -2.1
-3.27328 -1.9
-3.27304 -1.8
-3.27279 -1.7
-3.27255 -1.5
-3.2723 -1.4
-3.27206 -1.2
-3.27182 -1.1
-3.27157 -0.9
-3.27133 -0.8
-3.27108 -0.6
-3.27084 -0.4
-3.2706 -0.3
-3.27035 -0.1
-3.27011 0.0
-3.26986 0.2
-3.26962 0.3
-3.26937 0.5
-3.26913 0.7
-3.26889 0.8
-3.26864 1.0
-3.2684 1.1
-3.26815 1.3
-3.26791 1.4
-3.26767 1.6
-3.26742 1.7
-3.26718 1.9
-3.26693 2.0
-3.26669 2.1
-3.26645 2.3
-3.2662 2.4
-3.26596 2.5
-3.26571 2.6
-3.26547 2.8
-3.26522 2.9
-3.26498 3.0
-3.26474 3.1
-3.26449 3.2
-3.26425 3.3
-3.264 3.4
-3.26376 3.5
-3.26352 3.5
-3.26327 3.6
-3.26303 3.7
-3.26278 3.7
-3.26254 3.8
-3.26229 3.9
-3.26205 3.9
-3.26181 3.9
-3.26156 4.0
-3.26132 4.0
-3.26107 4.0
-3.26083 4.0
-3.26059 4.1
-3.26034 4.1
-3.2601 4.1
-3.25985 4.1
-3.25961 4.0
-3.25937 4.0
-3.25912 4.0
-3.25888 4.0
-3.25863 3.9
-3.25839 3.9
-3.25814 3.8
-3.2579 3.8
-3.25766 3.7
-3.25741 3.6
-3.25717 3.6
-3.25692 3.5
-3.25668 3.4
-3.25644 3.3
-3.25619 3.2
-3.25595 3.1
-3.2557 3.0
-3.25546 2.9
-3.25521 2.8
-3.25497 2.7
-3.25473 2.6
-3.25448 2.4
-3.25424 2.3
-3.25399 2.2
-3.25375 2.0
-3.25351 1.9
-3.25326 1.8
-3.25302 1.6
-3.25277 1.5
-3.25253 1.3
-3.25229 1.2
-3.25204 1.0
-3.2518 0.9
-3.25155 0.7
-3.25131 0.5
-3.25106 0.4
-3.25082 0.2
-3.25058 0.0
-3.25033 0.0
-3.25009 -0.2
-3.24984 -0.4
-3.2496 -0.6
-3.24936 -0.7
-3.24911 -0.9
-3.24887 -1.0
-3.24862 -1.2
-3.24838 -1.3
-3.24813 -1.5
-3.24789 -1.6
-3.24765 -1.8
-3.2474 -1.9
-3.24716 -2.0
-3.24691 -2.2
-3.24667 -2.3
-3.24643 -2.4
-3.24618 -2.6
-3.24594 -2.7
-3.24569 -2.8
-3.24545 -2.9
-3.2452 -3.0
-3.24496 -3.1
-3.24472 -3.2
-3.24447 -3.3
-3.24423 -3.4
-3.24398 -3.5
-3.24374 -3.6
-3.2435 -3.6
-3.24325 -3.7
-3.24301 -3.8
-3.24276 -3.8
-3.24252 -3.9
-3.24228 -3.9
-3.24203 -4.0
-3.24179 -4.0
-3.24154 -4.0
-3.2413 -4.0
-3.24105 -4.1
-3.24081 -4.1
-3.24057 -4.1
-3.24032 -4.1
-3.24008 -4.1
-3.23983 -4.0
-3.23959 -4.0
-3.23935 -4.0
-3.2391 -3.9
-3.23886 -3.9
-3.23861 -3.9
-3.23837 -3.8
-3.23812 -3.7
-3.23788 -3.7
-3.23764 -3.6
-3.23739 -3.5
-3.23715 -3.5
-3.2369 -3.4
-3.23666 -3.3
-3.23642 -3.2
-3.23617 -3.1
-3.23593 -3.0
-3.23568 -2.9
-3.23544 -2.7
-3.2352 -2.6
-3.23495 -2.5
-3.23471 -2.4
-3.23446 -2.2
-3.23422 -2.1
-3.23397 -2.0
-3.23373 -1.8
-3.23349 -1.7
-3.23324 -1.5
-3.233 -1.4
-3.23275 -1.2
-3.23251 -1.1
-3.23227 -0.9
-3.23202 -0.8
-3.23178 -0.6
-3.23153 -0.5
-3.23129 -0.3
-3.23104 -0.2
-3.2308 0.0
-3.23056 0.2
-3.23031 0.3
-3.23007 0.5
-3.22982 0.6
-3.22958 0.8
-3.22934 0.9
-3.22909 1.1
-3.22885 1.3
-3.2286 1.4
-3.22836 1.6
-3.22812 1.7
-3.22787 1.8
-3.22763 2.0
-3.22738 2.1
-3.22714 2.3
-3.22689 2.4
-3.22665 2.5
-3.22641 2.6
-3.22616 2.8
-3.22592 2.9
-3.22567 3.0
-3.22543 3.1
-3.22519 3.2
-3.22494 3.3
-3.2247 3.4
-3.22445 3.5
-3.22421 3.5
-3.22396 3.6
-3.22372 3.7
-3.22348 3.8
-3.22323 3.8
-3.22299 3.9
-3.22274 3.9
-3.2225 4.0
-3.22226 4.0
-3.22201 4.0
-3.22177 4.0
-3.22152 4.1
-3.22128 4.1
-3.22104 4.1
-3.22079 4.1
-3.22055 4.1
-3.2203 4.0
-3.22006 4.0
-3.21981 4.0
-3.21957 4.0
-3.21933 3.9
-3.21908 3.9
-3.21884 3.8
-3.21859 3.8
-3.21835 3.7
-3.21811 3.6
-3.21786 3.6
-3.21762 3.5
-3.21737 3.4
-3.21713 3.3
-3.21688 3.2
-3.21664 3.1
-3.2164 3.0
-3.21615 2.9
-3.21591 2.8
-3.21566 2.7
-3.21542 2.6
-3.21518 2.4
-3.21493 2.3
-3.21469 2.2
-3.21444 2.0
-3.2142 1.9
-3.21395 1.7
-3.21371 1.6
-3.21347 1.5
-3.21322 1.3
-3.21298 1.1
-3.21273 1.0
-3.21249 0.8
-3.21225 0.7
-3.212 0.5
-3.21176 0.4
-3.21151 0.2
-3.21127 0.0
-3.21103 -0.1
-3.21078 -0.3
-3.21054 -0.4
-3.21029 -0.6
-3.21005 -0.7
-3.2098 -0.9
-3.20956 -1.1
-3.20932 -1.2
-3.20907 -1.4
-3.20883 -1.5
-3.20858 -1.7
-3.20834 -1.8
-3.2081 -1.9
-3.20785 -2.1
-3.20761 -2.2
-3.20736 -2.4
-3.20712 -2.5
-3.20687 -2.6
-3.20663 -2.7
-3.20639 -2.8
-3.20614 -3.0
-3.2059 -3.1
-3.20565 -3.2
-3.20541 -3.3
-3.20517 -3.4
-3.20492 -3.4
-3.20468 -3.5
-3.20443 -3.6
-3.20419 -3.7
-3.20395 -3.7
-3.2037 -3.8
-3.20346 -3.9
-3.20321 -3.9
-3.20297 -4.0
-3.20272 -4.0
-3.20248 -4.0
-3.20224 -4.0
-3.20199 -4.1
-3.20175 -4.1
-3.2015 -4.1
-3.20126 -4.1
-3.20102 -4.1
-3.20077 -4.1
-3.20053 -4.0
-3.20028 -4.0
-3.20004 -4.0
-3.19979 -3.9
-3.19955 -3.9
-3.19931 -3.8
-3.19906 -3.8
-3.19882 -3.7
-3.19857 -3.7
-3.19833 -3.6
-3.19809 -3.5
-3.19784 -3.4
-3.1976 -3.3
-3.19735 -3.2
-3.19711 -3.1
-3.19687 -3.0
-3.19662 -2.9
-3.19638 -2.8
-3.19613 -2.7
-3.19589 -2.6
-3.19564 -2.5
-3.1954 -2.3
-3.19516 -2.2
-3.19491 -2.1
-3.19467 -1.9
-3.19442 -1.8
-3.19418 -1.6
-3.19394 -1.5
-3.19369 -1.3
-3.19345 -1.2
-3.1932 -1.0
-3.19296 -0.9
-3.19271 -0.7
-3.19247 -0.6
-3.19223 -0.4
-3.19198 -0.2
-3.19174 0.0
-3.19149 0.0
-3.19125 0.2
-3.19101 0.4
-3.19076 0.6
-3.19052 0.7
-3.19027 0.9
-3.19003 1.0
-3.18979 1.2
-3.18954 1.3
-3.1893 1.5
-3.18905 1.6
-3.18881 1.8
-3.18856 1.9
-3.18832 2.1
-3.18808 2.2
-3.18783 2.3
-3.18759 2.5
-3.18734 2.6
-3.1871 2.7
-3.18686 2.8
-3.18661 2.9
-3.18637 3.1
-3.18612 3.2
-3.18588 3.3
-3.18563 3.4
-3.18539 3.4
-3.18515 3.5
-3.1849 3.6
-3.18466 3.7
-3.18441 3.7
-3.18417 3.8
-3.18393 3.9
-3.18368 3.9
-3.18344 4.0
-3.18319 4.0
-3.18295 4.0
-3.1827 4.0
-3.18246 4.1
-3.18222 4.1
-3.18197 4.1
-3.18173 4.1
-3.18148 4.1
-3.18124 4.1
-3.181 4.0
-3.18075 4.0
-3.18051 4.0
-3.18026 4.0
-3.18002 3.9
