t strain*1e23
-0.50553 -6.8
-0.50529 -6.7
-0.50504 -6.6
-0.5048 -6.6
-0.50455 -6.5
-0.50431 -6.4
-0.50407 -6.2
-0.50382 -6.1
-0.50358 -6.0
-0.50333 -5.8
-0.50309 -5.7
-0.50285 -5.5
-0.5026 -5.4
-0.50236 -5.2
-0.50211 -5.0
-0.50187 -4.8
-0.50163 -4.6
-0.50138 -4.4
-0.50114 -4.2
-0.50089 -4.0
-0.50065 -3.8
-0.5004 -3.5
-0.50016 -3.3
-0.49992 -3.1
-0.49967 -2.8
-0.49943 -2.6
-0.49918 -2.3
-0.49894 -2.1
-0.4987 -1.8
-0.49845 -1.5
-0.49821 -1.3
-0.49796 -1.0
-0.49772 -0.7
-0.49747 -0.5
-0.49723 -0.2
-0.49699 0.0
-0.49674 0.3
-0.4965 0.6
-0.49625 0.9
-0.49601 1.1
-0.49577 1.4
-0.49552 1.7
-0.49528 1.9
-0.49503 2.2
-0.49479 2.5
-0.49454 2.7
-0.4943 3.0
-0.49406 3.2
-0.49381 3.4
-0.49357 3.7
-0.49332 3.9
-0.49308 4.1
-0.49284 4.3
-0.49259 4.6
-0.49235 4.8
-0.4921 5.0
-0.49186 5.1
-0.49162 5.3
-0.49137 5.5
-0.49113 5.7
-0.49088 5.8
-0.49064 6.0
-0.49039 6.1
-0.49015 6.2
-0.48991 6.4
-0.48966 6.5
-0.48942 6.6
-0.48917 6.7
-0.48893 6.7
-0.48869 6.8
-0.48844 6.9
-0.4882 6.9
-0.48795 7.0
-0.48771 7.0
-0.48746 7.0
-0.48722 7.0
-0.48698 7.0
-0.48673 7.0
-0.48649 7.0
-0.48624 7.0
-0.486 6.9
-0.48576 6.9
-0.48551 6.8
-0.48527 6.7
-0.48502 6.6
-0.48478 6.5
-0.48454 6.4
-0.48429 6.3
-0.48405 6.2
-0.4838 6.1
-0.48356 5.9
-0.48331 5.8
-0.48307 5.6
-0.48283 5.4
-0.48258 5.3
-0.48234 5.1
-0.48209 4.9
-0.48185 4.7
-0.48161 4.5
-0.48136 4.3
-0.48112 4.0
-0.48087 3.8
-0.48063 3.6
-0.48038 3.3
-0.48014 3.1
-0.4799 2.8
-0.47965 2.6
-0.47941 2.3
-0.47916 2.1
-0.47892 1.8
-0.47868 1.5
-0.47843 1.3
-0.47819 1.0
-0.47794 0.7
-0.4777 0.4
-0.47746 0.2
-0.47721 -0.1
-0.47697 -0.4
-0.47672 -0.7
-0.47648 -0.9
-0.47623 -1.2
-0.47599 -1.5
-0.47575 -1.8
-0.4755 -2.0
-0.47526 -2.3
-0.47501 -2.6
-0.47477 -2.8
-0.47453 -3.1
-0.47428 -3.3
-0.47404 -3.6
-0.47379 -3.8
-0.47355 -4.0
-0.4733 -4.2
-0.47306 -4.5
-0.47282 -4.7
-0.47257 -4.9
-0.47233 -5.1
-0.47208 -5.3
-0.47184 -5.5
-0.4716 -5.6
-0.47135 -5.8
-0.47111 -6.0
-0.47086 -6.1
-0.47062 -6.2
-0.47038 -6.4
-0.47013 -6.5
-0.46989 -6.6
-0.46964 -6.7
-0.4694 -6.8
-0.46915 -6.9
-0.46891 -6.9
-0.46867 -7.0
-0.46842 -7.0
-0.46818 -7.1
-0.46793 -7.1
-0.46769 -7.1
-0.46745 -7.1
-0.4672 -7.1
-0.46696 -7.1
-0.46671 -7.0
-0.46647 -7.0
-0.46622 -6.9
-0.46598 -6.9
-0.46574 -6.8
-0.46549 -6.7
-0.46525 -6.6
-0.465 -6.5
-0.46476 -6.4
-0.46452 -6.3
-0.46427 -6.1
-0.46403 -6.0
-0.46378 -5.8
-0.46354 -5.7
-0.46329 -5.5
-0.46305 -5.3
-0.46281 -5.1
-0.46256 -4.9
-0.46232 -4.7
-0.46207 -4.5
-0.46183 -4.3
-0.46159 -4.1
-0.46134 -3.8
-0.4611 -3.6
-0.46085 -3.3
-0.46061 -3.1
-0.46037 -2.8
-0.46012 -2.6
-0.45988 -2.3
-0.45963 -2.0
-0.45939 -1.8
-0.45914 -1.5
-0.4589 -1.2
-0.45866 -0.9
-0.45841 -0.7
-0.45817 -0.4
-0.45792 0.0
-0.45768 0.2
-0.45744 0.5
-0.45719 0.8
-0.45695 1.0
-0.4567 1.3
-0.45646 1.6
-0.45621 1.9
-0.45597 2.1
-0.45573 2.4
-0.45548 2.7
-0.45524 2.9
-0.45499 3.2
-0.45475 3.4
-0.45451 3.7
-0.45426 3.9
-0.45402 4.2
-0.45377 4.4
-0.45353 4.6
-0.45329 4.8
-0.45304 5.0
-0.4528 5.2
-0.45255 5.4
-0.45231 5.6
-0.45206 5.8
-0.45182 5.9
-0.45158 6.1
-0.45133 6.2
-0.45109 6.4
-0.45084 6.5
-0.4506 6.6
-0.45036 6.7
-0.45011 6.8
-0.44987 6.9
-0.44962 7.0
-0.44938 7.0
-0.44913 7.1
-0.44889 7.1
-0.44865 7.1
-0.4484 7.2
-0.44816 7.2
-0.44791 7.2
-0.44767 7.1
-0.44743 7.1
-0.44718 7.1
-0.44694 7.0
-0.44669 6.9
-0.44645 6.9
-0.44621 6.8
-0.44596 6.7
-0.44572 6.6
-0.44547 6.5
-0.44523 6.3
-0.44498 6.2
-0.44474 6.0
-0.4445 5.9
-0.44425 5.7
-0.44401 5.5
-0.44376 5.4
-0.44352 5.2
-0.44328 5.0
-0.44303 4.7
-0.44279 4.5
-0.44254 4.3
-0.4423 4.1
-0.44205 3.8
-0.44181 3.6
-0.44157 3.3
-0.44132 3.1
-0.44108 2.8
-0.44083 2.5
-0.44059 2.3
-0.44035 2.0
-0.4401 1.7
-0.43986 1.4
-0.43961 1.1
-0.43937 0.8
-0.43913 0.6
-0.43888 0.3
-0.43864 0.0
-0.43839 -0.3
-0.43815 -0.6
-0.4379 -0.9
-0.43766 -1.2
-0.43742 -1.5
-0.43717 -1.7
-0.43693 -2.0
-0.43668 -2.3
-0.43644 -2.6
-0.4362 -2.8
-0.43595 -3.1
-0.43571 -3.4
-0.43546 -3.6
-0.43522 -3.9
-0.43497 -4.1
-0.43473 -4.4
-0.43449 -4.6
-0.43424 -4.8
-0.434 -5.0
-0.43375 -5.2
-0.43351 -5.4
-0.43327 -5.6
-0.43302 -5.8
-0.43278 -6.0
-0.43253 -6.1
-0.43229 -6.3
-0.43204 -6.4
-0.4318 -6.5
-0.43156 -6.7
-0.43131 -6.8
-0.43107 -6.9
-0.43082 -7.0
-0.43058 -7.0
-0.43034 -7.1
-0.43009 -7.1
-0.42985 -7.2
-0.4296 -7.2
-0.42936 -7.2
-0.42912 -7.2
-0.42887 -7.2
-0.42863 -7.2
-0.42838 -7.2
-0.42814 -7.1
-0.42789 -7.1
-0.42765 -7.0
-0.42741 -6.9
-0.42716 -6.8
-0.42692 -6.7
-0.42667 -6.6
-0.42643 -6.5
-0.42619 -6.4
-0.42594 -6.2
-0.4257 -6.1
-0.42545 -5.9
-0.42521 -5.7
-0.42496 -5.5
-0.42472 -5.4
-0.42448 -5.2
-0.42423 -4.9
-0.42399 -4.7
-0.42374 -4.5
-0.4235 -4.3
-0.42326 -4.0
-0.42301 -3.8
-0.42277 -3.5
-0.42252 -3.2
-0.42228 -3.0
-0.42204 -2.7
-0.42179 -2.4
-0.42155 -2.1
-0.4213 -1.9
-0.42106 -1.6
-0.42081 -1.3
-0.42057 -1.0
-0.42033 -0.7
-0.42008 -0.4
-0.41984 -0.1
-0.41959 0.2
-0.41935 0.5
-0.41911 0.8
-0.41886 1.1
-0.41862 1.4
-0.41837 1.7
-0.41813 2.0
-0.41788 2.2
-0.41764 2.5
-0.4174 2.8
-0.41715 3.1
-0.41691 3.3
-0.41666 3.6
-0.41642 3.9
-0.41618 4.1
-0.41593 4.4
-0.41569 4.6
-0.41544 4.8
-0.4152 5.0
-0.41496 5.3
-0.41471 5.5
-0.41447 5.7
-0.41422 5.8
-0.41398 6.0
-0.41373 6.2
-0.41349 6.3
-0.41325 6.5
-0.413 6.6
-0.41276 6.7
-0.41251 6.8
-0.41227 6.9
-0.41203 7.0
-0.41178 7.1
-0.41154 7.2
-0.41129 7.2
-0.41105 7.3
-0.4108 7.3
-0.41056 7.3
-0.41032 7.3
-0.41007 7.3
-0.40983 7.3
-0.40958 7.2
-0.40934 7.2
-0.4091 7.1
-0.40885 7.1
-0.40861 7.0
-0.40836 6.9
-0.40812 6.8
-0.40788 6.7
-0.40763 6.5
-0.40739 6.4
-0.40714 6.2
-0.4069 6.1
-0.40665 5.9
-0.40641 5.7
-0.40617 5.5
-0.40592 5.3
-0.40568 5.1
-0.40543 4.9
-0.40519 4.7
-0.40495 4.4
-0.4047 4.2
-0.40446 3.9
-0.40421 3.7
-0.40397 3.4
-0.40372 3.1
-0.40348 2.8
-0.40324 2.6
-0.40299 2.3
-0.40275 2.0
-0.4025 1.7
-0.40226 1.4
-0.40202 1.1
-0.40177 0.8
-0.40153 0.5
-0.40128 0.2
-0.40104 -0.1
-0.40079 -0.4
-0.40055 -0.7
-0.40031 -1.0
-0.40006 -1.3
-0.39982 -1.6
-0.39957 -1.9
-0.39933 -2.2
-0.39909 -2.5
-0.39884 -2.8
-0.3986 -3.1
-0.39835 -3.4
-0.39811 -3.6
-0.39787 -3.9
-0.39762 -4.2
-0.39738 -4.4
-0.39713 -4.7
-0.39689 -4.9
-0.39664 -5.1
-0.3964 -5.3
-0.39616 -5.5
-0.39591 -5.7
-0.39567 -5.9
-0.39542 -6.1
-0.39518 -6.3
-0.39494 -6.4
-0.39469 -6.6
-0.39445 -6.7
-0.3942 -6.8
-0.39396 -6.9
-0.39371 -7.0
-0.39347 -7.1
-0.39323 -7.2
-0.39298 -7.3
-0.39274 -7.3
-0.39249 -7.4
-0.39225 -7.4
-0.39201 -7.4
-0.39176 -7.4
-0.39152 -7.4
-0.39127 -7.3
-0.39103 -7.3
-0.39079 -7.2
-0.39054 -7.2
-0.3903 -7.1
-0.39005 -7.0
-0.38981 -6.9
-0.38956 -6.8
-0.38932 -6.7
-0.38908 -6.5
-0.38883 -6.4
-0.38859 -6.2
-0.38834 -6.0
-0.3881 -5.8
-0.38786 -5.6
-0.38761 -5.4
-0.38737 -5.2
-0.38712 -5.0
-0.38688 -4.8
-0.38663 -4.5
-0.38639 -4.3
-0.38615 -4.0
-0.3859 -3.8
-0.38566 -3.5
-0.38541 -3.2
-0.38517 -2.9
-0.38493 -2.6
-0.38468 -2.3
-0.38444 -2.0
-0.38419 -1.7
-0.38395 -1.4
-0.38371 -1.1
-0.38346 -0.8
-0.38322 -0.5
-0.38297 -0.2
-0.38273 0.1
-0.38248 0.4
-0.38224 0.8
-0.382 1.1
-0.38175 1.4
-0.38151 1.7
-0.38126 2.0
-0.38102 2.3
-0.38078 2.6
-0.38053 2.9
-0.38029 3.2
-0.38004 3.4
-0.3798 3.7
-0.37955 4.0
-0.37931 4.3
-0.37907 4.5
-0.37882 4.8
-0.37858 5.0
-0.37833 5.2
-0.37809 5.4
-0.37785 5.7
-0.3776 5.9
-0.37736 6.0
-0.37711 6.2
-0.37687 6.4
-0.37663 6.6
-0.37638 6.7
-0.37614 6.8
-0.37589 7.0
-0.37565 7.1
-0.3754 7.2
-0.37516 7.2
-0.37492 7.3
-0.37467 7.4
-0.37443 7.4
-0.37418 7.4
-0.37394 7.5
-0.3737 7.5
-0.37345 7.5
-0.37321 7.4
-0.37296 7.4
-0.37272 7.3
-0.37247 7.3
-0.37223 7.2
-0.37199 7.1
-0.37174 7.0
-0.3715 6.9
-0.37125 6.8
-0.37101 6.6
-0.37077 6.5
-0.37052 6.3
-0.37028 6.1
-0.37003 5.9
-0.36979 5.7
-0.36954 5.5
-0.3693 5.3
-0.36906 5.1
-0.36881 4.8
-0.36857 4.6
-0.36832 4.3
-0.36808 4.1
-0.36784 3.8
-0.36759 3.5
-0.36735 3.2
-0.3671 3.0
-0.36686 2.7
-0.36662 2.4
-0.36637 2.0
-0.36613 1.7
-0.36588 1.4
-0.36564 1.1
-0.36539 0.8
-0.36515 0.5
-0.36491 0.1
-0.36466 -0.2
-0.36442 -0.5
-0.36417 -0.8
-0.36393 -1.1
-0.36369 -1.5
-0.36344 -1.8
-0.3632 -2.1
-0.36295 -2.4
-0.36271 -2.7
-0.36246 -3.0
-0.36222 -3.3
-0.36198 -3.6
-0.36173 -3.9
-0.36149 -4.1
-0.36124 -4.4
-0.361 -4.7
-0.36076 -4.9
-0.36051 -5.2
-0.36027 -5.4
-0.36002 -5.6
-0.35978 -5.8
-0.35954 -6.0
-0.35929 -6.2
-0.35905 -6.4
-0.3588 -6.6
-0.35856 -6.7
-0.35831 -6.9
-0.35807 -7.0
-0.35783 -7.1
-0.35758 -7.2
-0.35734 -7.3
-0.35709 -7.4
-0.35685 -7.4
-0.35661 -7.5
-0.35636 -7.5
-0.35612 -7.5
-0.35587 -7.5
-0.35563 -7.5
-0.35538 -7.5
-0.35514 -7.5
-0.3549 -7.4
-0.35465 -7.4
-0.35441 -7.3
-0.35416 -7.2
-0.35392 -7.1
-0.35368 -7.0
-0.35343 -6.8
-0.35319 -6.7
-0.35294 -6.5
-0.3527 -6.4
-0.35246 -6.2
-0.35221 -6.0
-0.35197 -5.8
-0.35172 -5.6
-0.35148 -5.4
-0.35123 -5.1
-0.35099 -4.9
-0.35075 -4.6
-0.3505 -4.4
-0.35026 -4.1
-0.35001 -3.8
-0.34977 -3.5
-0.34953 -3.2
-0.34928 -2.9
-0.34904 -2.6
-0.34879 -2.3
-0.34855 -2.0
-0.3483 -1.7
-0.34806 -1.3
-0.34782 -1.0
-0.34757 -0.7
-0.34733 -0.4
-0.34708 0.0
-0.34684 0.3
-0.3466 0.6
-0.34635 1.0
-0.34611 1.3
-0.34586 1.6
-0.34562 1.9
-0.34538 2.3
-0.34513 2.6
-0.34489 2.9
-0.34464 3.2
-0.3444 3.5
-0.34415 3.8
-0.34391 4.1
-0.34367 4.3
-0.34342 4.6
-0.34318 4.9
-0.34293 5.1
-0.34269 5.4
-0.34245 5.6
-0.3422 5.8
-0.34196 6.0
-0.34171 6.2
-0.34147 6.4
-0.34122 6.6
-0.34098 6.8
-0.34074 6.9
-0.34049 7.0
-0.34025 7.2
-0.34 7.3
-0.33976 7.4
-0.33952 7.4
-0.33927 7.5
-0.33903 7.6
-0.33878 7.6
-0.33854 7.6
-0.33829 7.6
-0.33805 7.6
-0.33781 7.6
-0.33756 7.6
-0.33732 7.5
-0.33707 7.4
-0.33683 7.4
-0.33659 7.3
-0.33634 7.2
-0.3361 7.0
-0.33585 6.9
-0.33561 6.8
-0.33537 6.6
-0.33512 6.4
-0.33488 6.2
-0.33463 6.0
-0.33439 5.8
-0.33414 5.6
-0.3339 5.3
-0.33366 5.1
-0.33341 4.8
-0.33317 4.6
-0.33292 4.3
-0.33268 4.0
-0.33244 3.7
-0.33219 3.4
-0.33195 3.1
-0.3317 2.8
-0.33146 2.5
-0.33121 2.2
-0.33097 1.8
-0.33073 1.5
-0.33048 1.2
-0.33024 0.8
-0.32999 0.5
-0.32975 0.2
-0.32951 -0.2
-0.32926 -0.5
-0.32902 -0.9
-0.32877 -1.2
-0.32853 -1.5
-0.32829 -1.9
-0.32804 -2.2
-0.3278 -2.5
-0.32755 -2.9
-0.32731 -3.2
-0.32706 -3.5
-0.32682 -3.8
-0.32658 -4.1
-0.32633 -4.4
-0.32609 -4.6
-0.32584 -4.9
-0.3256 -5.2
-0.32536 -5.4
-0.32511 -5.7
-0.32487 -5.9
-0.32462 -6.1
-0.32438 -6.3
-0.32413 -6.5
-0.32389 -6.7
-0.32365 -6.8
-0.3234 -7.0
-0.32316 -7.1
-0.32291 -7.3
-0.32267 -7.4
-0.32243 -7.5
-0.32218 -7.6
-0.32194 -7.6
-0.32169 -7.7
-0.32145 -7.7
-0.32121 -7.7
-0.32096 -7.7
-0.32072 -7.7
-0.32047 -7.7
-0.32023 -7.6
-0.31998 -7.6
-0.31974 -7.5
-0.3195 -7.4
-0.31925 -7.3
-0.31901 -7.2
-0.31876 -7.1
-0.31852 -6.9
-0.31828 -6.8
-0.31803 -6.6
-0.31779 -6.4
-0.31754 -6.2
-0.3173 -6.0
-0.31705 -5.8
-0.31681 -5.5
-0.31657 -5.3
-0.31632 -5.0
-0.31608 -4.7
-0.31583 -4.5
-0.31559 -4.2
-0.31535 -3.9
-0.3151 -3.6
-0.31486 -3.2
-0.31461 -2.9
-0.31437 -2.6
-0.31413 -2.3
-0.31388 -1.9
-0.31364 -1.6
-0.31339 -1.2
-0.31315 -0.9
-0.3129 -0.5
-0.31266 -0.2
-0.31242 0.2
-0.31217 0.5
-0.31193 0.9
-0.31168 1.2
-0.31144 1.6
-0.3112 1.9
-0.31095 2.2
-0.31071 2.6
-0.31046 2.9
-0.31022 3.2
-0.30997 3.5
-0.30973 3.9
-0.30949 4.2
-0.30924 4.5
-0.309 4.7
-0.30875 5.0
-0.30851 5.3
-0.30827 5.5
-0.30802 5.8
-0.30778 6.0
-0.30753 6.2
-0.30729 6.4
-0.30704 6.6
-0.3068 6.8
-0.30656 7.0
-0.30631 7.1
-0.30607 7.3
-0.30582 7.4
-0.30558 7.5
-0.30534 7.6
-0.30509 7.7
-0.30485 7.7
-0.3046 7.8
-0.30436 7.8
-0.30412 7.8
-0.30387 7.8
-0.30363 7.8
-0.30338 7.8
-0.30314 7.7
-0.30289 7.6
-0.30265 7.5
-0.30241 7.4
-0.30216 7.3
-0.30192 7.2
-0.30167 7.0
-0.30143 6.9
-0.30119 6.7
-0.30094 6.5
-0.3007 6.3
-0.30045 6.1
-0.30021 5.9
-0.29996 5.6
-0.29972 5.4
-0.29948 5.1
-0.29923 4.8
-0.29899 4.5
-0.29874 4.2
-0.2985 3.9
-0.29826 3.6
-0.29801 3.3
-0.29777 2.9
-0.29752 2.6
-0.29728 2.3
-0.29704 1.9
-0.29679 1.6
-0.29655 1.2
-0.2963 0.9
-0.29606 0.5
-0.29581 0.1
-0.29557 -0.2
-0.29533 -0.6
-0.29508 -1.0
-0.29484 -1.3
-0.29459 -1.7
-0.29435 -2.0
-0.29411 -2.4
-0.29386 -2.7
-0.29362 -3.1
-0.29337 -3.4
-0.29313 -3.7
-0.29288 -4.0
-0.29264 -4.3
-0.2924 -4.6
-0.29215 -4.9
-0.29191 -5.2
-0.29166 -5.5
-0.29142 -5.7
-0.29118 -6.0
-0.29093 -6.2
-0.29069 -6.4
-0.29044 -6.7
-0.2902 -6.8
-0.28996 -7.0
-0.28971 -7.2
-0.28947 -7.3
-0.28922 -7.5
