t strain*1e23
-4.9055 -2.3
-4.90526 -2.3
-4.90502 -2.3
-4.90477 -2.2
-4.90453 -2.2
-4.90428 -2.2
-4.90404 -2.2
-4.9038 -2.1
-4.90355 -2.1
-4.90331 -2.1
-4.90306 -2.0
-4.90282 -2.0
-4.90257 -1.9
-4.90233 -1.9
-4.90209 -1.8
-4.90184 -1.8
-4.9016 -1.7
-4.90135 -1.6
-4.90111 -1.6
-4.90087 -1.5
-4.90062 -1.4
-4.90038 -1.4
-4.90013 -1.3
-4.89989 -1.2
-4.89964 -1.1
-4.8994 -1.1
-4.89916 -1.0
-4.89891 -0.9
-4.89867 -0.8
-4.89842 -0.7
-4.89818 -0.6
-4.89794 -0.6
-4.89769 -0.5
-4.89745 -0.4
-4.8972 -0.3
-4.89696 -0.2
-4.89672 -0.1
-4.89647 0.0
-4.89623 0.0
-4.89598 0.1
-4.89574 0.2
-4.89549 0.3
-4.89525 0.4
-4.89501 0.5
-4.89476 0.6
-4.89452 0.7
-4.89427 0.8
-4.89403 0.8
-4.89379 0.9
-4.89354 1.0
-4.8933 1.1
-4.89305 1.2
-4.89281 1.2
-4.89256 1.3
-4.89232 1.4
-4.89208 1.5
-4.89183 1.5
-4.89159 1.6
-4.89134 1.7
-4.8911 1.7
-4.89086 1.8
-4.89061 1.8
-4.89037 1.9
-4.89012 1.9
-4.88988 2.0
-4.88964 2.0
-4.88939 2.1
-4.88915 2.1
-4.8889 2.1
-4.88866 2.2
-4.88841 2.2
-4.88817 2.2
-4.88793 2.3
-4.88768 2.3
-4.88744 2.3
-4.88719 2.3
-4.88695 2.3
-4.88671 2.3
-4.88646 2.3
-4.88622 2.3
-4.88597 2.3
-4.88573 2.3
-4.88548 2.3
-4.88524 2.3
-4.885 2.3
-4.88475 2.2
-4.88451 2.2
-4.88426 2.2
-4.88402 2.2
-4.88378 2.1
-4.88353 2.1
-4.88329 2.0
-4.88304 2.0
-4.8828 2.0
-4.88256 1.9
-4.88231 1.9
-4.88207 1.8
-4.88182 1.7
-4.88158 1.7
-4.88133 1.6
-4.88109 1.6
-4.88085 1.5
-4.8806 1.4
-4.88036 1.3
-4.88011 1.3
-4.87987 1.2
-4.87963 1.1
-4.87938 1.0
-4.87914 1.0
-4.87889 0.9
-4.87865 0.8
-4.8784 0.7
-4.87816 0.6
-4.87792 0.5
-4.87767 0.5
-4.87743 0.4
-4.87718 0.3
-4.87694 0.2
-4.8767 0.1
-4.87645 0.0
-4.87621 0.0
-4.87596 -0.2
-4.87572 -0.3
-4.87547 -0.3
-4.87523 -0.4
-4.87499 -0.5
-4.87474 -0.6
-4.8745 -0.7
-4.87425 -0.8
-4.87401 -0.9
-4.87377 -0.9
-4.87352 -1.0
-4.87328 -1.1
-4.87303 -1.2
-4.87279 -1.3
-4.87255 -1.3
-4.8723 -1.4
-4.87206 -1.5
-4.87181 -1.5
-4.87157 -1.6
-4.87132 -1.7
-4.87108 -1.7
-4.87084 -1.8
-4.87059 -1.8
-4.87035 -1.9
-4.8701 -1.9
-4.86986 -2.0
-4.86962 -2.0
-4.86937 -2.1
