t strain*1e23
-0.94335 -5.4
-0.9431 -5.4
-0.94286 -5.4
-0.94262 -5.3
-0.94237 -5.2
-0.94213 -5.2
-0.94188 -5.1
-0.94164 -5.0
-0.94139 -4.9
-0.94115 -4.8
-0.94091 -4.7
-0.94066 -4.6
-0.94042 -4.4
-0.94017 -4.3
-0.93993 -4.2
-0.93969 -4.0
-0.93944 -3.9
-0.9392 -3.7
-0.93895 -3.5
-0.93871 -3.4
-0.93847 -3.2
-0.93822 -3.0
-0.93798 -2.8
-0.93773 -2.7
-0.93749 -2.5
-0.93724 -2.3
-0.937 -2.1
-0.93676 -1.9
-0.93651 -1.7
-0.93627 -1.5
-0.93602 -1.3
-0.93578 -1.1
-0.93554 -0.9
-0.93529 -0.6
-0.93505 -0.4
-0.9348 -0.2
-0.93456 0.0
-0.93431 0.2
-0.93407 0.4
-0.93383 0.6
-0.93358 0.9
-0.93334 1.1
-0.93309 1.3
-0.93285 1.5
-0.93261 1.7
-0.93236 1.9
-0.93212 2.1
-0.93187 2.3
-0.93163 2.5
-0.93139 2.7
-0.93114 2.9
-0.9309 3.0
-0.93065 3.2
-0.93041 3.4
-0.93016 3.6
-0.92992 3.7
-0.92968 3.9
-0.92943 4.0
-0.92919 4.2
-0.92894 4.3
-0.9287 4.4
-0.92846 4.6
-0.92821 4.7
-0.92797 4.8
-0.92772 4.9
-0.92748 5.0
-0.92723 5.1
-0.92699 5.2
-0.92675 5.3
-0.9265 5.3
-0.92626 5.4
-0.92601 5.4
-0.92577 5.5
-0.92553 5.5
-0.92528 5.5
-0.92504 5.6
-0.92479 5.6
-0.92455 5.6
-0.9243 5.6
-0.92406 5.6
-0.92382 5.5
-0.92357 5.5
-0.92333 5.5
-0.92308 5.4
-0.92284 5.4
-0.9226 5.3
-0.92235 5.2
-0.92211 5.1
-0.92186 5.1
-0.92162 5.0
-0.92138 4.9
-0.92113 4.8
-0.92089 4.6
-0.92064 4.5
-0.9204 4.4
-0.92015 4.2
-0.91991 4.1
-0.91967 4.0
-0.91942 3.8
-0.91918 3.6
-0.91893 3.5
-0.91869 3.3
-0.91845 3.1
-0.9182 2.9
-0.91796 2.8
-0.91771 2.6
-0.91747 2.4
-0.91722 2.2
-0.91698 2.0
-0.91674 1.8
-0.91649 1.6
-0.91625 1.4
-0.916 1.1
-0.91576 0.9
-0.91552 0.7
-0.91527 0.5
-0.91503 0.3
-0.91478 0.0
-0.91454 -0.1
-0.9143 -0.4
-0.91405 -0.6
-0.91381 -0.8
-0.91356 -1.0
-0.91332 -1.2
-0.91307 -1.4
-0.91283 -1.6
-0.91259 -1.8
-0.91234 -2.0
-0.9121 -2.2
-0.91185 -2.4
-0.91161 -2.6
-0.91137 -2.8
-0.91112 -3.0
-0.91088 -3.2
-0.91063 -3.4
-0.91039 -3.5
-0.91014 -3.7
-0.9099 -3.9
-0.90966 -4.0
-0.90941 -4.2
-0.90917 -4.3
-0.90892 -4.4
-0.90868 -4.6
-0.90844 -4.7
-0.90819 -4.8
-0.90795 -4.9
-0.9077 -5.0
-0.90746 -5.1
-0.90722 -5.2
-0.90697 -5.3
-0.90673 -5.3
-0.90648 -5.4
-0.90624 -5.5
-0.90599 -5.5
-0.90575 -5.5
-0.90551 -5.6
-0.90526 -5.6
-0.90502 -5.6
-0.90477 -5.6
-0.90453 -5.6
-0.90429 -5.6
-0.90404 -5.6
-0.9038 -5.5
-0.90355 -5.5
-0.90331 -5.4
-0.90306 -5.4
-0.90282 -5.3
-0.90258 -5.2
-0.90233 -5.2
-0.90209 -5.1
-0.90184 -5.0
-0.9016 -4.9
-0.90136 -4.8
-0.90111 -4.6
-0.90087 -4.5
-0.90062 -4.4
-0.90038 -4.2
-0.90014 -4.1
-0.89989 -4.0
-0.89965 -3.8
-0.8994 -3.6
-0.89916 -3.5
-0.89891 -3.3
-0.89867 -3.1
-0.89843 -2.9
-0.89818 -2.7
-0.89794 -2.5
-0.89769 -2.3
-0.89745 -2.1
-0.89721 -1.9
-0.89696 -1.7
-0.89672 -1.5
-0.89647 -1.3
-0.89623 -1.1
-0.89598 -0.9
-0.89574 -0.7
-0.8955 -0.4
-0.89525 -0.2
-0.89501 0.0
-0.89476 0.2
-0.89452 0.4
-0.89428 0.6
-0.89403 0.9
-0.89379 1.1
-0.89354 1.3
-0.8933 1.5
-0.89305 1.7
-0.89281 1.9
-0.89257 2.1
