t strain*1e23
-0.33035 3.4
-0.33011 3.6
-0.32986 3.8
-0.32962 4.0
-0.32938 4.1
-0.32913 4.3
-0.32889 4.5
-0.32864 4.6
-0.3284 4.8
-0.32816 4.9
-0.32791 5.0
-0.32767 5.2
-0.32742 5.3
-0.32718 5.4
-0.32693 5.5
-0.32669 5.7
-0.32645 5.8
-0.3262 5.9
-0.32596 5.9
-0.32571 6.0
-0.32547 6.1
-0.32523 6.2
-0.32498 6.2
-0.32474 6.3
-0.32449 6.3
-0.32425 6.4
-0.32401 6.4
-0.32376 6.4
-0.32352 6.4
-0.32327 6.5
-0.32303 6.5
-0.32278 6.5
-0.32254 6.4
-0.3223 6.4
-0.32205 6.4
-0.32181 6.4
-0.32156 6.3
-0.32132 6.3
-0.32108 6.2
-0.32083 6.2
-0.32059 6.1
-0.32034 6.0
-0.3201 5.9
-0.31985 5.8
-0.31961 5.7
-0.31937 5.6
-0.31912 5.5
-0.31888 5.4
-0.31863 5.3
-0.31839 5.1
-0.31815 5.0
-0.3179 4.9
-0.31766 4.7
-0.31741 4.5
-0.31717 4.4
-0.31693 4.2
-0.31668 4.0
-0.31644 3.9
-0.31619 3.7
-0.31595 3.5
-0.3157 3.3
-0.31546 3.1
-0.31522 2.9
-0.31497 2.7
-0.31473 2.5
-0.31448 2.3
-0.31424 2.1
-0.314 1.9
-0.31375 1.7
-0.31351 1.5
-0.31326 1.2
-0.31302 1.0
-0.31277 0.8
-0.31253 0.6
-0.31229 0.4
-0.31204 0.1
-0.3118 0.0
-0.31155 -0.3
-0.31131 -0.5
-0.31107 -0.8
-0.31082 -1.0
-0.31058 -1.2
-0.31033 -1.4
-0.31009 -1.7
-0.30984 -1.9
-0.3096 -2.1
-0.30936 -2.3
-0.30911 -2.5
-0.30887 -2.7
-0.30862 -2.9
-0.30838 -3.1
-0.30814 -3.3
-0.30789 -3.5
-0.30765 -3.7
-0.3074 -3.9
-0.30716 -4.1
-0.30692 -4.2
-0.30667 -4.4
-0.30643 -4.6
-0.30618 -4.7
-0.30594 -4.9
-0.30569 -5.0
-0.30545 -5.2
-0.30521 -5.3
-0.30496 -5.5
-0.30472 -5.6
-0.30447 -5.7
-0.30423 -5.8
-0.30399 -5.9
-0.30374 -6.0
-0.3035 -6.1
-0.30325 -6.2
-0.30301 -6.2
-0.30276 -6.3
-0.30252 -6.4
-0.30228 -6.4
-0.30203 -6.5
-0.30179 -6.5
-0.30154 -6.5
-0.3013 -6.6
-0.30106 -6.6
-0.30081 -6.6
-0.30057 -6.6
-0.30032 -6.6
-0.30008 -6.5
-0.29984 -6.5
-0.29959 -6.5
-0.29935 -6.4
-0.2991 -6.4
-0.29886 -6.3
-0.29861 -6.2
-0.29837 -6.2
-0.29813 -6.1
-0.29788 -6.0
-0.29764 -5.9
-0.29739 -5.8
-0.29715 -5.7
-0.29691 -5.6
-0.29666 -5.4
-0.29642 -5.3
-0.29617 -5.2
-0.29593 -5.0
-0.29568 -4.9
-0.29544 -4.7
-0.2952 -4.5
-0.29495 -4.4
-0.29471 -4.2
-0.29446 -4.0
-0.29422 -3.8
-0.29398 -3.6
-0.29373 -3.4
-0.29349 -3.2
-0.29324 -3.0
-0.293 -2.8
-0.29276 -2.6
-0.29251 -2.4
-0.29227 -2.2
-0.29202 -2.0
-0.29178 -1.7
-0.29153 -1.5
-0.29129 -1.3
-0.29105 -1.1
-0.2908 -0.8
-0.29056 -0.6
-0.29031 -0.4
-0.29007 -0.1
-0.28983 0.1
-0.28958 0.3
-0.28934 0.6
-0.28909 0.8
-0.28885 1.0
-0.2886 1.3
-0.28836 1.5
-0.28812 1.7
-0.28787 2.0
-0.28763 2.2
-0.28738 2.4
-0.28714 2.6
-0.2869 2.8
-0.28665 3.0
-0.28641 3.3
-0.28616 3.5
-0.28592 3.7
-0.28568 3.9
-0.28543 4.0
-0.28519 4.2
-0.28494 4.4
-0.2847 4.6
-0.28445 4.8
-0.28421 4.9
-0.28397 5.1
-0.28372 5.2
-0.28348 5.4
-0.28323 5.5
-0.28299 5.6
-0.28275 5.8
-0.2825 5.9
-0.28226 6.0
-0.28201 6.1
-0.28177 6.2
-0.28152 6.3
-0.28128 6.3
-0.28104 6.4
-0.28079 6.5
-0.28055 6.5
-0.2803 6.6
-0.28006 6.6
-0.27982 6.6
-0.27957 6.7
-0.27933 6.7
-0.27908 6.7
-0.27884 6.7
-0.27859 6.7
-0.27835 6.6
-0.27811 6.6
-0.27786 6.6
-0.27762 6.5
-0.27737 6.5
-0.27713 6.4
-0.27689 6.3
-0.27664 6.2
-0.2764 6.1
-0.27615 6.1
-0.27591 5.9
-0.27567 5.8
-0.27542 5.7
-0.27518 5.6
-0.27493 5.4
-0.27469 5.3
-0.27444 5.2
-0.2742 5.0
-0.27396 4.8
-0.27371 4.7
-0.27347 4.5
-0.27322 4.3
-0.27298 4.1
-0.27274 3.9
-0.27249 3.7
-0.27225 3.5
-0.272 3.3
-0.27176 3.1
-0.27151 2.9
-0.27127 2.7
-0.27103 2.4
-0.27078 2.2
-0.27054 2.0
-0.27029 1.8
-0.27005 1.5
-0.26981 1.3
-0.26956 1.0
-0.26932 0.8
-0.26907 0.6
-0.26883 0.3
-0.26859 0.0
-0.26834 -0.2
-0.2681 -0.4
-0.26785 -0.7
-0.26761 -0.9
-0.26736 -1.1
-0.26712 -1.4
-0.26688 -1.6
-0.26663 -1.9
-0.26639 -2.1
-0.26614 -2.3
-0.2659 -2.6
-0.26566 -2.8
-0.26541 -3.0
-0.26517 -3.2
-0.26492 -3.4
-0.26468 -3.6
-0.26443 -3.9
-0.26419 -4.1
-0.26395 -4.3
-0.2637 -4.4
-0.26346 -4.6
-0.26321 -4.8
-0.26297 -5.0
-0.26273 -5.1
-0.26248 -5.3
-0.26224 -5.4
-0.26199 -5.6
-0.26175 -5.7
-0.26151 -5.9
-0.26126 -6.0
-0.26102 -6.1
-0.26077 -6.2
-0.26053 -6.3
-0.26028 -6.4
-0.26004 -6.5
-0.2598 -6.5
-0.25955 -6.6
-0.25931 -6.7
-0.25906 -6.7
-0.25882 -6.7
-0.25858 -6.8
-0.25833 -6.8
-0.25809 -6.8
-0.25784 -6.8
-0.2576 -6.8
-0.25735 -6.8
-0.25711 -6.7
-0.25687 -6.7
-0.25662 -6.7
-0.25638 -6.6
-0.25613 -6.5
-0.25589 -6.5
-0.25565 -6.4
-0.2554 -6.3
-0.25516 -6.2
-0.25491 -6.1
-0.25467 -6.0
-0.25443 -5.8
-0.25418 -5.7
-0.25394 -5.6
-0.25369 -5.4
-0.25345 -5.3
-0.2532 -5.1
-0.25296 -4.9
-0.25272 -4.8
-0.25247 -4.6
-0.25223 -4.4
-0.25198 -4.2
-0.25174 -4.0
-0.2515 -3.8
-0.25125 -3.6
-0.25101 -3.4
-0.25076 -3.1
-0.25052 -2.9
-0.25027 -2.7
-0.25003 -2.4
-0.24979 -2.2
-0.24954 -2.0
-0.2493 -1.7
-0.24905 -1.5
-0.24881 -1.2
-0.24857 -1.0
-0.24832 -0.7
-0.24808 -0.5
-0.24783 -0.2
-0.24759 0.0
-0.24734 0.3
-0.2471 0.6
-0.24686 0.8
-0.24661 1.1
-0.24637 1.3
-0.24612 1.6
-0.24588 1.8
-0.24564 2.1
-0.24539 2.3
-0.24515 2.6
-0.2449 2.8
-0.24466 3.0
-0.24442 3.3
-0.24417 3.5
-0.24393 3.7
-0.24368 3.9
-0.24344 4.1
-0.24319 4.3
-0.24295 4.5
-0.24271 4.7
-0.24246 4.9
-0.24222 5.1
-0.24197 5.3
-0.24173 5.4
-0.24149 5.6
-0.24124 5.7
-0.241 5.9
-0.24075 6.0
-0.24051 6.1
-0.24026 6.2
-0.24002 6.3
-0.23978 6.4
-0.23953 6.5
-0.23929 6.6
-0.23904 6.7
-0.2388 6.8
-0.23856 6.8
-0.23831 6.8
-0.23807 6.9
-0.23782 6.9
-0.23758 6.9
-0.23734 6.9
-0.23709 6.9
-0.23685 6.9
-0.2366 6.9
-0.23636 6.8
-0.23611 6.8
-0.23587 6.7
-0.23563 6.7
-0.23538 6.6
-0.23514 6.5
-0.23489 6.4
-0.23465 6.3
-0.23441 6.2
-0.23416 6.1
-0.23392 5.9
-0.23367 5.8
-0.23343 5.7
-0.23318 5.5
-0.23294 5.3
-0.2327 5.2
-0.23245 5.0
-0.23221 4.8
-0.23196 4.6
-0.23172 4.4
-0.23148 4.2
-0.23123 4.0
-0.23099 3.8
-0.23074 3.5
-0.2305 3.3
-0.23026 3.1
-0.23001 2.8
-0.22977 2.6
-0.22952 2.3
-0.22928 2.1
-0.22903 1.8
-0.22879 1.6
-0.22855 1.3
-0.2283 1.1
-0.22806 0.8
-0.22781 0.5
-0.22757 0.3
-0.22733 0.0
-0.22708 -0.3
-0.22684 -0.5
-0.22659 -0.8
-0.22635 -1.1
-0.2261 -1.3
-0.22586 -1.6
-0.22562 -1.9
-0.22537 -2.1
-0.22513 -2.4
-0.22488 -2.6
-0.22464 -2.9
-0.2244 -3.1
-0.22415 -3.4
-0.22391 -3.6
-0.22366 -3.8
-0.22342 -4.1
-0.22318 -4.3
-0.22293 -4.5
-0.22269 -4.7
-0.22244 -4.9
-0.2222 -5.1
-0.22195 -5.3
-0.22171 -5.4
-0.22147 -5.6
-0.22122 -5.8
-0.22098 -5.9
-0.22073 -6.1
-0.22049 -6.2
-0.22025 -6.3
-0.22 -6.4
-0.21976 -6.6
-0.21951 -6.7
-0.21927 -6.7
-0.21902 -6.8
-0.21878 -6.9
-0.21854 -6.9
-0.21829 -7.0
-0.21805 -7.0
-0.2178 -7.0
-0.21756 -7.1
-0.21732 -7.1
-0.21707 -7.1
-0.21683 -7.0
-0.21658 -7.0
-0.21634 -7.0
-0.21609 -6.9
-0.21585 -6.9
-0.21561 -6.8
-0.21536 -6.7
-0.21512 -6.6
-0.21487 -6.5
-0.21463 -6.4
-0.21439 -6.3
-0.21414 -6.1
-0.2139 -6.0
-0.21365 -5.8
-0.21341 -5.7
-0.21317 -5.5
-0.21292 -5.3
-0.21268 -5.2
-0.21243 -5.0
-0.21219 -4.8
-0.21194 -4.5
-0.2117 -4.3
-0.21146 -4.1
-0.21121 -3.9
-0.21097 -3.6
-0.21072 -3.4
-0.21048 -3.2
-0.21024 -2.9
-0.20999 -2.6
-0.20975 -2.4
-0.2095 -2.1
-0.20926 -1.8
-0.20901 -1.6
-0.20877 -1.3
-0.20853 -1.0
-0.20828 -0.7
-0.20804 -0.5
-0.20779 -0.2
-0.20755 0.1
-0.20731 0.4
-0.20706 0.7
-0.20682 0.9
-0.20657 1.2
-0.20633 1.5
-0.20609 1.8
-0.20584 2.1
-0.2056 2.3
-0.20535 2.6
-0.20511 2.9
-0.20486 3.1
-0.20462 3.4
-0.20438 3.6
-0.20413 3.9
-0.20389 4.1
