t strain*1e23
-0.33922 0.9
-0.33897 0.6
-0.33873 0.4
-0.33849 0.1
-0.33824 -0.2
-0.338 -0.4
-0.33775 -0.7
-0.33751 -1.0
-0.33727 -1.2
-0.33702 -1.5
-0.33678 -1.8
-0.33653 -2.0
-0.33629 -2.3
-0.33604 -2.5
-0.3358 -2.8
-0.33556 -3.0
-0.33531 -3.3
-0.33507 -3.5
-0.33482 -3.8
-0.33458 -4.0
-0.33434 -4.2
-0.33409 -4.4
-0.33385 -4.7
-0.3336 -4.9
-0.33336 -5.1
-0.33311 -5.3
-0.33287 -5.5
-0.33263 -5.7
-0.33238 -5.8
-0.33214 -6.0
-0.33189 -6.2
-0.33165 -6.4
-0.33141 -6.5
-0.33116 -6.7
-0.33092 -6.8
-0.33067 -6.9
-0.33043 -7.0
-0.33018 -7.2
-0.32994 -7.3
-0.3297 -7.4
-0.32945 -7.5
-0.32921 -7.5
-0.32896 -7.6
-0.32872 -7.7
-0.32848 -7.7
-0.32823 -7.8
-0.32799 -7.8
-0.32774 -7.8
-0.3275 -7.8
-0.32726 -7.8
-0.32701 -7.8
-0.32677 -7.8
-0.32652 -7.8
-0.32628 -7.8
-0.32603 -7.7
-0.32579 -7.7
-0.32555 -7.6
-0.3253 -7.5
-0.32506 -7.5
-0.32481 -7.4
-0.32457 -7.3
-0.32433 -7.2
-0.32408 -7.1
-0.32384 -6.9
-0.32359 -6.8
-0.32335 -6.7
-0.3231 -6.5
-0.32286 -6.4
-0.32262 -6.2
-0.32237 -6.0
-0.32213 -5.9
-0.32188 -5.7
-0.32164 -5.5
-0.3214 -5.3
-0.32115 -5.1
-0.32091 -4.9
-0.32066 -4.6
-0.32042 -4.4
-0.32018 -4.2
-0.31993 -4.0
-0.31969 -3.7
-0.31944 -3.5
-0.3192 -3.2
-0.31895 -3.0
-0.31871 -2.7
-0.31847 -2.5
-0.31822 -2.2
-0.31798 -1.9
-0.31773 -1.7
-0.31749 -1.4
-0.31725 -1.1
-0.317 -0.8
-0.31676 -0.6
-0.31651 -0.3
-0.31627 0.0
-0.31602 0.3
-0.31578 0.5
-0.31554 0.8
-0.31529 1.1
-0.31505 1.4
-0.3148 1.6
-0.31456 1.9
-0.31432 2.2
-0.31407 2.4
-0.31383 2.7
-0.31358 3.0
-0.31334 3.2
-0.3131 3.5
-0.31285 3.7
-0.31261 4.0
-0.31236 4.2
-0.31212 4.4
-0.31187 4.7
-0.31163 4.9
-0.31139 5.1
-0.31114 5.3
-0.3109 5.5
-0.31065 5.7
-0.31041 5.9
-0.31017 6.1
-0.30992 6.3
-0.30968 6.4
-0.30943 6.6
-0.30919 6.8
-0.30894 6.9
-0.3087 7.0
-0.30846 7.2
-0.30821 7.3
-0.30797 7.4
-0.30772 7.5
-0.30748 7.6
-0.30724 7.7
-0.30699 7.7
-0.30675 7.8
-0.3065 7.8
-0.30626 7.9
-0.30602 7.9
-0.30577 7.9
-0.30553 8.0
-0.30528 8.0
-0.30504 7.9
-0.30479 7.9
-0.30455 7.9
-0.30431 7.9
-0.30406 7.8
-0.30382 7.8
-0.30357 7.7
-0.30333 7.6
-0.30309 7.5
-0.30284 7.4
-0.3026 7.3
-0.30235 7.2
-0.30211 7.1
-0.30186 7.0
-0.30162 6.8
-0.30138 6.7
-0.30113 6.5
-0.30089 6.3
-0.30064 6.2
-0.3004 6.0
-0.30016 5.8
-0.29991 5.6
-0.29967 5.4
-0.29942 5.2
-0.29918 4.9
-0.29893 4.7
-0.29869 4.5
-0.29845 4.2
-0.2982 4.0
-0.29796 3.8
-0.29771 3.5
-0.29747 3.2
-0.29723 3.0
-0.29698 2.7
-0.29674 2.4
-0.29649 2.2
-0.29625 1.9
-0.29601 1.6
-0.29576 1.3
-0.29552 1.0
-0.29527 0.8
-0.29503 0.5
-0.29478 0.2
-0.29454 -0.1
-0.2943 -0.4
-0.29405 -0.7
-0.29381 -1.0
-0.29356 -1.3
-0.29332 -1.5
-0.29308 -1.8
-0.29283 -2.1
-0.29259 -2.4
-0.29234 -2.7
-0.2921 -2.9
-0.29185 -3.2
-0.29161 -3.5
-0.29137 -3.7
-0.29112 -4.0
-0.29088 -4.2
-0.29063 -4.5
-0.29039 -4.7
-0.29015 -4.9
-0.2899 -5.2
-0.28966 -5.4
-0.28941 -5.6
-0.28917 -5.8
-0.28893 -6.0
-0.28868 -6.2
-0.28844 -6.4
-0.28819 -6.6
-0.28795 -6.7
-0.2877 -6.9
-0.28746 -7.0
-0.28722 -7.2
-0.28697 -7.3
-0.28673 -7.4
-0.28648 -7.5
-0.28624 -7.6
-0.286 -7.7
-0.28575 -7.8
-0.28551 -7.9
-0.28526 -7.9
