t strain*1e23
-0.46016 4.9
-0.45992 5.1
-0.45967 5.4
-0.45943 5.6
-0.45919 5.9
-0.45894 6.1
-0.4587 6.3
-0.45845 6.5
-0.45821 6.7
-0.45797 6.9
-0.45772 7.1
-0.45748 7.3
-0.45723 7.5
-0.45699 7.6
-0.45675 7.8
-0.4565 7.9
-0.45626 8.1
-0.45601 8.2
-0.45577 8.3
-0.45552 8.4
-0.45528 8.5
-0.45504 8.6
-0.45479 8.7
-0.45455 8.7
-0.4543 8.8
-0.45406 8.8
-0.45382 8.9
-0.45357 8.9
-0.45333 8.9
-0.45308 8.9
-0.45284 8.9
-0.45259 8.9
-0.45235 8.8
-0.45211 8.8
-0.45186 8.7
-0.45162 8.7
-0.45137 8.6
-0.45113 8.5
-0.45089 8.4
-0.45064 8.3
-0.4504 8.2
-0.45015 8.1
-0.44991 7.9
-0.44967 7.8
-0.44942 7.6
-0.44918 7.4
-0.44893 7.3
-0.44869 7.1
-0.44844 6.9
-0.4482 6.7
-0.44796 6.5
-0.44771 6.3
-0.44747 6.0
-0.44722 5.8
-0.44698 5.6
-0.44674 5.3
-0.44649 5.1
-0.44625 4.8
-0.446 4.5
-0.44576 4.3
-0.44551 4.0
-0.44527 3.7
-0.44503 3.4
-0.44478 3.1
-0.44454 2.8
-0.44429 2.5
-0.44405 2.2
-0.44381 1.9
-0.44356 1.6
-0.44332 1.3
-0.44307 1.0
-0.44283 0.7
-0.44258 0.4
-0.44234 0.0
-0.4421 -0.3
-0.44185 -0.6
-0.44161 -0.9
-0.44136 -1.2
-0.44112 -1.5
-0.44088 -1.8
-0.44063 -2.1
-0.44039 -2.4
-0.44014 -2.7
-0.4399 -3.0
-0.43966 -3.3
-0.43941 -3.6
-0.43917 -3.9
-0.43892 -4.2
-0.43868 -4.5
-0.43843 -4.7
-0.43819 -5.0
-0.43795 -5.3
-0.4377 -5.5
-0.43746 -5.8
-0.43721 -6.0
-0.43697 -6.2
-0.43673 -6.5
-0.43648 -6.7
-0.43624 -6.9
-0.43599 -7.1
-0.43575 -7.3
-0.4355 -7.5
-0.43526 -7.6
-0.43502 -7.8
-0.43477 -8.0
-0.43453 -8.1
-0.43428 -8.2
-0.43404 -8.4
-0.4338 -8.5
-0.43355 -8.6
-0.43331 -8.7
-0.43306 -8.7
-0.43282 -8.8
-0.43258 -8.9
-0.43233 -8.9
-0.43209 -9.0
-0.43184 -9.0
-0.4316 -9.0
-0.43135 -9.0
-0.43111 -9.0
-0.43087 -9.0
-0.43062 -8.9
-0.43038 -8.9
-0.43013 -8.8
-0.42989 -8.8
-0.42965 -8.7
-0.4294 -8.6
-0.42916 -8.5
-0.42891 -8.4
-0.42867 -8.3
-0.42842 -8.1
-0.42818 -8.0
-0.42794 -7.9
-0.42769 -7.7
-0.42745 -7.5
-0.4272 -7.3
-0.42696 -7.2
-0.42672 -7.0
-0.42647 -6.7
-0.42623 -6.5
-0.42598 -6.3
-0.42574 -6.1
-0.4255 -5.8
-0.42525 -5.6
-0.42501 -5.3
-0.42476 -5.1
-0.42452 -4.8
-0.42427 -4.5
-0.42403 -4.2
-0.42379 -4.0
-0.42354 -3.7
-0.4233 -3.4
-0.42305 -3.1
-0.42281 -2.8
-0.42257 -2.4
-0.42232 -2.1
-0.42208 -1.8
-0.42183 -1.5
-0.42159 -1.2
-0.42134 -0.9
-0.4211 -0.5
-0.42086 -0.2
-0.42061 0.1
-0.42037 0.4
-0.42012 0.8
-0.41988 1.1
-0.41964 1.4
-0.41939 1.7
-0.41915 2.0
-0.4189 2.4
-0.41866 2.7
-0.41842 3.0
-0.41817 3.3
-0.41793 3.6
-0.41768 3.9
-0.41744 4.2
-0.41719 4.5
-0.41695 4.7
-0.41671 5.0
-0.41646 5.3
-0.41622 5.5
-0.41597 5.8
